,index,Global_Idx,Block,Local_Idx,Speaker,Pulse_Samp,Pulse_Time,EstimatedTimeOut,MCS_Time,est_frame_time,closest_frame,frame,blue_x,red_x,blue_y,red_y,head_x,head_y,blue_zero_x,blue_zero_y,head_angle,speak_xpix,speak_ypix,h2s_x,h2s_y,h2s_distance,h2s_theta
10,3,4,0,4,9,117762,2.67034,3.70634,15.421,9.707,243,243,222.845807726481,214.263424640317,115.231013375467,115.619861645324,218.554616183399,115.4254375103955,4.2911915430820216,-0.19442413492849653,-1.6160730895033009,339.6,160.2,-50.20734753953704,118.89477971083465,129.0610180861896,1.97036413901508
11,5,6,0,6,9,158372,3.591202,4.627202,16.34185,10.62785,266,266,231.352547770236,222.510333585416,238.768334828743,243.388765238831,226.931440677826,241.078550033787,4.421107092409983,-2.3102152050439884,-2.052314669733522,339.6,160.2,19.50240126224211,137.31423983079299,138.69226407879438,1.4297123945808572
12,8,9,0,9,9,253938,5.758231,6.794231,18.6018,12.8878,322,322,282.829150246307,279.756226172146,421.960974203533,433.030584303521,281.2926882092265,427.49577925352696,1.5364620370804687,-5.534805049993963,-2.8708108277617717,339.6,160.2,15.314859328710433,273.1523957404703,273.58138864882,1.5147878778366053
13,67,68,0,68,9,1967345,44.610998,45.646998,57.64045,51.92645,1298,1298,269.998779759857,262.95548944179,376.582980784378,369.982517705717,266.4771346008235,373.2827492450475,3.5216451590334827,3.3002315393304684,-0.8178431827853017,339.6,160.2,205.48183012340047,-92.34949355113912,225.28029534340968,-0.4223789810958438
14,68,69,0,69,9,1996858,45.280227,46.316227,58.30965,52.59565,1315,1315,263.307511601643,255.621793647424,427.134429711333,429.368746347942,259.4646526245335,428.2515880296375,3.842858977109472,-1.1171583183045186,-1.8537087338249723,339.6,160.2,235.0255408809947,151.77721461995895,279.77370810030953,0.5734101585927927
15,72,73,0,73,9,2117575,48.017574,49.053574,61.047,55.333,1383,1383,261.288010314319,256.234717856946,436.943278449764,429.543668745584,258.7613640856325,433.243473597674,2.526646228686502,3.6998048520900397,-0.5991661497267098,339.6,160.2,220.74102157011004,-179.89170332998572,284.7588866581329,-0.6837873056461719
16,4,5,0,5,22,137098,3.108798,4.144798,15.85945,10.14545,254,254,228.194530550447,217.831157092641,166.817869304801,168.638613543328,223.012843821544,167.7282414240645,5.181686728903003,-0.910372119263485,-1.744711706771296,269.0,226.5,-65.84279153569592,35.123566764732786,74.62531835436116,2.6515476980434727
17,12,13,0,13,22,370052,8.391202,9.427202,21.23475,15.52075,388,388,382.906797058829,392.133579477096,384.041856482108,386.136794590658,387.5201882679625,385.089325536383,-4.6133912091335105,-1.047469054274984,-4.489124469914952,269.0,226.5,-128.41105033531267,150.69243960112908,197.98386096133729,2.2765314402778456
18,27,28,0,28,22,837948,19.001088,20.037088,31.93755,26.22355,656,656,240.395131541653,232.442824907425,209.939509159447,205.821241349263,236.418978224539,207.880375254355,3.9761533171140115,2.059133905092011,-1.0929544619204028,269.0,226.5,-1.5511961137063282,37.494095484736306,37.526169610042814,1.6121444905897593
19,28,29,0,29,22,867219,19.66483,20.70083,32.6013,26.8873,672,672,228.662829340156,221.074579531004,274.039500795608,274.914901195642,224.86870443558,274.477200995625,3.7941249045759946,-0.4377002000170478,-1.685651228473011,269.0,226.5,42.60354064622509,49.33884258851484,65.18729219386857,0.858523225571979
20,54,55,0,55,22,1597728,36.22966,37.26566,49.25905,43.54505,1089,1089,405.620900315973,408.732319818661,325.052541343802,334.722957971041,407.17661006731703,329.8877496574215,-1.5557097513440112,-4.835208313619546,-3.4528787647990002,269.0,226.5,99.8699735624718,140.74015322413226,172.57404888603918,0.9536528295324098
21,60,61,0,61,22,1755907,39.816485,40.852485,52.8459,47.1319,1178,1178,431.851095202173,439.736458454377,336.465092497573,343.28111851562,435.793776828275,339.8731055065965,-3.942681626102001,-3.4080130090235343,-3.9996001012654085,269.0,226.5,23.302751150761022,200.32625097489336,201.67703151536682,1.4549927768225803
22,69,70,0,70,22,2017890,45.757143,46.793143,58.7866,53.0726,1327,1327,300.816388723415,296.170100649636,424.884145861415,429.868586518556,298.4932446865255,427.3763661899855,2.3231440368895164,-2.492220328570511,-2.391291909370211,269.0,226.5,158.5431458448869,126.82758722549022,203.02996324639477,0.6747142910258026
23,117,118,1,35,22,997775,22.625283,85.070283,96.76975,91.05575,2276,2276,499.395328587736,476.085691919864,198.430248230481,200.477726490386,487.74051025380004,199.4539873604335,11.654818333935964,-1.023739129952503,-1.6584097339554726,269.0,226.5,-7.8021824174591075,-220.26807207427288,220.40621049732783,-1.6062028282756895
24,125,126,1,43,22,1218614,27.632971,90.077971,101.77745,96.06345,2402,2402,320.5,320.5,240.5,240.5,320.5,240.5,0.0,0.0,-1.5707963267948966,269.0,226.5,14.000000000000002,-51.5,53.3689984916337,-1.3053659701459766
25,6,7,0,7,43,189582,4.298912,5.334912,17.14245,11.42845,286,286,243.641069247071,234.951796240623,346.110299193044,350.37237739421,239.296432743847,348.241338293627,4.344636503223995,-2.1310391005829956,-2.0268141466336558,274.7,399.1,-61.252475213428674,9.388840463686089,61.96786300191611,2.989495461762662
26,15,16,0,16,43,453018,10.272517,11.308517,23.1161,17.4021,435,435,425.505962338536,427.243576069313,422.830737438758,435.777902231471,426.37476920392453,429.3043198351145,-0.8688068653885352,-6.473582396356505,-3.275003524285684,274.7,399.1,146.30933950101982,50.11101400431829,154.65295519247493,0.32997814248599155
27,37,38,0,38,43,1105214,25.061542,26.097542,37.99805,32.28405,807,807,257.150850161124,252.100473050068,406.733861831544,415.279408111369,254.625661605596,411.0066349714565,2.5251885555280182,-4.272773139912488,-2.6078206166375484,274.7,399.1,-11.22396974272107,20.463858911042017,23.339816158585137,2.0724700143262247
28,38,39,0,39,43,1122854,25.461542,26.497542,38.39805,32.68405,817,817,286.081850848487,286.521286411348,407.265165560373,415.7479993362,286.3015686299175,411.5065824482865,-0.21971778143046095,-4.241416887913488,-3.1933493100111767,274.7,399.1,10.944196656633979,12.99015943942712,16.985867146566758,0.8706731162456705
29,51,52,0,52,43,1506766,34.167029,35.203029,47.19645,41.48245,1037,1037,389.668074149627,402.024675653003,303.625438019403,315.142116200706,395.846374901315,309.38377711005455,-6.1783007516880275,-5.758339090651532,-3.9621588807916353,274.7,399.1,148.22874733044108,27.453292447657358,150.7496096226068,0.1831338057280334
30,77,78,0,78,43,2270472,51.484626,52.520626,64.5141,58.8001,1470,1470,236.545497514451,230.702531829696,447.442101639002,441.587046093979,233.62401467207349,444.5145738664905,2.9214828423775145,2.927527772511496,-0.7843646675842642,274.7,399.1,61.15485764832588,-3.131050326639404,61.234958072451974,-0.05115405260037542
31,83,84,1,1,43,63872,1.448345,63.893345,75.59275,69.87875,1747,1747,410.335255095132,403.793658314035,399.389260949531,406.091345798664,407.0644567045835,402.7403033740975,3.2707983905485207,-3.351042424566515,-2.3683119827012153,274.7,399.1,97.26575576454773,-89.84972989890606,132.41450527549853,-0.7457854801130885
32,7,8,0,8,7,221518,5.023084,6.059084,17.86665,12.15265,304,304,268.436761602144,259.16739013872,405.198887811073,405.733506866506,263.80207587043196,405.46619733878947,4.634685731712011,-0.26730952771646344,-1.6284083702262666,345.8,339.0,61.63446720067931,85.68901565034864,105.55290119289619,0.9472470651436288
33,11,12,0,12,7,348293,7.8978,8.9338,20.74135,15.02735,376,376,382.665982098111,392.007034646669,383.833476964911,387.113984422934,387.33650837238997,385.47373069392245,-4.670526274278984,-1.6402537290114765,-4.374652208721997,345.8,339.0,-30.0850617587987,54.58917687005473,62.330483492275675,2.0744972539128255
34,21,22,0,22,7,647543,14.683515,15.719515,27.61995,21.90595,548,548,374.603143267027,381.433858531396,213.478219148683,209.196262292829,378.0185008992115,211.337240720756,-3.4153576321845094,2.1409784279269957,1.010854854012221,345.8,339.0,91.05446865688579,95.1046562718929,131.66553044355496,0.8071513207943914
35,50,51,0,51,7,1487915,33.739569,34.775569,46.76895,41.05495,1026,1026,403.320025728985,408.513161408278,318.556820560283,325.511358650178,405.91659356863147,322.0340896052305,-2.596567839646468,-3.4772690449475476,-3.782995224583046,345.8,339.0,58.3199040274503,22.374890660031287,62.46476557083496,0.3663394502755466
36,65,66,0,66,7,1920192,43.541769,44.577769,56.5712,50.8572,1271,1271,301.646360811413,300.934121574449,293.59868780861,284.354707394305,301.29024119293103,288.97669760145754,0.35611961848195506,4.621990207152464,-0.07689704983560541,345.8,339.0,40.535372530526274,53.29477446927545,66.95856488844036,0.9205531863644486
37,80,81,0,81,7,2336234,52.975828,54.011828,66.0053,60.2913,1507,1507,238.100202777233,229.470377266495,444.864558297452,441.391381579964,233.785290021864,443.127969938708,4.314912755368994,1.7365883587439725,-1.1881693510850793,345.8,339.0,138.41984142586452,65.03750360123705,152.9376649980063,0.4392435894219211
38,9,10,0,10,8,279575,6.339569,7.375569,19.18315,13.46915,337,337,336.400103307043,336.008364190837,406.198642526056,415.808671329223,336.20423374894006,411.0036569276395,0.19586955810297013,-4.805014401583492,-3.1008516360487626,344.6,277.3,-2.9430831942127336,133.9346670137284,133.96699879733947,1.5927668121092253
39,14,15,0,15,8,423021,9.592313,10.628313,22.4359,16.7219,418,418,403.620152815048,405.301359163497,393.569233723462,402.009230335056,404.4607559892725,397.789232029259,-0.8406031742244977,-4.219998305796992,-3.3382141947080575,344.6,277.3,35.168944104390725,129.86189014945865,134.53982734717562,1.3063221814444237
40,24,25,0,25,8,740686,16.795601,17.831601,29.73205,24.01805,600,600,371.453214249707,374.577025595255,146.438865232847,135.767118382879,373.015119922481,141.10299180786302,-1.561905672774003,5.335873424983987,0.284762653441752,344.6,277.3,10.990984332992921,138.6947812431669,139.1295945537757,1.4917157507285976
41,43,44,0,44,8,1279142,29.005488,30.041488,41.942,36.228,906,906,432.803800211578,427.333940422796,447.244639188777,453.581060765247,430.068870317187,450.412849977012,2.734929894390973,-3.168210788235001,-2.429461476049275,344.6,277.3,177.81778562797194,75.19189939630601,193.06213150294283,0.40005603525977973
42,57,58,0,58,8,1677302,38.034059,39.070059,51.06345,45.34945,1134,1134,430.227920453309,434.058573919275,336.818949366098,345.832683481116,432.143247186292,341.325816423607,-1.915326732982976,-4.506867057508998,-3.5434460545517554,344.6,277.3,55.527265041809386,93.1657025605791,108.45794252441655,1.0333191838506748
43,70,71,0,71,8,2053703,46.569229,47.605229,59.59865,53.88465,1347,1347,324.766950314521,314.651807514571,446.311124049702,451.392447485048,319.709378914546,448.851785767375,5.057571399975018,-2.5406617176730037,-2.0363207036812194,344.6,277.3,142.12313881253502,99.25004600536909,173.34808397555184,0.6096099289139192
44,76,77,0,77,8,2238293,50.754943,51.790943,63.7844,58.0704,1452,1452,237.948990486402,229.87835559571,446.101231396901,440.360948241872,233.913673041056,443.2310898193865,4.03531744534601,2.8701415775145165,-0.9525562358440722,344.6,277.3,199.37121251147374,-5.9757146866576,199.4607468759494,-0.029963835347799783
45,84,85,1,2,8,82724,1.875828,64.320828,76.02025,70.30625,1758,1758,407.10850892961,401.528955274439,429.301771180962,430.589223463239,404.3187321020245,429.94549732210055,2.789776827585513,-0.6437261411385293,-1.797571858405707,344.6,277.3,162.1641967888706,-23.869396649375474,163.91148470008065,-0.1461433621583239
46,99,100,1,17,8,463632,10.513197,72.958197,84.65765,78.94365,1974,1974,320.5,320.5,240.5,240.5,320.5,240.5,0.0,0.0,-1.5707963267948966,344.6,277.3,-36.80000000000002,24.10000000000002,43.989203220790465,2.561786587792138
47,10,11,0,11,40,316842,7.184626,8.220626,20.0282,14.3142,358,358,380.441880786502,387.996180431507,386.593168120141,393.268321647518,384.2190306090045,389.9307448838295,-3.7771498225025084,-3.337576763688503,-3.9886959320394633,270.8,282.1,-5.703474241568395,156.39314699840136,156.49711194296148,1.6072489967087455
48,33,34,0,34,40,991765,22.489002,23.525002,35.4255,29.7115,743,743,193.999641248823,184.755565769771,431.763294194297,426.084926620643,189.377603509297,428.92411040747,4.622037739526007,2.839183786826993,-1.0199494687166137,270.8,282.1,167.72333500457648,-7.470538278918715,167.88962459673968,-0.0445114206540107
49,63,64,0,64,40,1850019,41.950544,42.986544,54.97995,49.26595,1232,1232,315.692380110392,317.923316826257,286.228381951483,276.223848476113,316.8078484683245,281.22611521379804,-1.1154683579325138,5.002266737684977,0.21940293017440782,270.8,282.1,-44.71473039220254,10.866401486071721,46.01614711494067,2.9031977526070634
50,66,67,0,67,40,1945343,44.112086,45.148086,57.1415,51.4275,1286,1286,302.44823086317,295.706104975277,341.246108228333,336.934604777914,299.0771679192235,339.09035650312353,3.3710629439465265,2.155751725209484,-1.0018469858243448,270.8,282.1,32.778276962447734,-54.525989392748684,63.61995724523142,-1.0295319577439512
51,74,75,0,75,40,2183386,49.509887,50.545887,62.53935,56.82535,1421,1421,240.076932847877,230.410256116473,446.936042711802,441.767881513074,235.243594482175,444.35196211243795,4.833338365701991,2.584080599364029,-1.0798247333591635,270.8,282.1,159.85021755847617,-45.142719559103206,166.10224918008788,-0.2752387315279954
52,78,79,0,79,40,2296350,52.071429,53.107429,65.1009,59.3869,1485,1485,235.951581950132,228.819040037889,446.554397547898,440.589127031335,232.38531099401052,443.5717622896165,3.5662709561214854,2.9826352582815048,-0.874282912133115,270.8,282.1,148.50718133674653,-74.12445911948353,165.9783671095161,-0.4629517425461853
53,13,14,0,14,39,387935,8.796712,9.832712,21.64025,15.92625,398,398,382.312051684502,393.015887971032,383.236021696686,385.960234502576,387.663969827767,384.598128099631,-5.351918143264982,-1.3621064029450167,-4.463171940998894,272.7,338.6,-16.221735613824773,122.75747407349564,123.82464273007125,1.7021796947075005
54,16,17,0,17,39,491739,11.150544,12.186544,24.087,18.373,459,459,409.466032285003,400.187537799613,422.850037906253,423.410055039468,404.82678504230796,423.1300464728605,4.639247242695035,-0.28000856660747786,-1.6310796612576088,272.7,338.6,92.3367182714516,-126.79411083003338,156.85284849922303,-0.9413667808770008
55,17,18,0,18,39,519314,11.775828,12.811828,24.7123,18.9983,475,475,401.079578717222,390.676076040254,422.830011319707,422.01117849429,395.87782737873795,422.42059490699853,5.20175133848403,0.40941641270848095,-1.492250835245913,272.7,338.6,73.8970488076418,-129.3750187085216,148.99217861454778,-1.0518339710642814
56,25,26,0,26,39,762930,17.3,18.336,30.23645,24.52245,613,613,368.923971579057,372.140083674947,148.570731892991,139.629781146269,370.532027627002,144.10025651963002,-1.608056047944956,4.470475373360983,0.3452951352212752,272.7,338.6,-26.224365345910677,216.13314994638006,217.71829469187978,1.6915404073600913
57,44,45,0,45,39,1304052,29.57034,30.60634,42.50685,36.79285,920,920,410.053830900853,290.227855154086,431.943776135322,428.775032254545,350.1408430274695,430.3594041949335,59.912987873383486,1.5843719403885075,-1.5443579396117915,272.7,338.6,89.68016420646505,-79.8394675265048,120.07028119819805,-0.7274127551187879
58,62,63,0,63,39,1813964,41.132971,42.168971,54.1624,48.4484,1211,1211,364.086004817796,367.872458554559,271.364880945334,262.507006123799,365.9792316861775,266.9359435345665,-1.8932268683815323,4.428937410767503,0.4039587968769358,272.7,338.6,-57.6030002248698,102.56045250552515,117.62972436014815,2.0825392776679057
59,82,83,0,83,39,2394291,54.292313,55.328313,67.32175,61.60775,1540,1540,387.730741263898,386.139702536497,409.243948616291,418.711031275404,386.93522190019746,413.97748994584754,0.7955193637005209,-4.7335413295565445,-2.9750885237736044,272.7,338.6,125.14812171735119,55.40216190495415,136.8628945811234,0.41676059546321964
60,97,98,1,15,39,419386,9.509887,71.954887,83.6543,77.9403,1949,1949,320.5,320.5,240.5,240.5,320.5,240.5,0.0,0.0,-1.5707963267948966,272.7,338.6,-98.1,-47.80000000000004,109.12584478481715,-2.6881905877177825
61,18,19,0,19,21,553915,12.560431,13.596431,25.4969,19.7829,495,495,401.18350895849,390.665944290952,423.818071612057,423.033739953667,395.92472662472096,423.425905782862,5.258782333769034,0.3921658291949939,-1.496360602211273,268.5,160.5,252.72165282536952,-146.6248924307762,292.17647558816793,-0.525720971520149
62,22,23,0,23,21,681902,15.46263,16.49863,28.3991,22.6851,567,567,369.506925973137,375.368134782997,149.638999307153,145.039222717544,372.437530378067,147.3391110123485,-2.9306044049299658,2.2998882948045036,0.9054032075660743,268.5,160.5,-53.81441957987532,89.8900854672973,104.76745305693406,2.1102366741866914
63,29,30,0,30,21,891402,20.213197,21.249197,33.14965,27.43565,686,686,234.60505547348,226.721547540146,338.727383071056,340.100056746819,230.663301506813,339.41371990893754,3.941753966666994,-0.6863368378815267,-1.7431876794717727,268.5,160.5,169.77128912283567,67.96649405470775,182.8708148516818,0.38080074665936325
64,31,32,0,32,21,936616,21.238458,22.274458,34.17495,28.46095,712,712,228.31218615448,220.049469002012,404.279585626905,399.842848755,224.180827578246,402.06121719095245,4.131358576233993,2.2183684359525273,-1.0780208260543116,268.5,160.5,233.78724937525064,-75.22986590761688,245.59318128751795,-0.3113237637250066
65,48,49,0,49,21,1417742,32.148345,33.184345,45.08485,39.37085,984,984,403.557463010476,408.724323802341,403.746793853517,412.746047134076,406.1408934064085,408.24642049379645,-2.58343039593251,-4.499626640279473,-3.662782846878792,268.5,160.5,-3.990154713082187,283.3855731517908,283.413663053148,1.5848756993288884
66,52,53,0,53,21,1530706,34.709887,35.745887,47.7393,42.0253,1051,1051,384.464185667575,398.380454347712,305.186488896544,315.145256071646,391.4223200076435,310.16587248409496,-6.958134340068511,-4.979383587550956,-4.091256206526859,268.5,160.5,-50.17577275770765,187.06192015119962,193.6743920669093,1.832858460805077
67,19,20,0,20,29,590940,13.4,14.436,26.33645,20.62245,516,516,396.307365171584,405.585330776604,372.871944942145,372.53832508936,400.946347974094,372.7051350157525,-4.638982802509986,0.1668099263924887,1.5348535147212856,267.0,101.0,-276.34301978394745,124.0960915831526,302.9278866818395,2.7195162047276185
68,20,21,0,21,29,610761,13.849456,14.885456,26.7859,21.0719,527,527,383.470550653537,391.979120839148,321.023108950239,316.049760231968,387.7248357463425,318.5364345911035,-4.254285092805503,2.4866743591355203,1.0418440186557065,267.0,101.0,-248.7283536869665,-5.549091165418088,248.79024567010424,-3.119286508312169
69,32,33,0,33,29,964918,21.880227,22.916227,34.8167,29.1027,728,728,221.667399837757,215.322705636312,410.189632214094,402.08375008213,218.49505273703448,406.136691148112,3.1723471007225044,4.052941065981997,-0.6641196336677725,267.0,101.0,226.27161008329176,-210.3860467429248,308.96784653714593,-0.7490342969107856
70,34,35,0,35,29,1014736,23.009887,24.045887,35.94635,30.23235,756,756,185.654990066692,177.656921695326,437.3827344397,430.057730628124,181.655955881009,433.720232533912,3.9990341856830014,3.6625019057880195,-0.8292948560739072,267.0,101.0,303.00732085321465,-161.78047630465727,343.49142493518633,-0.4904109000109286
71,49,50,0,50,29,1448709,32.850544,33.886544,45.78705,40.07305,1002,1002,398.912303327213,404.148681348976,322.217183234552,328.345714839308,401.5304923380945,325.28144903693,-2.6181890108815082,-3.0642658023779745,-3.848650753843345,267.0,101.0,-43.41287900815432,257.9068507951243,261.53512527160694,1.7375607533877568
72,53,54,0,54,29,1569669,35.593401,36.629401,48.6228,42.9088,1073,1073,397.238623463363,403.249051018571,312.937768454025,321.974412692138,400.24383724096697,317.4560905730815,-3.005213777603956,-4.518322119056506,-3.728521785408261,267.0,101.0,-8.929981178546239,254.02246897672296,254.17938411460392,1.6059361524558589
73,71,72,0,72,29,2084428,47.265941,48.301941,60.2954,54.5814,1365,1365,293.637330008433,285.731961729223,439.871294115473,429.900667544376,289.684645868828,434.8859808299245,3.952684139605026,4.9853132855485,-0.6703756234238356,267.0,101.0,189.6613797272893,-275.7226911099191,334.6557056931121,-0.968257747352147
74,126,127,1,44,29,1237950,28.071429,90.516429,102.2159,96.5019,2413,2413,320.5,320.5,240.5,240.5,320.5,240.5,0.0,0.0,-1.5707963267948966,267.0,101.0,139.5,-53.49999999999999,149.4071618096,-0.3662127577085499
75,35,36,0,36,30,1038434,23.547256,24.583256,36.48375,30.76975,769,769,190.78866293763,190.31282851642,435.980689396547,423.082123775929,190.550745727025,429.531406586238,0.23791721060499071,6.4492828103090005,-0.0368737699684325,336.1,102.1,157.52121016689347,-321.84309808665904,358.3237522666638,-1.1156365505123615
76,36,37,0,37,30,1076670,24.414286,25.450286,37.3508,31.6368,791,791,206.620782803833,201.367037829284,418.956143625277,411.031753041185,203.9939103165585,414.993948333231,2.626872487274511,3.962195292045976,-0.5854488006199433,336.1,102.1,283.0025962703831,-187.7875723769566,339.63898750733574,-0.5858447494438966
77,40,41,0,41,30,1168068,26.486803,27.522803,39.4233,33.7093,843,843,417.598030510404,290.508115662913,403.923147232598,422.83251715371,354.0530730866585,413.377832193154,63.54495742374547,-9.454684960555994,-1.718500084929235,336.1,102.1,310.5306249148684,28.052319656413356,311.79512768503014,0.0900921835452817
78,59,60,0,60,30,1732694,39.290113,40.326113,52.31955,46.60555,1165,1165,438.711654011602,445.373258391263,339.080849038459,349.970028787992,442.0424562014325,344.5254389132255,-3.3308021898305356,-5.444589874766507,-3.6906170271104313,336.1,102.1,-36.13846041043988,262.0837826677293,264.5635981352357,1.707821212603131
79,61,62,0,62,30,1780574,40.375828,41.411828,53.40525,47.69125,1192,1192,390.203252124769,396.697750739642,293.607807532455,288.496682146522,393.4505014322055,291.0522448394885,-3.2472493074365048,2.5555626929665323,0.9040369142082461,336.1,102.1,-183.95232310156797,-71.78839509240855,197.46399885651917,-2.7695148806282583
80,75,76,0,76,30,2201995,49.931859,50.967859,62.9613,57.2473,1431,1431,234.52909050747,226.384085761493,437.999263820808,432.246078383453,230.45658813448148,435.1226711021305,4.0725023729885095,2.8765927186775,-0.9558244859083599,336.1,102.1,332.95892238100663,-105.84415876874921,349.3774891697881,-0.30778735054150996
81,39,40,0,40,44,1148975,26.053855,27.089855,38.99035,33.27635,832,832,353.296815977411,350.843316999898,409.044934571196,415.399087749391,352.07006648865445,412.2220111602935,1.226749488756525,-3.17707658909751,-2.7731041914271133,349.0,395.7,8.815305528102582,14.307080396496923,16.804825527973282,1.0185864879730597
82,47,48,0,48,44,1384837,31.4022,32.4382,44.3387,38.6247,966,966,408.417372069668,401.419058012798,432.145266423102,436.012675243248,404.918215041233,434.078970833175,3.499157028434979,-1.9337044100730054,-2.075648883776426,349.0,395.7,60.6374655869039,-30.379103719634625,67.82176771222697,-0.4644437752679167
83,56,57,0,57,44,1657724,37.590113,38.626113,50.61955,44.90555,1123,1123,426.004329798701,434.45391064575,328.673949030741,337.802876275507,430.2291202222255,333.238412653124,-4.224790423524496,-4.564463622382959,-3.888363620339559,349.0,395.7,102.041363522815,9.337022885958131,102.46765277866076,0.09124823570750351
84,58,59,0,59,44,1697850,38.5,39.536,51.5294,45.8154,1145,1145,439.749461320269,446.522678343337,336.99280855823,345.968880387525,443.136069831803,341.4808444728775,-3.386608511534007,-4.488035914647469,-3.788022268254731,349.0,395.7,107.80150488189545,13.4220719209466,108.63386428481863,0.1238698233532034
85,64,65,0,65,44,1887528,42.801088,43.837088,55.8305,50.1165,1253,1253,305.039949942564,312.355819226198,278.17882101605,271.850100834115,308.697884584381,275.0144609250825,-3.6579346418169507,3.1643600909674774,0.857619625517617,349.0,395.7,117.64018770880574,48.47727389833572,127.23702231967435,0.39087736508006765
86,79,80,0,80,44,2317867,52.559342,53.595342,65.5888,59.8748,1497,1497,236.107520995817,228.341230620611,446.826594291723,442.735179199679,232.224375808214,444.78088674570097,3.8831451876029917,2.0457075460220153,-1.0859258602021367,349.0,395.7,97.8519844160039,80.43922547473771,126.67075372447091,0.6880422118817602
87,81,82,0,82,44,2362597,53.573628,54.609628,66.6031,60.8891,1522,1522,312.45938441365,311.630303290944,418.997658897798,425.739339037004,312.04484385229705,422.368498967401,0.4145405613529647,-3.370840069603048,-3.0192286377094577,349.0,395.7,-33.423710010530016,30.97980006725952,45.572934984213795,2.394123135792018
