Chan,MeanRate
B15,"[ 9.09090909 10.22727273  2.27272727  2.27272727  3.40909091  9.09090909
  6.81818182  6.81818182  3.40909091  9.09090909  1.13636364 11.36363636
 10.22727273 15.90909091  9.09090909  5.68181818 10.22727273 12.5
  7.95454545  6.81818182  5.68181818  6.81818182  5.68181818  5.68181818
  7.95454545  2.27272727  3.40909091  3.40909091  3.40909091  3.40909091
  5.68181818  7.95454545  2.27272727  5.68181818  4.54545455  5.68181818
  9.09090909  2.27272727  2.27272727  2.27272727  5.68181818 10.22727273
 10.22727273  7.95454545 11.36363636  9.09090909  7.95454545 14.77272727
  4.54545455  3.40909091]"
B10,"[ 5.68181818  7.95454545  6.81818182  4.54545455  6.81818182  4.54545455
 13.63636364  3.40909091  5.68181818  6.81818182  4.54545455 12.5
 11.36363636 22.72727273  7.95454545  7.95454545 11.36363636 11.36363636
  7.95454545  3.40909091  7.95454545  2.27272727 11.36363636  4.54545455
  1.13636364  3.40909091  4.54545455  3.40909091  4.54545455  3.40909091
  4.54545455  6.81818182  2.27272727  3.40909091  3.40909091  2.27272727
  5.68181818  5.68181818  2.27272727  3.40909091  4.54545455 12.5
  6.81818182  4.54545455  5.68181818  4.54545455  7.95454545 12.5
  4.54545455  9.09090909]"
B07,"[12.5        10.22727273 12.5        12.5         5.68181818 11.36363636
 17.04545455 15.90909091 14.77272727 11.36363636 25.         20.45454545
  9.09090909 18.18181818 11.36363636 14.77272727 13.63636364 14.77272727
 21.59090909 12.5        15.90909091 10.22727273 10.22727273 13.63636364
 17.04545455 18.18181818  9.09090909  5.68181818 15.90909091 11.36363636
 10.22727273 15.90909091 14.77272727 15.90909091  3.40909091 12.5
 14.77272727 21.59090909  6.81818182  5.68181818 31.81818182 13.63636364
 14.77272727 12.5        12.5        15.90909091 21.59090909 15.90909091
 18.18181818 17.04545455]"
B08,"[25.         30.68181818 22.72727273 26.13636364 25.         22.72727273
 20.45454545 25.         28.40909091 22.72727273 28.40909091 15.90909091
 13.63636364 29.54545455 27.27272727 25.         22.72727273 27.27272727
 27.27272727 28.40909091 19.31818182 25.         20.45454545 32.95454545
 15.90909091 13.63636364 15.90909091 20.45454545 15.90909091 22.72727273
 34.09090909 39.77272727 15.90909091 25.         20.45454545 22.72727273
 27.27272727 28.40909091 26.13636364 21.59090909 23.86363636 44.31818182
 25.         26.13636364 31.81818182 29.54545455 30.68181818 18.18181818
 23.86363636 35.22727273]"
B02,"[ 3.40909091  3.40909091  7.95454545  1.13636364  7.95454545  3.40909091
  7.95454545  5.68181818  1.13636364  6.81818182 12.5        13.63636364
  4.54545455 17.04545455 13.63636364 11.36363636 15.90909091  3.40909091
 10.22727273  2.27272727  2.27272727  1.13636364  9.09090909  5.68181818
  3.40909091  1.13636364  3.40909091  0.          4.54545455  2.27272727
 13.63636364  5.68181818  5.68181818  7.95454545  2.27272727  2.27272727
  6.81818182  2.27272727  1.13636364  3.40909091  7.95454545  5.68181818
  5.68181818  3.40909091  3.40909091  5.68181818  6.81818182  6.81818182
  6.81818182  9.09090909]"
B03,"[12.5        12.5        14.77272727 19.31818182  7.95454545 14.77272727
 13.63636364 13.63636364 14.77272727 20.45454545 18.18181818 25.
 17.04545455 30.68181818 32.95454545 15.90909091 22.72727273 12.5
 19.31818182 11.36363636 13.63636364 15.90909091 23.86363636  3.40909091
 11.36363636  9.09090909  9.09090909 11.36363636 10.22727273  5.68181818
 13.63636364  7.95454545  7.95454545 14.77272727  9.09090909  9.09090909
  9.09090909  5.68181818 15.90909091 13.63636364  7.95454545 13.63636364
  7.95454545  5.68181818  4.54545455 19.31818182 22.72727273 15.90909091
 12.5        15.90909091]"
B28,"[ 7.95454545  5.68181818  2.27272727  7.95454545 10.22727273  9.09090909
  7.95454545  7.95454545  4.54545455  9.09090909  5.68181818 11.36363636
  9.09090909 10.22727273 14.77272727  5.68181818  5.68181818  9.09090909
  5.68181818  7.95454545  9.09090909  1.13636364 12.5         5.68181818
  5.68181818  1.13636364  4.54545455  4.54545455  4.54545455 11.36363636
  7.95454545  3.40909091  4.54545455  7.95454545  7.95454545  4.54545455
  3.40909091  9.09090909  2.27272727  4.54545455 11.36363636 20.45454545
  6.81818182  4.54545455  4.54545455  3.40909091 13.63636364  7.95454545
  3.40909091 11.36363636]"
B04,"[ 1.13636364  0.          2.27272727  2.27272727  0.          2.27272727
  3.40909091  6.81818182  3.40909091 12.5         7.95454545  6.81818182
  6.81818182 15.90909091  6.81818182  6.81818182  3.40909091  6.81818182
 13.63636364  1.13636364  2.27272727  2.27272727  6.81818182  3.40909091
  2.27272727  2.27272727  1.13636364  3.40909091  1.13636364  3.40909091
  1.13636364  3.40909091  2.27272727  5.68181818  2.27272727  4.54545455
  1.13636364  1.13636364  0.          1.13636364  4.54545455  4.54545455
  1.13636364  3.40909091  2.27272727  3.40909091  7.95454545  5.68181818
  5.68181818  3.40909091]"
B12,"[ 1.13636364  2.27272727  0.          0.          4.54545455  2.27272727
  2.27272727  1.13636364  0.          5.68181818 12.5         9.09090909
  5.68181818 10.22727273 22.72727273 10.22727273 11.36363636  5.68181818
 11.36363636  6.81818182  0.          0.          2.27272727  2.27272727
  0.          0.          0.          0.          1.13636364  0.
  4.54545455  0.          0.          4.54545455  4.54545455  0.
  0.          0.          0.          0.          6.81818182 10.22727273
  4.54545455  3.40909091  0.          2.27272727  3.40909091  7.95454545
  0.          3.40909091]"
B20,"[ 5.68181818  0.          7.95454545  2.27272727  6.81818182  4.54545455
  5.68181818  5.68181818  3.40909091  7.95454545  7.95454545 10.22727273
  3.40909091 11.36363636  3.40909091  4.54545455  4.54545455 12.5
 10.22727273  3.40909091  1.13636364  0.          9.09090909  3.40909091
  1.13636364  3.40909091  0.          3.40909091  1.13636364  1.13636364
  0.          3.40909091  2.27272727  4.54545455  3.40909091  4.54545455
  1.13636364  2.27272727  0.          0.          2.27272727  6.81818182
  7.95454545  6.81818182  6.81818182  9.09090909 11.36363636  5.68181818
  6.81818182  6.81818182]"
B22,"[ 2.27272727  2.27272727  3.40909091 13.63636364  9.09090909  3.40909091
  7.95454545  5.68181818 10.22727273  9.09090909  6.81818182 22.72727273
 38.63636364 30.68181818 23.86363636 17.04545455 15.90909091 14.77272727
 17.04545455  7.95454545  6.81818182  1.13636364 13.63636364  3.40909091
  5.68181818  3.40909091  4.54545455  5.68181818 13.63636364  6.81818182
  4.54545455  5.68181818 10.22727273  4.54545455  5.68181818  4.54545455
  5.68181818  5.68181818  2.27272727  5.68181818  5.68181818 12.5
  1.13636364  5.68181818  3.40909091  1.13636364  6.81818182 14.77272727
  3.40909091  3.40909091]"
B05,"[11.36363636 13.63636364 22.72727273 21.59090909  4.54545455 17.04545455
 14.77272727 20.45454545 19.31818182 10.22727273 28.40909091 20.45454545
 12.5        36.36363636 25.         18.18181818 20.45454545 15.90909091
 20.45454545 20.45454545 15.90909091 14.77272727 17.04545455 13.63636364
 15.90909091 17.04545455  9.09090909 10.22727273 22.72727273 13.63636364
 13.63636364 12.5        13.63636364 35.22727273 15.90909091 12.5
 21.59090909 14.77272727 18.18181818 26.13636364 21.59090909 19.31818182
 12.5        22.72727273  7.95454545 11.36363636 20.45454545 20.45454545
 14.77272727 21.59090909]"
B27,"[ 1.13636364  1.13636364  0.          4.54545455  2.27272727  3.40909091
  1.13636364  3.40909091  1.13636364 13.63636364  6.81818182 21.59090909
  4.54545455 19.31818182 27.27272727 15.90909091 11.36363636  2.27272727
  4.54545455  7.95454545  0.          0.          4.54545455  7.95454545
  2.27272727  0.          0.          2.27272727  4.54545455  3.40909091
  2.27272727  1.13636364  1.13636364  4.54545455  1.13636364  0.
  0.          0.          0.          0.          6.81818182 19.31818182
 11.36363636  6.81818182  1.13636364  6.81818182  3.40909091  9.09090909
  3.40909091 10.22727273]"
B23,"[ 0.          1.13636364  0.          0.          3.40909091  2.27272727
  4.54545455  2.27272727  0.         11.36363636  9.09090909 15.90909091
  3.40909091 19.31818182 28.40909091 13.63636364 10.22727273  3.40909091
  0.          9.09090909  0.          0.          6.81818182  9.09090909
  1.13636364  0.          0.          0.          5.68181818  1.13636364
  2.27272727  2.27272727  1.13636364  2.27272727  0.          0.
  0.          0.          0.          0.          5.68181818 17.04545455
 10.22727273  5.68181818  0.          1.13636364  2.27272727  3.40909091
  0.          7.95454545]"
B25,"[ 5.68181818  0.          2.27272727  2.27272727  7.95454545  6.81818182
 11.36363636  6.81818182  2.27272727  9.09090909  9.09090909 18.18181818
  7.95454545 20.45454545 22.72727273  9.09090909  6.81818182  6.81818182
 10.22727273  7.95454545  4.54545455  2.27272727  5.68181818  6.81818182
  4.54545455  1.13636364  2.27272727  0.          3.40909091  3.40909091
  7.95454545  7.95454545  4.54545455  2.27272727  4.54545455  1.13636364
  5.68181818  2.27272727  3.40909091  2.27272727  4.54545455 21.59090909
  6.81818182 10.22727273  3.40909091  4.54545455  6.81818182  7.95454545
  7.95454545  4.54545455]"
B18,"[11.36363636  6.81818182 10.22727273  3.40909091  5.68181818  6.81818182
  6.81818182  6.81818182  3.40909091  7.95454545  4.54545455 17.04545455
  6.81818182 19.31818182 11.36363636 11.36363636 15.90909091 17.04545455
 15.90909091  9.09090909  6.81818182  7.95454545  3.40909091  7.95454545
  6.81818182  5.68181818  1.13636364  4.54545455  3.40909091  9.09090909
  2.27272727  4.54545455  5.68181818 12.5        10.22727273  1.13636364
  5.68181818  3.40909091  3.40909091  3.40909091  4.54545455  4.54545455
  5.68181818 10.22727273 11.36363636 11.36363636 10.22727273 14.77272727
 11.36363636 12.5       ]"
B14,"[1.13636364 0.         0.         1.13636364 0.         0.
 4.54545455 1.13636364 0.         1.13636364 0.         3.40909091
 0.         3.40909091 7.95454545 0.         5.68181818 2.27272727
 1.13636364 0.         0.         0.         1.13636364 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         1.13636364 1.13636364
 0.         0.         0.         0.         2.27272727 4.54545455
 0.         0.         0.         0.         1.13636364 7.95454545
 3.40909091 2.27272727]"
B09,"[ 0.          0.          0.          0.          3.40909091  1.13636364
  3.40909091  2.27272727  0.         13.63636364  5.68181818 12.5
  7.95454545 17.04545455 26.13636364 14.77272727  7.95454545  2.27272727
  0.          9.09090909  1.13636364  0.          7.95454545  4.54545455
  0.          0.          0.          0.          4.54545455  0.
  2.27272727  2.27272727  0.          1.13636364  0.          0.
  0.          0.          0.          0.          5.68181818 15.90909091
 12.5         5.68181818  0.          2.27272727  2.27272727  1.13636364
  0.          5.68181818]"
B31,"[ 2.27272727  1.13636364  0.          3.40909091  4.54545455  1.13636364
  1.13636364  3.40909091  1.13636364  6.81818182  0.         12.5
  3.40909091 10.22727273 15.90909091  9.09090909  3.40909091  1.13636364
  0.          0.          0.          0.          5.68181818  3.40909091
  0.          0.          0.          0.          0.          0.
  0.          1.13636364  0.          0.          0.          0.
  0.          0.          0.          0.          2.27272727  9.09090909
  3.40909091  3.40909091  0.          0.          4.54545455  2.27272727
  0.          4.54545455]"
B24,"[ 3.40909091  6.81818182  9.09090909 11.36363636  5.68181818 18.18181818
  6.81818182  9.09090909  9.09090909 12.5         9.09090909  5.68181818
 10.22727273 19.31818182 12.5        10.22727273 11.36363636 10.22727273
  9.09090909 10.22727273  4.54545455  4.54545455  6.81818182  4.54545455
  6.81818182  6.81818182  6.81818182  5.68181818  4.54545455  5.68181818
  9.09090909 10.22727273 10.22727273  9.09090909 11.36363636 13.63636364
  4.54545455 12.5        10.22727273  5.68181818  5.68181818 18.18181818
  4.54545455  6.81818182 10.22727273 10.22727273  7.95454545 14.77272727
  9.09090909 12.5       ]"
