scorer,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000
81,178.75645446777344,473.8478698730469,8.923260793380905e-06,173.86329650878906,483.6449890136719,6.467167168011656e-06
82,179.7612762451172,482.2294006347656,0.0005144476890563965,188.56190490722656,483.98138427734375,9.151484846370295e-05
83,180.27024841308594,482.6494445800781,0.0002332925796508789,188.84146118164062,484.2162170410156,0.00010489387932466343
84,189.56741333007812,472.6205749511719,1.7152580767287873e-05,190.53578186035156,484.0226135253906,7.768841896904632e-06
85,498.0430908203125,245.23239135742188,1.4718424608872738e-05,5.326041221618652,-0.16918325424194336,5.054698704043403e-06
86,501.99945068359375,325.8909606933594,1.362856801279122e-05,512.8641357421875,319.5184631347656,1.231984333571745e-05
87,498.22515869140625,245.31143188476562,1.6408115698141046e-05,5.359378814697266,-0.17963123321533203,4.39188306700089e-06
88,189.5065460205078,472.5050964355469,1.4589101738238242e-05,190.53431701660156,483.9312438964844,6.060053237888496e-06
89,180.42611694335938,482.7166442871094,0.0008677840232849121,188.2828826904297,484.11297607421875,0.0005194246768951416
90,189.56655883789062,472.85601806640625,1.909845923364628e-05,190.8755340576172,484.150634765625,9.84529651759658e-06
91,179.04730224609375,482.97210693359375,2.061085069726687e-05,176.50137329101562,484.369140625,6.920877240190748e-06
92,178.60073852539062,483.03369140625,1.5751340470160358e-05,190.1926727294922,484.1879577636719,9.331621185992844e-06
93,498.32598876953125,245.22108459472656,1.4522567653330043e-05,189.8417205810547,484.3445129394531,5.380986294767354e-06
94,189.35971069335938,472.75042724609375,2.5647830625530332e-05,190.4747772216797,484.2700500488281,1.139866617450025e-05
95,179.6782684326172,473.9686584472656,1.3943898920842912e-05,190.04376220703125,483.98651123046875,5.19582590641221e-06
96,179.5922088623047,473.8753967285156,1.4084040230954997e-05,189.97454833984375,484.14422607421875,5.697482720279368e-06
97,179.8915557861328,473.6819763183594,8.106656423478853e-06,5.356352806091309,-0.1585531234741211,4.713587259175256e-06
98,516.0650024414062,326.3961486816406,1.071976475941483e-05,5.326425552368164,-0.17772245407104492,4.883527253696229e-06
99,189.0446319580078,472.66998291015625,1.5676709153922275e-05,189.7784423828125,484.03521728515625,8.631911441625562e-06
100,190.20989990234375,472.72015380859375,2.9281274692039005e-05,191.19288635253906,484.10504150390625,1.177306694444269e-05
101,189.3423309326172,472.88397216796875,1.8393469872535206e-05,190.41424560546875,484.1783752441406,9.720503840071615e-06
102,497.5074462890625,245.34339904785156,9.45337706070859e-06,106.5224838256836,-1.4188594818115234,4.722820449387655e-06
103,188.71682739257812,483.4341735839844,0.00011732845450751483,191.13807678222656,484.1483459472656,5.886044891667552e-05
104,512.3768920898438,321.9857177734375,0.00013506412506103516,504.5975646972656,323.72479248046875,3.061542156501673e-05
105,189.32125854492188,472.88262939453125,1.541004348837305e-05,190.41416931152344,484.17230224609375,7.50836488805362e-06
106,180.0696258544922,483.25164794921875,5.1624887419166043e-05,190.2764892578125,484.138427734375,3.135573570034467e-05
107,498.401611328125,245.7878875732422,2.0625186152756214e-05,5.370632171630859,-0.13254928588867188,5.103592229716014e-06
108,517.0712280273438,326.9135437011719,0.0001321732997894287,523.9747924804688,333.0490417480469,1.0071804354083724e-05
109,179.46343994140625,483.3017578125,6.931719690328464e-05,189.7884063720703,484.2754821777344,2.52349600486923e-05
110,191.3627166748047,472.9049072265625,1.6510206478415057e-05,192.5505828857422,484.2242431640625,6.201178166520549e-06
111,501.78790283203125,245.8458709716797,3.728201409103349e-05,189.9615936279297,484.2550048828125,1.0217357157671358e-05
112,179.17091369628906,473.7596435546875,9.543526175548322e-06,5.347965717315674,-0.14771604537963867,4.883191650151275e-06
113,501.77203369140625,245.91424560546875,1.5962428733473644e-05,5.353777885437012,-0.14350366592407227,5.031416094425367e-06
114,189.20960998535156,473.08843994140625,1.7096368537750095e-05,190.2747802734375,484.1652526855469,1.1166550393681973e-05
115,180.23770141601562,483.04876708984375,8.597438863944262e-06,5.368094444274902,-0.12138795852661133,5.225532277108869e-06
116,498.2562255859375,245.48663330078125,1.7968979591387324e-05,191.13954162597656,483.8393859863281,7.293725957424613e-06
117,190.53887939453125,472.7753601074219,2.1072195522719994e-05,191.62525939941406,483.8835754394531,9.47419903241098e-06
118,189.23399353027344,472.4828796386719,2.011114156630356e-05,189.96844482421875,484.2349548339844,8.231985702877864e-06
119,179.81036376953125,483.2341003417969,5.360475552151911e-05,190.0879364013672,484.0848083496094,2.4717694032005966e-05
120,513.3695068359375,322.6138916015625,0.00015491247177124023,504.8313903808594,323.66387939453125,2.435563328617718e-05
121,497.7911071777344,245.7401885986328,1.4460308193520177e-05,190.01943969726562,484.4793395996094,6.725399089191342e-06
122,178.95852661132812,482.9813232421875,2.0102952476008795e-05,190.3406982421875,484.18402099609375,1.0048721378552727e-05
123,189.64694213867188,472.77862548828125,2.5293458747910336e-05,190.8412628173828,484.1574401855469,9.661760486778803e-06
124,109.59269714355469,-1.700291633605957,5.574530860030791e-06,106.48703002929688,-1.3446502685546875,4.846632236876758e-06
125,498.2191162109375,245.67141723632812,2.0811725335079245e-05,190.65701293945312,484.0682678222656,7.337742772506317e-06
126,514.829345703125,326.4169616699219,2.0281946490285918e-05,174.78973388671875,484.2781982421875,6.337648756016279e-06
127,497.8814392089844,245.0482177734375,1.900672032206785e-05,5.300353527069092,-0.18869352340698242,4.959986654284876e-06
128,513.4622802734375,325.1607971191406,3.6825640563620254e-05,513.4695434570312,319.055908203125,1.6481810234836303e-05
129,497.8598937988281,245.09884643554688,1.8736511265160516e-05,5.313206672668457,-0.20326757431030273,4.722594894701615e-06
130,173.08921813964844,482.5449523925781,1.852158129622694e-05,175.08599853515625,483.865966796875,1.0526631740503944e-05
131,163.60255432128906,481.6849365234375,2.101067002513446e-05,173.5777587890625,483.75482177734375,9.612856047169771e-06
132,498.1950988769531,245.5809783935547,1.120797787734773e-05,5.326542854309082,-0.17147493362426758,4.836017524212366e-06
133,627.9053955078125,309.5074157714844,8.292381608043797e-06,646.4797973632812,307.0981140136719,7.141086825868115e-06
134,497.512451171875,245.66397094726562,2.6202220396953635e-05,190.44435119628906,483.9981689453125,5.940432856732514e-06
135,189.72457885742188,472.87274169921875,4.400580655783415e-05,190.88377380371094,484.1028747558594,2.715606206038501e-05
136,498.2655334472656,245.3290557861328,1.2094606063328683e-05,541.3771362304688,294.4895324707031,6.220226623554481e-06
137,187.49493408203125,483.8504333496094,5.449420496006496e-05,190.48062133789062,484.0010986328125,4.489116690820083e-05
138,189.53416442871094,472.9013671875,6.331876647891477e-05,190.7241668701172,484.2070617675781,3.215008109691553e-05
139,179.896484375,483.1698303222656,2.4198798200814053e-05,190.5670928955078,484.1338806152344,9.90560874924995e-06
140,189.11849975585938,472.790771484375,2.0701092580566183e-05,190.32896423339844,483.9015197753906,1.4628209100919776e-05
141,513.1011352539062,324.5054931640625,0.00010036850289907306,175.30418395996094,484.1076354980469,1.916936889756471e-05
142,189.40985107421875,472.63983154296875,1.849836735345889e-05,190.31211853027344,484.11956787109375,8.746180355956312e-06
143,501.88995361328125,246.335693359375,2.4033161025727168e-05,189.84010314941406,483.96441650390625,1.1387094673409592e-05
144,189.8882598876953,472.8238830566406,9.031011359184049e-06,5.349384307861328,-0.14515399932861328,5.055682322563371e-06
145,179.84815979003906,483.4088134765625,5.633470937027596e-05,190.22470092773438,484.0667724609375,3.264986298745498e-05
146,178.79483032226562,482.593505859375,0.00017452239990234375,176.53414916992188,484.0760192871094,2.944183324871119e-05
147,189.31607055664062,472.8410949707031,6.528780068038031e-05,190.3850860595703,484.04351806640625,3.623590600909665e-05
148,178.97706604003906,482.29144287109375,0.00023323297500610352,176.38954162597656,483.8370056152344,4.8754882300272584e-05
149,189.1303253173828,472.5271911621094,2.1585448848782107e-05,190.15603637695312,484.45074462890625,1.0633756573952269e-05
150,180.28753662109375,483.5621337890625,0.00011546021414687857,190.6464080810547,484.23455810546875,6.548334931721911e-05
151,498.0811767578125,245.6246337890625,7.553813702543266e-06,576.3560180664062,193.1420440673828,5.84453255214612e-06
152,189.68296813964844,472.60894775390625,1.5396735761896707e-05,190.818359375,484.0276184082031,5.867686923011206e-06
153,627.7098388671875,309.4474182128906,1.8770993847283535e-05,646.2573852539062,320.1974792480469,1.2593358405865729e-05
154,189.6881866455078,472.6572570800781,1.4292794730863534e-05,190.43328857421875,484.2469482421875,7.21434980732738e-06
155,178.98095703125,483.113525390625,1.9306382455397397e-05,189.49293518066406,484.3355407714844,1.141936081694439e-05
156,513.0933837890625,322.6759033203125,3.411136276554316e-05,513.132568359375,319.68316650390625,1.694637830951251e-05
157,189.44981384277344,472.6778869628906,1.4038286280992907e-05,190.44781494140625,484.03289794921875,7.338015620916849e-06
158,179.83432006835938,483.3636779785156,7.854667637730017e-05,190.6092987060547,484.1352844238281,4.5439606765285134e-05
159,628.2989501953125,309.2818603515625,1.3963513083581347e-05,646.1743774414062,306.648193359375,5.9978137869620696e-06
160,189.5070343017578,472.59625244140625,1.1479458407848142e-05,190.5178985595703,484.145263671875,4.821249603992328e-06
161,513.3507690429688,324.59490966796875,6.511673564091325e-05,512.6063842773438,319.5188903808594,3.316345464554615e-05
162,189.39366149902344,472.71636962890625,2.315034180355724e-05,190.56854248046875,484.1309814453125,1.0053207006421871e-05
163,178.46920776367188,483.2947082519531,2.4198752726078965e-05,189.8077850341797,484.1484069824219,1.3196668987802695e-05
164,179.7439727783203,483.24658203125,7.498322520405054e-05,189.6628875732422,484.1050720214844,3.709932207129896e-05
165,515.7776489257812,326.5466003417969,9.081830285140313e-06,5.355729579925537,-0.1865549087524414,5.2783429964620154e-06
166,194.300048828125,483.5226745605469,9.534197306493297e-05,191.3513641357422,483.9541320800781,4.6444303734460846e-05
167,179.51461791992188,482.6526794433594,0.0035858452320098877,188.0531005859375,483.98114013671875,0.000693976879119873
168,189.6184539794922,472.66845703125,2.3191045329440385e-05,190.8099822998047,484.10260009765625,1.007955870591104e-05
169,515.0614624023438,326.6034240722656,1.1274326425336767e-05,5.300365447998047,-0.19637107849121094,4.732613433588995e-06
170,178.91896057128906,482.90643310546875,2.5811988962232135e-05,176.56753540039062,484.1825256347656,8.229552804550622e-06
171,180.8320770263672,482.80364990234375,0.0007745325565338135,189.371826171875,484.01800537109375,0.000494152307510376
172,172.79779052734375,482.71514892578125,4.167796942056157e-05,174.6937713623047,484.0348815917969,2.011397918977309e-05
173,189.9130096435547,472.5601501464844,1.7980464690481313e-05,191.1505889892578,483.9552307128906,7.216186986624962e-06
174,497.7619323730469,245.78028869628906,1.3928985936217941e-05,535.206298828125,293.91168212890625,1.0161084901483264e-05
175,513.5507202148438,325.090087890625,5.038227391196415e-05,513.5357055664062,319.2846374511719,1.3793965081276838e-05
176,194.31927490234375,483.5466613769531,5.849152148584835e-05,190.8612518310547,484.2524719238281,3.2035401090979576e-05
177,188.9859161376953,472.6661682128906,1.3141886483936105e-05,189.91787719726562,483.88519287109375,7.796065801812802e-06
178,180.12486267089844,482.3875732421875,0.0013008415699005127,188.7698974609375,484.07794189453125,0.0004684627056121826
179,180.2089385986328,482.5085144042969,0.00015845894813537598,189.41835021972656,484.0465393066406,6.210170977283269e-05
180,180.01747131347656,482.82293701171875,2.0962155758752488e-05,190.46253967285156,484.037109375,8.836914275889285e-06
181,501.5886535644531,245.90646362304688,1.725848051137291e-05,5.344801425933838,-0.17055845260620117,4.891278422292089e-06
182,189.6796875,472.6025695800781,3.719997403095476e-05,190.74266052246094,484.0108337402344,1.3834119272360113e-05
183,497.74847412109375,245.68063354492188,2.2192072719917633e-05,106.48799896240234,-1.37101411819458,5.149352546141017e-06
184,498.4670104980469,245.5352783203125,1.9374756448087282e-05,499.35150146484375,253.740234375,5.19935520060244e-06
185,189.51991271972656,472.44073486328125,2.2388769139070064e-05,190.55563354492188,483.85931396484375,9.861571925284807e-06
186,179.75912475585938,483.1685485839844,4.149236701778136e-05,190.14845275878906,484.0312805175781,2.0062483599758707e-05
187,627.9925537109375,309.33868408203125,1.583583616593387e-05,646.0150146484375,319.3966064453125,9.496995517110918e-06
188,500.3940734863281,239.34912109375,6.502151336462703e-06,5.357877731323242,-0.16016817092895508,4.715934210253181e-06
189,515.7760620117188,326.77935791015625,1.2504917322075926e-05,5.374253273010254,-0.14360857009887695,4.966779215465067e-06
190,191.04605102539062,472.6347961425781,2.5473076675552875e-05,192.15185546875,484.07208251953125,8.176473784260452e-06
191,189.36862182617188,472.32763671875,1.5603101928718388e-05,190.19729614257812,483.9619445800781,6.299805590970209e-06
192,498.3119812011719,245.25631713867188,2.0179342755000107e-05,5.351296424865723,-0.14340782165527344,4.85150667373091e-06
193,189.25473022460938,472.8522644042969,4.93222069053445e-05,190.3828887939453,483.9940490722656,2.667038825165946e-05
194,189.6198272705078,472.7628479003906,2.6018826247309335e-05,190.66038513183594,484.23687744140625,1.3248723917058669e-05
195,515.0513916015625,326.1683654785156,8.713021088624373e-06,5.365151882171631,-0.1372666358947754,5.0376629587844945e-06
196,498.4882507324219,245.4988555908203,2.1462370568769984e-05,5.274807453155518,-0.24184179306030273,5.430160854302812e-06
197,497.9251708984375,245.4396514892578,1.0540836228756234e-05,5.358227729797363,-0.19701862335205078,5.013143891119398e-06
198,189.60169982910156,472.28173828125,1.3261023923405446e-05,190.5668487548828,484.01531982421875,5.442494966700906e-06
199,189.43971252441406,472.3390808105469,1.9383664039196447e-05,190.3252410888672,484.0566101074219,6.39171867078403e-06
200,498.14532470703125,245.65435791015625,1.6494421288371086e-05,190.7175750732422,484.0262145996094,6.3939683059288654e-06
201,179.97396850585938,482.64019775390625,0.0007461011409759521,188.89816284179688,484.0920715332031,0.00022715330123901367
202,497.9179992675781,245.42459106445312,1.9268491087132134e-05,5.299227714538574,-0.1963052749633789,4.8675415200705174e-06
203,500.556396484375,239.516845703125,1.7097019735956565e-05,5.353663444519043,-0.14903593063354492,4.872292720392579e-06
204,179.6011962890625,473.9841613769531,2.148075873265043e-05,190.26370239257812,484.085205078125,7.160324457800016e-06
205,189.8809814453125,472.5145263671875,1.021309981297236e-05,5.334829330444336,-0.1776285171508789,5.077769401395926e-06
206,179.35426330566406,474.0707092285156,2.41177694988437e-05,190.58062744140625,483.8976745605469,1.1912014088011347e-05
207,501.1220397949219,326.6240539550781,1.0337036655982956e-05,5.342418670654297,-0.15698528289794922,5.004197191738058e-06
208,179.45750427246094,482.45538330078125,2.5106559405685402e-05,189.84922790527344,484.1285095214844,1.6411009710282087e-05
209,178.57229614257812,483.2704162597656,2.7900206987396814e-05,189.1990509033203,484.5442199707031,9.369475264975335e-06
210,497.7273254394531,245.370361328125,1.1636439012363553e-05,106.51852416992188,-1.4297008514404297,4.9205996219825465e-06
211,180.2933349609375,483.2295837402344,5.188153954804875e-05,190.5495147705078,484.24432373046875,2.8700358598143794e-05
212,189.34283447265625,472.68017578125,1.7682670659269206e-05,190.26658630371094,484.1520080566406,9.246409717889037e-06
213,180.39198303222656,482.5557556152344,0.00040721893310546875,189.36424255371094,484.0866394042969,0.00015473365783691406
214,189.4684295654297,472.5284423828125,2.7870793928741477e-05,190.6227569580078,484.1368713378906,1.0969623872369993e-05
215,497.90667724609375,245.44497680664062,2.4933948225225322e-05,5.319570064544678,-0.18016433715820312,4.986137810192304e-06
216,515.82275390625,326.389892578125,7.266447937581688e-06,5.253110885620117,-0.24732065200805664,4.880374945059884e-06
217,188.9218292236328,472.0860595703125,1.2832081665692385e-05,189.6846160888672,484.2876892089844,5.537852757697692e-06
218,179.49795532226562,482.86981201171875,2.8465470677474514e-05,190.4467010498047,483.8703308105469,1.2219237760291435e-05
219,180.229248046875,483.22967529296875,6.666786794085056e-05,190.6280517578125,483.9801330566406,3.403902519494295e-05
220,498.185791015625,245.5305633544922,2.5449937311350368e-05,5.378537178039551,-0.13664484024047852,5.012474503018893e-06
221,498.1064147949219,245.50682067871094,1.0770468179543968e-05,5.359989166259766,-0.14810991287231445,5.1005072236876e-06
222,173.04592895507812,482.79608154296875,8.602494926890358e-05,174.80799865722656,484.36639404296875,3.096721047768369e-05
223,497.761474609375,245.22787475585938,2.03735053219134e-05,190.35516357421875,484.0493469238281,6.1783334786014166e-06
224,498.02581787109375,245.4823760986328,8.347637958650012e-06,5.354397773742676,-0.14347362518310547,5.0980515879928134e-06
225,189.48033142089844,472.6590576171875,8.068886018008925e-06,5.3101301193237305,-0.19165468215942383,4.925900157104479e-06
226,190.70982360839844,472.9501953125,3.0758059438085184e-05,191.76593017578125,484.38360595703125,1.4793853551964276e-05
227,179.65554809570312,482.25384521484375,7.640017429366708e-05,189.3284912109375,484.0069885253906,3.246440610382706e-05
228,189.7501983642578,472.7341003417969,1.1368084415153135e-05,190.55650329589844,484.0382995605469,6.364426099025877e-06
229,179.77157592773438,482.3760070800781,4.813382474821992e-05,189.5131072998047,483.9322814941406,2.8402911993907765e-05
230,194.5518035888672,483.4744567871094,7.065248064463958e-05,192.14828491210938,484.0014953613281,3.238376302761026e-05
231,194.5450897216797,483.26513671875,2.329345079488121e-05,191.42184448242188,484.1617431640625,1.0254236258333549e-05
232,497.9397888183594,245.21881103515625,2.1417796233436093e-05,5.333639144897461,-0.2002577781677246,4.438312771526398e-06
233,163.5580291748047,481.5890197753906,1.0723333616624586e-05,606.3806762695312,292.7094421386719,1.4924848983355332e-05
234,498.1479187011719,245.6728973388672,1.319559942203341e-05,5.314085006713867,-0.1781444549560547,4.9236318773182575e-06
235,497.552978515625,245.33290100097656,1.3528120689443313e-05,5.3621673583984375,-0.17825651168823242,4.8355150283896364e-06
236,498.6411437988281,245.3101043701172,2.596644844743423e-05,5.357363700866699,-0.14162063598632812,5.241713552095462e-06
237,179.38323974609375,473.79815673828125,9.88201099971775e-06,5.380735397338867,-0.12318229675292969,5.173940735403448e-06
238,190.37896728515625,473.2311706542969,7.266870397870662e-06,5.355535984039307,-0.15407705307006836,4.87754596179002e-06
