frame,blue_peak,blue_x,blue_y,blue_xa,blue_ya,blue_xc,blue_yc,red_x,red_y,red_xa,red_ya,red_xc,red_yc,red_peak,head_x,head_y,blue_zero_x,blue_zero_y,head_angle,frame_T,spike_1_Chan1,spike_1_Chan2,spike_1_Chan3,spike_1_Chan4,spike_1_Chan5,spike_1_Chan6,spike_1_Chan7,spike_1_Chan8,spike_1_Chan9,spike_1_Chan10,spike_1_Chan11,spike_1_Chan12,spike_1_Chan13,spike_1_Chan14,spike_1_Chan15,spike_1_Chan16,spike_1_Chan17,spike_1_Chan18,spike_1_Chan19,spike_1_Chan20,spike_1_Chan21,spike_1_Chan22,spike_1_Chan23,spike_1_Chan24,spike_1_Chan25,spike_1_Chan26,spike_1_Chan27,spike_1_Chan28,spike_1_Chan29,spike_1_Chan30,spike_1_Chan31,spike_1_Chan32,spike_2_Chan1,spike_2_Chan2,spike_2_Chan3,spike_2_Chan4,spike_2_Chan5,spike_2_Chan6,spike_2_Chan7,spike_2_Chan8,spike_2_Chan9,spike_2_Chan10,spike_2_Chan11,spike_2_Chan12,spike_2_Chan13,spike_2_Chan14,spike_2_Chan15,spike_2_Chan16,spike_2_Chan17,spike_2_Chan18,spike_2_Chan19,spike_2_Chan20,spike_2_Chan21,spike_2_Chan22,spike_2_Chan23,spike_2_Chan24,spike_2_Chan25,spike_2_Chan26,spike_2_Chan27,spike_2_Chan28,spike_2_Chan29,spike_2_Chan30,spike_2_Chan31,spike_2_Chan32
1602,10,303.627707721877,190.512980654809,0.0818076857003064,0.0462566971369907,2.33755610903537,3.12694682265489,NaN,197.755869213916,0.265204807171069,0.188231070283472,6.1844288245972,2.04537429077906,22,NaN,194.134424934362,NaN,-3.62144427955349,NaN,61.4933258293839,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,10,302.589263587943,190.404795238705,0.0813962815960181,0.042992245527795,2.05880344643281,3.06570198232513,NaN,197.80194487875,0.217175408143699,0.16114383024077,7.2537378054109,2.03571929162679,23,NaN,194.103370058727,NaN,-3.69857482002249,NaN,62.2533258293839,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,11,302.592641357548,190.104950262295,0.0831787128894359,0.0397778670986164,1.76470359920833,3.05725411170369,496.798261014708,275.562130730174,0.156439440716615,0.0335892883020931,3.96201056572468,74.4407661457999,16,399.695451186128,232.833540496234,-97.10280982858,-42.7285902339395,1.98533213849168,62.2933258293839,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,8,302.330197057362,190.206564712908,0.0418274973029905,0.0257701916633082,2.03315252839155,2.7129669236372,NaN,198.022488176203,0.0289183820136413,0.163231669116768,135.288786215062,2.47959096174628,18,NaN,194.114526444556,NaN,-3.9079617316475,NaN,62.3333258293839,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,12,303.915720376416,190.29956101777,0.097596705932034,0.0495923096623647,2.36754038791741,3.63078784946161,NaN,198.009088401823,2.69933146166943e+138,0.164769525206145,3346.09248977027,1.7887805424232,25,NaN,194.154324709796,NaN,-3.85476369202649,NaN,62.8933258293839,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,15,304.146895430385,191.46991977187,0.113640381537012,0.0554438776299897,2.28517476235862,3.63644848392712,NaN,202.8933828797,1.61926635311671e+59,0.0633257624709358,2757.79015211054,11.4517221151138,23,NaN,197.181651325785,NaN,-5.711731553915,NaN,62.9333258293839,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1639,11,303.864665080676,189.660053221182,0.0713486459678445,0.0411664594389359,2.44656650170025,3.20472555115981,NaN,197.718410795325,640246.528030967,0.162326801464493,994.449228930434,2.21757587078247,23,NaN,193.689232008253,NaN,-4.02917878707149,NaN,62.9733258293839,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1647,11,303.697936921208,190.364081251577,0.0769397585030227,0.0397574078399222,2.40445350659093,3.56222358941436,NaN,197.816667150272,0.0391360899942108,0.206925327092547,175.292910169571,2.42843137472345,22,NaN,194.090374200924,NaN,-3.72629294934748,NaN,63.2933258293839,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,10,303.746641538344,190.220343998281,0.0760377121920871,0.0379139458556924,2.44051968030036,3.69123389831489,NaN,283.790496135485,44.5190320354909,0.10172780432685,614.413413220841,8.20557324861421,20,NaN,237.005420066883,NaN,-46.785076068602,NaN,63.3333258293839,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,11,303.939766175161,190.345553521904,0.0753793148426822,0.0384829301892668,2.4673192602596,3.64026828321072,311.621148299492,198.024205495989,0.143906450463099,0.173042702207387,3.09371241689742,2.93789996354568,22,307.780457237327,194.184879508946,-3.84069106216549,-3.83932598704249,2.35601674643216,63.3733258293839,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,11,303.706873217193,190.505652681795,0.0759465893488669,0.0378261274395518,2.29629799833284,3.53500240429187,NaN,197.906717064102,0.134074594327333,0.187281370002183,14.7794088253397,2.50045673526343,22,NaN,194.206184872948,NaN,-3.70053219115348,NaN,63.8533258293839,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,9,302.557374629178,190.307101753473,0.0715903967668103,0.0449944224672503,2.51691734110404,3.09601311004654,NaN,279.982829686986,0.210013425005023,0.0554665605793625,10.6282890826424,49.2102475688614,23,NaN,235.144965720229,NaN,-44.8378639667565,NaN,63.8933258293839,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,10,303.81686857083,190.55333466102,0.0778175366724933,0.0405403410830358,2.34360980362372,3.43264921052108,NaN,268.498705714241,0.176305940915671,0.0484179200156697,11.9413821059097,64.3139053989519,22,NaN,229.52602018763,NaN,-38.9726855266105,NaN,63.9333258293839,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,11,303.782425059798,190.426435191249,0.0797614691407429,0.0410312498898335,2.40467779934599,3.60542657430908,311.25288061099,197.862801684691,0.12231022921641,0.167539913058204,3.54802044506943,2.92668733567695,22,307.517652835394,194.14461843797,-3.735227775596,-3.718183246721,2.3539076849816,64.5333258293839,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,8,302.43284683908,190.203245198556,0.0521215884275221,0.0331058996558079,2.0384222313201,2.52517078016454,311.155894502161,198.304271882942,0.12133995930972,0.184016148213338,3.65247221220133,2.82202681831702,22,306.794370670621,194.253758540749,-4.36152383154052,-4.050513342193,2.31923924514102,64.5733258293839,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,8,302.640809357263,190.158870767221,0.0555801889329722,0.0249026342098744,1.40133013914595,2.74703314870684,312.106587914541,256.706162113045,0.174468819251034,0.12068132152486,2.21943134615149,7.99960308032535,22,307.373698635902,223.432516440133,-4.73288927863899,-33.273645672912,3.00029909852361,64.6133258293839,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,14,303.928825525617,190.472746440127,0.100890097371395,0.0496721740348985,2.32444023903664,3.55758803100886,NaN,274.851385377713,0.333492935765895,0.136037271345,6.28903457316958,16.0732523267862,26,NaN,232.66206590892,NaN,-42.189319468793,NaN,65.0933258293839,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,12,303.64967170574,190.139756286457,0.106743817703202,0.0534533537342391,2.43491404525583,3.6485016086371,NaN,197.886782158346,0.291356613024224,0.17666279588517,5.74892161079762,1.87981598351184,23,NaN,194.013269222402,NaN,-3.87351293594452,NaN,65.1333258293839,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,13,303.696214824394,190.301138080576,0.107435689764797,0.054627953464115,2.42699370420679,3.60022530459006,NaN,197.977836262542,0.338482291199187,0.179604639418226,5.34105739540618,3.11913964397184,21,NaN,194.139487171559,NaN,-3.838349090983,NaN,65.1733258293839,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,10,302.598299815135,189.822892405647,0.0688720922836138,0.0491913437316065,2.54755224630459,2.72044196595434,310.43587972827,198.014970339399,0.149496563148794,0.154545855264867,3.71290155571114,3.5436036503263,24,306.517089771703,193.918931372523,-3.91878995656748,-4.09603896687599,2.37830601923612,65.7333258293839,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,11,303.766360097717,190.162079363029,0.0843597264425265,0.0483990888483524,2.41772900765329,3.19278147881095,310.5335435917,200.387882884924,0.137969092710952,0.0782861516992116,3.60370729215794,7.27604770935913,24,307.149951844708,195.274981123976,-3.3835917469915,-5.11290176094749,2.5569840774701,65.7733258293839,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,9,302.625738845485,189.812745567955,0.067152509643921,0.0495108229003642,2.64606822663577,2.68533238198195,310.414520169574,250.424192134297,0.15248260317521,0.0232899475567699,2.89929030768707,85.2751791752577,22,306.52012950753,220.118468851126,-3.89439066204454,-30.305723283171,3.01378958712257,65.8133258293839,0,0,0,0,1,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,12,303.768109391862,189.910699225102,0.0842038151891101,0.0425418052433655,2.35158340715711,3.46299658659376,310.558155158985,197.94114575565,0.141088772395564,0.173544555525158,3.3025859342775,2.33434132061868,25,307.163132275424,193.925922490376,-3.39502288356152,-4.01522326527402,2.43969486098572,66.4533258293839,0,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,11,302.454553469596,189.914965776877,0.0751288547285192,0.0482672366479734,2.44320192066468,2.95646170948944,NaN,198.121299065373,2.8861813034128e+84,0.164073789580596,2631.17572634537,2.90532787620791,23,NaN,194.018132421125,NaN,-4.10316664424801,NaN,66.4933258293839,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,12,303.963177188362,190.104684509664,0.0879536416417319,0.040843276956418,2.27992130378058,3.72504283508906,310.982860610682,198.086008830291,0.102703625905855,0.119221013292794,3.95744737519648,2.44740008651283,20,307.473018899522,194.095346669978,-3.50984171115999,-3.99066216031352,2.42021198005865,66.5333258293839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,13,303.53234527808,190.18912299128,0.0958695268327808,0.0449884889218013,1.69658757243159,2.88921429717803,NaN,276.707420110252,0.0364857846000266,0.0255946264354515,73.2137509288889,81.9302170994658,8,NaN,233.448271550766,NaN,-43.259148559486,NaN,67.0933258293839,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,22,303.80628694102,190.199771851002,0.200878312020289,0.0733028915549631,1.39418700135723,3.11626662022593,NaN,264.532737311933,0.0324307320252044,0.0207859492926302,74.9396020293529,92.665850143225,9,NaN,227.366254581468,NaN,-37.1664827304655,NaN,67.1333258293839,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,13,303.643761287587,190.583098383792,0.104916928063704,0.0459327721644491,1.86248967020649,3.37495204486924,NaN,267.069486067003,0.028479940437427,0.0245299641877695,111.821670908302,81.5570841205614,10,NaN,228.826292225398,NaN,-38.2431938416055,NaN,67.1733258293839,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,10,303.435740590539,190.205413496492,0.0829757232103054,0.0407779524877546,2.02255215392281,3.12013396104905,NaN,279.09343460048,0.0270449432367375,0.0199586281106902,79.8987764571121,84.5910072715509,10,NaN,234.649424048486,NaN,-44.444010551994,NaN,67.9333258293839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1764,11,303.438281014521,189.735062571992,0.087682350850085,0.0363895162717987,1.83343983434063,3.31382968136585,NaN,282.05878031157,0.0412122902491471,0.0311348428260674,223.458637914911,62.8742805550537,12,NaN,235.896921441781,NaN,-46.161858869789,NaN,67.9733258293839,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
