,index,Global_Idx,Block,Local_Idx,Speaker,Pulse_Samp,Pulse_Time,EstimatedTimeOut,MCS_Time,est_frame_time,closest_frame,frame,blue_x,red_x,blue_y,red_y,head_x,head_y,blue_zero_x,blue_zero_y,head_angle,speak_xpix,speak_ypix,h2s_x,h2s_y,h2s_distance,h2s_theta
10,225,226,2,61,39,1764872,40.019773,162.790773,219.0426,221.6286,5541,5541,307.687076378254,310.504213178273,200.081165430268,189.837036589775,309.0956447782635,194.9591010100215,-1.4085684000094716,5.122064420246488,0.26836633513705954,272.7,338.6,2.994457029219919,148.14987022800562,148.18012964454698,1.5505867286340074
11,246,247,2,82,39,2370593,53.754943,176.525943,232.7778,235.3638,5884,5884,267.885120425263,270.769307669614,336.551641981838,344.870420538938,269.3272140474385,340.711031260388,-1.4420936221754914,-4.159389278550009,-3.475331746628785,272.7,338.6,-3.8782170721165836,0.8897024253507118,3.978961932983459,2.9160845364274
12,250,251,3,3,39,109087,2.473628,186.147628,242.42565,245.01165,6125,6125,220.717149098851,213.167728598309,115.403727948544,109.033420779151,216.94243884858,112.2185743638475,3.7747102502709993,3.185153584696508,-0.8699044995108007,272.7,338.6,-137.0579073470506,188.6069604554893,233.14685393247578,2.1992083025731204
13,285,286,3,38,39,1141802,25.891202,209.565202,265.8433,268.4293,6711,6711,326.229109574253,337.330629279826,49.2096158147932,278.544735134297,331.7798694270395,163.8771754745451,-5.550759852786484,-114.6675596597519,-3.1899623084234148,272.7,338.6,67.45875820440749,-171.6619128496133,184.44103768323617,-1.1963610292064608
14,364,365,4,34,39,976742,22.148345,267.016345,323.2155,325.8015,8145,8145,254.824561091923,251.247351032344,386.304660641815,317.502497462806,253.0359560621335,351.90357905231053,1.788605029789494,34.401081589504486,-0.051945923780830405,272.7,338.6,20.328275333609778,-12.26462643346186,23.74152142537245,-0.542863281593851
15,375,376,4,45,39,1299205,29.460431,274.328431,330.5276,333.1136,8328,8328,256.426718703135,255.163917379716,386.966875982845,186.741799552441,255.7953180414255,286.854337767643,0.631400661709506,100.112538215202,-0.006306825312825115,272.7,338.6,16.57799707008011,51.85124728615646,54.43695281686634,1.2613453594585082
16,379,380,4,49,39,1421862,32.241769,277.109769,333.30895,335.89495,8397,8397,256.645974607282,253.970271596852,386.733797944929,380.242059861384,255.30812310206701,383.4879289031565,1.3378515052150135,3.245869041772494,-0.3909539704549314,272.7,338.6,33.18505836646017,-34.87342031493782,48.139417770136,-0.8102005945185382
17,424,425,5,11,39,340345,7.717574,313.244574,369.43535,372.02135,9301,9301,317.649478629071,316.436651077333,335.722144915669,345.430011772778,317.043064853202,340.5760783442235,0.6064137758689867,-4.853933428554512,-3.017304174320188,272.7,338.6,44.245979909543685,-3.5363184305213085,44.387073413301174,-0.07975452992198262
18,425,426,5,12,39,365255,8.282426,313.809426,370.0002,372.5862,9315,9315,309.05035037034,314.320634797555,328.551373346744,336.251360030073,311.6854925839475,332.40136668840853,-2.6351422136074802,-3.849993341664515,-3.7418084862038743,272.7,338.6,35.672479403406435,16.904611801462426,39.47520344399252,0.44253726257304216
19,450,451,5,37,39,1093632,24.798912,330.325912,386.51675,389.10275,9728,9728,380.923787363884,391.398809328226,306.268966195096,307.736619162628,386.161298346055,307.002792678862,-5.237510982170988,-0.7338264837659949,-4.573185376037357,272.7,338.6,47.03482359847359,107.97951241753202,117.77881699553397,1.1599899402854739
20,458,459,5,45,39,1323194,30.004399,335.531399,391.72225,394.30825,9858,9858,371.645657122833,379.587932334971,277.314524486492,292.734190313775,375.616794728902,285.0243574001335,-3.9711376060690213,-7.709832913641492,-3.6172269328042375,272.7,338.6,116.02570007862924,-0.5030293466142267,116.02679051520637,-0.004335472180468258
21,499,500,6,3,39,121202,2.748345,368.583345,424.83815,427.42415,10686,10686,313.109890221323,310.800344786676,299.595520585856,290.314227827013,311.95511750399953,294.9548742064345,1.1547727173234534,4.640646379421469,-0.24388543850298428,272.7,338.6,-48.632645653701104,32.87441303674511,58.701458719430214,2.5471740333270043
22,526,527,6,30,39,841971,19.092313,384.927313,441.1822,443.7682,11094,11094,308.510507270206,310.647229885894,297.435293947342,287.746309910139,309.57886857805,292.5908019287405,-1.0683613078439862,4.8444920186015,0.21705686026142823,272.7,338.6,-26.105145519943022,52.871718641822795,58.96522072168876,2.029427408204227
23,564,565,6,68,39,1971222,44.698912,410.533912,466.78885,469.37485,11734,11734,374.660543518691,366.277314250436,181.246319168537,179.199245777709,370.4689288845635,180.222782473123,4.191614634127461,1.023536695414009,-1.3312964103444007,272.7,338.6,-177.0490499877008,-57.40853930595334,186.1239009014978,-2.828037286454058
24,577,578,6,81,39,2368703,53.712086,419.547086,475.80205,478.38805,11960,11960,222.887922149902,232.691226045712,161.427917521926,160.686168638551,227.78957409780702,161.0570430802385,-4.901651947905009,0.37087444168750494,1.4952770680822254,272.7,338.6,180.42529886738015,-31.387249563241618,183.13505373502,-0.17223889138319204
25,580,581,7,1,39,45942,1.041769,427.823769,484.0609,486.6469,12166,12166,301.732422616397,308.153874764238,74.3304481053604,83.5343843083557,304.9431486903175,78.93241620685805,-3.2107260739205117,-4.601968101497647,-3.750763522670662,272.7,338.6,175.0219279081164,-194.51015259302127,261.6617563008288,-0.8380869246286871
26,617,618,7,38,39,1079045,24.468141,451.250141,507.5802,510.1662,12754,12754,245.343797712062,238.530425997527,454.111325422108,458.814479270786,241.93711185479452,456.462902346447,3.4066858572674903,-2.3515769243389855,-2.1749709197471665,272.7,338.6,79.52191004775982,92.27288257618547,121.81140766185455,0.859484430623499
27,631,632,7,52,39,1532693,34.754943,461.536943,517.86705,520.45305,13011,13011,401.183744697943,391.33147752534,423.47072573686,288.183992788902,396.2576111116415,355.82735926288103,4.926133586301489,67.64336647397897,-0.0726967458757739,272.7,338.6,-121.97999504330704,-26.156184355192185,124.7528162839942,-2.9303612633571303
28,647,648,7,68,39,2009264,45.561542,472.343542,528.67365,531.25965,13281,13281,363.293715171409,360.561193975178,299.391602553775,290.267359201394,361.9274545732935,294.8294808775845,1.3662605981155025,4.562121676190486,-0.2909789375531304,272.7,338.6,-98.0339742686407,16.33208140349527,99.38509442504396,2.976512600463236
29,696,697,8,34,39,972381,22.049456,509.547456,565.7193,568.3053,14208,14208,227.811567927605,219.874409440063,207.104200188407,208.643198651196,223.842988683834,207.87369941980148,3.9685792437710177,-0.7694992313944908,-1.7623176691443159,272.7,338.6,-137.63613322127316,23.07960246686097,139.55777734734954,2.9754527111603792
30,704,705,8,42,39,1193705,27.068141,514.566141,570.738,573.324,14333,14333,407.791949217471,410.98627334158,412.657287422644,419.380930662848,409.3891112795255,416.019109042746,-1.5971620620545082,-3.3618216201019777,-3.585113018745642,272.7,338.6,90.2417414273615,128.58483460935943,157.09115693558022,0.9588586170333642
31,712,713,8,50,39,1436352,32.57034,520.06834,576.24025,578.82625,14471,14471,284.181241572747,274.452057916771,453.424086043827,453.981084996704,279.31664974475905,453.70258552026553,4.864591827987965,-0.278499476438526,-1.627984229352745,272.7,338.6,115.29260393133774,-0.02694487968735768,115.29260707996352,-0.0002337086532699928
32,10,11,0,11,7,318780,7.228571,8.297571,64.5784,67.1644,1679,1679,302.43284683908,311.155894502161,190.203245198556,198.304271882942,306.79437067062054,194.253758540749,-4.361523831540524,-4.050513342193,-3.963946062038567,345.8,339.0,79.51943664033344,-127.08096919824281,149.9096845969624,-1.0116662355995452
33,19,20,0,20,7,559198,12.680227,13.749227,70.0301,72.6161,1815,1815,303.64533651651,311.434494131341,190.312756128179,197.876243456643,307.53991532392547,194.094499792411,-3.894578807415485,-3.7817436642320104,-3.9416888730052495,345.8,339.0,77.30513996341928,-128.3953013356335,149.8714051106213,-1.028843690996073
34,21,22,0,22,7,620405,14.068141,15.137141,71.418,74.004,1850,1850,303.630223279959,312.388533391662,190.304627158578,197.676506335072,308.00937833581054,193.99056674682498,-4.379155055851527,-3.685939588246981,-4.0127326344921705,345.8,339.0,86.60597639320969,-122.29174817276815,149.85281718463932,-0.9545938429561103
35,86,87,1,4,7,141459,3.207687,65.137687,121.39395,123.97995,3099,3099,304.458563779228,307.458251321055,198.700195451109,209.048489391715,305.9584075501415,203.874342421412,-1.4998437709135146,-5.174146970302985,-3.4237326146103673,345.8,339.0,-0.64577419747666,-140.87540168770528,140.87688179749878,-1.575380304313672
36,90,91,1,8,7,253212,5.741769,67.671769,123.92805,126.51405,3163,3163,273.947543874013,282.051511013847,143.460028622168,273.543712622359,277.99952744393,208.5018706222635,-4.051983569917013,-65.0418420000955,-3.2038103526796133,345.8,339.0,-59.55522963743604,-134.46129730426938,147.06007564908586,-1.9877446577226596
37,93,94,1,11,7,343932,7.798912,69.728912,125.9852,128.5712,3214,3214,319.686422371342,328.972654061486,95.1329376372714,90.6569836743804,324.329538216414,92.8949606558259,-4.643115845071975,2.237976981445499,1.1216529813515743,345.8,339.0,231.01853644488114,87.51632384111574,247.03981687128476,0.36212262178955035
38,108,109,1,26,7,804316,18.238458,80.168458,136.42475,139.01075,3475,3475,290.141421521562,284.982564375533,171.836953818246,256.412242846311,287.5619929485475,214.1245983322785,2.579428573014468,-42.28764451403251,-3.0806709194501254,345.8,339.0,-65.73288752090839,-121.09797234125523,137.78799442259043,-2.0681006983846677
39,117,118,1,35,7,1085684,24.618685,86.548685,142.805,145.391,3635,3635,242.624423732505,245.305389887314,310.673791185464,318.124735251242,243.9649068099095,314.399263218353,-1.3404830774045138,-3.7254720328890016,-3.4869850100909945,345.8,339.0,-87.49201586635294,-57.62577214125762,104.76441406906402,-2.5591673324814277
40,125,126,1,43,7,1291258,29.280227,91.210227,147.46655,150.05255,3751,3751,245.497470104928,236.727037702603,354.844279845767,307.23870053417,241.11225390376552,331.0414901899685,4.3852162011624785,23.802789655798506,-0.18218829336756515,345.8,339.0,101.51317932419815,26.794336800884192,104.98981884500053,0.2580637576184613
41,167,168,2,3,7,119991,2.720884,125.491884,181.7436,184.3296,4608,4608,334.698038023328,340.751157414922,63.3683197854918,278.707172484218,337.724597719125,171.0377461348549,-3.026559695796948,-107.6694263493631,-3.1696949944595287,345.8,339.0,-3.352702495223701,-168.1228426818793,168.15626912326942,-1.5907356646660666
42,177,178,2,13,7,387983,8.7978,131.5688,187.8205,190.4065,4760,4760,396.822295498248,391.737232683605,117.463397535934,126.408045083616,394.2797640909265,121.935721309775,2.542531407321519,-4.472323773840998,-2.6246544241373253,345.8,339.0,-65.13244491663795,-212.66159321513766,222.41220427310088,-1.8679979302976895
43,222,223,2,58,7,1684814,38.204399,160.975399,217.2272,219.8132,5495,5495,394.193551566483,383.675630925229,269.164690903588,268.929762120789,388.934591245856,269.0472265121885,5.258960320627011,0.11746439139949416,-1.548463991923873,345.8,339.0,-70.89854639510591,-41.561756455245636,82.18262274096719,-2.6113712164239367
44,242,243,2,78,7,2249875,51.017574,173.788574,230.0404,232.6264,5816,5816,270.94037545105,273.67651551554,333.294828974279,341.05205209221,272.30844548329503,337.1734405332445,-1.3680700322450434,-3.878611558965474,-3.480689990665212,345.8,339.0,-68.69902119463234,-26.16848088190967,73.51424967152569,-2.7776464271913244
45,252,253,3,5,7,166902,3.784626,187.458626,243.73665,246.32265,6158,6158,255.073992816571,250.932454115434,242.671797320308,251.350842145055,253.0032234660025,247.0113197326815,2.070769350568497,-4.339522412373498,-2.6963603703931827,345.8,339.0,-123.36661709459081,-43.05620534905786,130.66429899717681,-2.805799904961326
46,264,265,3,17,7,510397,11.573628,195.247628,251.5257,254.1117,6353,6353,296.693472341317,296.508703921913,421.017389972049,429.762039563911,296.60108813161503,425.38971476797997,0.09238420970194738,-4.372324795930979,-3.1204664862868086,345.8,339.0,-47.3629853617739,87.40974410411255,99.4168785806819,2.06736095152995
47,290,291,3,43,7,1281129,29.050544,212.724544,269.00265,271.58865,6790,6790,222.117714154239,213.188432097368,163.283148932255,164.705017780012,217.6530731258035,163.9940833561335,4.464641028435494,-0.7109344238785127,-1.7287071920115193,345.8,339.0,-192.98028454687,99.03189134753369,216.9071361842681,2.667463825991525
48,293,294,3,46,7,1372092,31.113197,214.787197,271.0653,273.6513,6841,6841,239.930204048409,234.263899362967,353.686096311756,359.352658503884,237.097051705688,356.51937740782,2.8331523427210072,-2.833281096064013,-2.356217212305712,345.8,339.0,-64.47854929911247,89.25119737524774,110.10567447971746,2.1964238448107656
49,301,302,3,54,7,1593415,36.131859,219.805859,276.08395,278.66995,6967,6967,174.619259700832,164.238667354744,453.105821777246,447.492647002858,169.428963527788,450.299234390052,5.190296173044004,2.8065873871939857,-1.0750923002739903,345.8,339.0,181.79366661156368,102.2023720958457,208.55278008718577,0.5121530645363339
50,369,370,4,39,7,1120915,25.417574,270.285574,326.48475,329.07075,8227,8227,254.880756860935,250.499632934577,386.988973680165,349.728026029884,252.690194897756,368.3584998550245,2.1905619631790216,18.630473825140484,-0.1170421163173756,345.8,339.0,95.90112488837418,-18.284735848783754,97.62867058357058,-0.18840116128299933
51,384,385,4,54,7,1593900,36.142857,281.010857,337.21005,339.79605,8495,8495,255.664322040482,256.270250596299,386.697448849587,318.604480703119,255.9672863183905,352.650964776353,-0.3029642779085009,34.046484073233955,0.008898313287784454,345.8,339.0,89.70768827060758,-14.449773419357086,90.86399334569917,-0.15970442134447382
52,389,390,4,59,7,1730562,39.241769,284.109769,340.30895,342.89495,8572,8572,255.796319942516,255.948135115305,385.67152346026,236.676798621665,255.8722275289105,311.17416104096253,-0.07590758639452133,74.49736241929747,0.0010189294984399577,345.8,339.0,89.95607835203613,27.734194470160237,94.13438041112465,0.2990614385119105
53,399,400,4,69,7,2013577,45.659342,290.527342,346.72655,349.31255,8733,8733,260.596875021594,256.314093205257,396.073255648734,313.374252485865,258.4554841134255,354.7237540672995,2.141390908168489,41.34950158143448,-0.05174136398878382,345.8,339.0,88.04082948529005,-11.185403031231026,88.74852617046093,-0.12637088349375367
54,426,427,5,13,7,387983,8.7978,314.3248,370.5156,373.1016,9328,9328,309.200661724625,314.291342406016,330.761467367111,337.192662201538,311.74600206532045,333.9770647843245,-2.545340340695475,-3.21559741721353,-3.811166416664642,345.8,339.0,-23.58377865377444,-25.074090969082118,34.42244403751762,-2.3255756700690604
55,437,438,5,24,7,704388,15.972517,321.499517,377.6903,380.2763,9507,9507,295.680928341666,302.011254328339,328.705440067248,326.138109369752,298.8460913350025,327.4217747185,-3.16516299333648,1.283665348748002,1.1855055540596187,345.8,339.0,28.376038381995535,-39.16025134410672,48.36036434509252,-0.9437416605899938
56,469,470,5,56,7,1650988,37.43737,342.96437,399.15525,401.74125,10044,10044,371.683586288492,379.714758734375,192.86263973428,190.762262190211,375.6991725114335,191.81245096224552,-4.015586222941522,1.0501887720344882,1.3149974284878323,345.8,339.0,134.83324176440925,66.1674544161267,150.19365868308103,0.4562085548606767
57,491,492,5,78,7,2288402,51.891202,357.418202,413.6091,416.1951,10405,10405,317.046425894125,312.298453217724,294.199537583263,285.557856634945,314.6724395559245,289.878697109104,2.3739863382004955,4.320840474159013,-0.5024031668643714,345.8,339.0,3.6275273926983385,58.0402314081702,58.15348155440673,1.5083772948946301
58,500,501,6,4,7,143688,3.258231,369.093231,425.34805,427.93405,10698,10698,312.950561039776,311.151135028411,299.611915894366,284.568205802873,312.0508480340935,292.0900608486195,0.8997130056824858,7.52185504574652,-0.11904758026774465,345.8,339.0,27.93894911634548,50.58619151387392,57.788819416943205,1.0661860340764124
59,505,506,6,9,7,301431,6.83517,372.67017,428.925,431.511,10788,10788,313.507511799705,313.271857765977,299.032710027155,289.363328503766,313.389684782841,294.1980192654605,0.11782701686399832,4.834690761694503,-0.024366335524223404,345.8,339.0,31.309142319602817,45.57832398656746,55.29598548008395,0.9688957782826826
60,523,524,6,27,7,759974,17.232971,383.067971,439.3228,441.9088,11048,11048,308.417669183488,312.432405165132,298.33555245831,282.885901101109,310.42503717431,290.6107267797095,-2.00736799082199,7.724825678600496,0.2542362870375958,345.8,339.0,46.40806581663853,37.936805148370354,59.94088552654918,0.6852978556949453
61,539,540,6,43,7,1229760,27.885714,393.720714,449.9756,452.5616,11314,11314,323.034386086086,322.820370465355,294.755508054806,285.512491258329,322.92737827572046,290.13399965656754,0.10700781036553053,4.621508398238461,-0.023150167482604678,345.8,339.0,21.735337883877815,49.382364272885845,53.954080606626285,1.1561690434587737
62,540,541,6,44,7,1256608,28.494512,394.329512,450.5844,453.1704,11329,11329,322.766101682711,322.818433672516,295.583084349891,285.409215192744,322.7922676776135,290.4961497713175,-0.026165994902498824,5.086934578573505,0.005143719411487391,345.8,339.0,23.25691705129163,48.38486377881406,53.684068713399995,1.1227359080475852
63,554,555,6,58,7,1677060,38.028571,403.863571,460.1185,462.7045,11568,11568,372.617109529172,377.55821244709,148.962586680288,286.853193206141,375.087660988131,217.9078899432145,-2.470551458958994,-68.9453032629265,-3.1774108272336585,345.8,339.0,33.6052466855423,-119.96563507673433,124.58357116474203,-1.2976726953833815
64,555,556,6,59,7,1707542,38.719773,404.554773,460.8097,463.3957,11585,11585,375.49630539347,382.804412488362,131.764694713833,294.657119628223,379.150358940916,213.210907171028,-3.65405354744604,-81.446212457195,-3.1864272103577456,345.8,339.0,38.95465413716656,-124.16793965141487,130.13509256239715,-1.2667953405052987
65,585,586,7,6,7,185995,4.217574,430.999574,487.2367,489.8227,12246,12246,220.090943218116,212.486580378748,124.868812985045,119.603556062187,216.288761798432,122.236184523616,3.80218141968399,2.632628461428993,-0.9651896131843372,345.8,339.0,-104.48816389493093,229.8737395316159,252.50685638291714,1.9974241821529564
66,621,622,7,42,7,1203155,27.282426,454.064426,510.3945,512.9805,12825,12825,189.964157268888,182.095205766409,431.770680608684,424.223342496502,186.0296815176485,427.997011552593,3.9344757512394892,3.7736690560910233,-0.8062570570108001,345.8,339.0,174.82300709541195,53.70231767216335,182.88527205120812,0.29803183825843804
67,625,626,7,46,7,1344226,30.481315,457.263315,513.5934,516.1794,12904,12904,220.687055401914,213.269068714855,402.730396945993,406.868456328213,216.9780620583845,404.799426637103,3.7089933435294995,-2.0690296911100177,-2.0796397946046152,345.8,339.0,-5.294669967294548,144.5566418769555,144.6535732044146,1.6074069186195763
68,630,631,7,51,7,1510449,34.250544,461.032544,517.36265,519.94865,12999,12999,374.380602643487,367.757507055817,389.769228108837,394.498841003448,371.069054849652,392.1340345561425,3.311547793835018,-2.3648064473055115,-2.1909288622393257,345.8,339.0,57.92548885653551,10.314480206944449,58.83664471405612,0.17621766679304152
69,640,641,7,61,7,1815030,41.157143,467.939143,524.26925,526.85525,13171,13171,395.998364229361,404.632042432459,365.777300641954,368.164762531834,400.31520333091,366.971031586894,-4.316839101548965,-1.1937309449400004,-4.442601881639843,345.8,339.0,-12.429521668579135,59.99827491966583,61.272228637821556,1.7750713865158345
70,651,652,7,72,7,2108658,47.815374,474.597374,530.9275,533.5135,13338,13338,328.118398063947,334.724273143261,242.560970178015,264.145698158997,331.421335603604,253.353334168506,-3.302937539657023,-10.792363990490998,-3.43858507724647,345.8,339.0,11.314941855214776,-86.10499084657577,86.84524948364066,-1.4401363193211525
71,663,664,8,1,7,53695,1.217574,488.715574,544.8874,547.4734,13687,13687,300.943247078449,296.74816924543,120.921161247055,128.46350019031,298.8457081619395,124.69233071868248,2.0975389165095066,-3.7711694716274877,-2.6339989034114484,345.8,339.0,-145.20390829576897,-164.46369705937607,219.39116352944646,-2.2940794604275614
72,665,666,8,3,7,102060,2.314286,489.812286,545.9841,548.5701,13714,13714,298.196888534417,294.821809426774,130.182351022225,138.866261844207,296.5093489805955,134.524306433216,1.6875395538214661,-4.341955410991005,-2.7709011681855813,345.8,339.0,-120.01605778254311,-172.7310725141002,210.33277808637928,-2.178033620644303
73,695,696,8,33,7,933902,21.176916,508.674916,564.8468,567.4328,14186,14186,234.338951456151,225.65145735474,113.063849107251,107.52909832957,229.9952044054455,110.29647371841051,4.3437470507055025,2.7673753888404917,-1.0035474005528775,345.8,339.0,-130.66099477707942,220.55329981706072,256.35142600799054,2.1056263696680997
74,705,706,8,43,7,1225156,27.781315,515.279315,571.4512,574.0372,14351,14351,421.060200439239,425.750316624604,440.801948005528,452.896528351934,423.4052585319215,446.849238178731,-2.345058092682507,-6.0472901732030095,-3.5115261014541863,345.8,339.0,33.36211530707076,128.61183300838513,132.8684850803193,1.316988859100014
75,12,13,0,13,10,370779,8.407687,9.476687,65.75755,68.34355,1709,1709,303.766360097717,310.5335435917,190.162079363029,200.387882884924,307.1499518447085,195.2749811239765,-3.383591746991499,-5.112901760947494,-3.726201229709485,344.2,223.5,-15.32045272037855,-43.98455964658449,46.576364809432086,-1.9059686531488484
76,60,61,0,61,10,1702599,38.607687,39.676687,95.9576,98.5436,2464,2464,304.732082135486,311.499031407291,190.523266434775,197.824318614171,308.11555677138847,194.17379252447301,-3.3834746359024734,-3.650526089698019,-3.889043244108748,344.2,223.5,-6.530095834886364,-46.03771645513863,46.49853210604118,-1.711698699644999
77,109,110,1,27,10,827045,18.753855,80.683855,136.94015,139.52615,3488,3488,255.20444509554,248.779661487847,182.363102668731,176.029015218515,251.99205329169348,179.196058943623,3.212391803846515,3.1670437251079875,-0.7925065219247911,344.2,223.5,33.18623818295737,96.76682398711266,102.29928948574775,1.2404153676338152
78,120,121,1,38,10,1152415,26.131859,88.061859,144.3182,146.9042,3673,3673,235.042550144599,225.8312929948,316.418711148536,318.420015851081,230.4369215696995,317.41936349980847,4.605628574899498,-1.0006523512724925,-1.7847385710444232,344.2,223.5,67.62466087153695,131.1098398143994,147.52248931653727,1.0945995722684887
79,124,125,1,42,10,1267560,28.742857,90.672857,146.9292,149.5152,3738,3738,241.893169366372,235.596126739241,318.831077348714,321.612760369562,238.7446480528065,320.221918859138,3.14852131356551,-1.390841510423968,-1.9867636829247373,344.2,223.5,45.86217105464104,135.54564584764412,143.09423762716693,1.2445355900813915
80,139,140,1,57,10,1686025,38.231859,100.161859,156.4182,159.0042,3975,3975,284.815755033958,290.914129663219,393.272847308111,397.060842571662,287.8649423485885,395.1668449398865,-3.049187314630501,-1.8939976317755054,-4.156564195577721,344.2,223.5,-175.54992964388538,42.72430893800143,180.67413863694742,2.9028597728778633
81,180,181,2,16,10,480399,10.893401,133.664401,189.9161,192.5021,4813,4813,388.386384973011,379.054809599852,316.885043581236,315.613420261939,383.7205972864315,316.24923192158747,4.665787686579506,0.6358116596485388,-1.4353595369057561,344.2,223.5,86.56368199323505,-51.6819755010854,100.81814138299077,-0.5382401429487458
82,196,197,2,32,10,978293,22.183515,144.954515,201.20625,203.79225,5095,5095,216.380933154539,211.096625439021,459.091852148853,448.715088050552,213.73877929678002,453.90347009970253,2.6421538577589843,5.188382049150448,-0.4710156507084884,344.2,223.5,220.8101716902756,-146.1121391927098,264.7751671538681,-0.5845627079202134
83,203,204,2,39,10,1175919,26.66483,149.43583,205.6876,208.2736,5207,5207,197.335782657008,213.50596723402,76.0042708771914,262.240462208436,205.42087494551402,169.1223665428137,-8.085092288506019,-93.11809566562229,-3.2282016672484812,344.2,223.5,-133.55524327708451,-66.17831642231117,149.05224779013824,-2.6815413408173794
84,226,227,2,62,10,1803593,40.8978,163.6688,219.9206,222.5066,5563,5563,299.179199028629,300.708754747917,198.344701116399,190.155734841579,299.943976888273,194.25021797898899,-0.7647778596440276,4.094483137410009,0.18465474281365224,344.2,223.5,48.8741267951105,20.626804404895882,53.04851864041417,0.39936027483438297
85,243,244,2,79,10,2277692,51.648345,174.419345,230.6712,233.2572,5831,5831,270.848825973633,273.736179373642,332.747776215889,340.672730556389,272.2925026736375,336.710253386139,-1.4436767000045165,-3.962477170249997,-3.4909822512860824,344.2,223.5,-106.31760511155836,81.75461141022788,134.11655245902583,2.486063462290909
86,249,250,3,2,10,85632,1.941769,185.615769,241.8938,244.4798,6112,6112,225.125382062235,226.569359858903,73.7048103622821,68.712960934738,225.84737096056898,71.20888564851006,-0.7219888983339899,2.495924713772041,0.2815812428624642,344.2,223.5,156.00946522277715,113.40623912231126,192.87282937460049,0.6285648683838162
87,278,279,3,31,10,927457,21.030771,204.704771,260.98285,263.56885,6589,6589,377.054493730036,379.603912337788,103.064970092996,111.915155549719,378.329203033912,107.4900628213575,-1.2747093038760227,-4.425092728361491,-3.422063212195008,344.2,223.5,64.90807572458807,-102.02965122773726,120.92604361312152,-1.0042058344715716
