frame,blue_peak,blue_x,blue_y,blue_xa,blue_ya,blue_xc,blue_yc,red_x,red_y,red_xa,red_ya,red_xc,red_yc,red_peak
1525,29,304.83066603437,190.486624951564,0.256852778046935,0.147738926110641,2.27226844607118,3.22275394082648,626.305174277739,197.989732491858,0.157162742785228,0.150217901833846,4.81389507689252,2.29283016463683,16
1526,12,303.338930757925,190.458114798852,0.106275107393279,0.0466049187316477,1.92133575413852,3.37133964592188,626.52628596238,293.853366936238,0.273850593845193,0.0790613208292719,6.66341196900518,23.4660944178088,15
1527,10,303.39445865749,190.553728875892,0.095459735202845,0.0497934283696641,2.08811710438881,3.12798020436505,626.401938548723,198.416694644381,0.169901256678982,0.10389530285016,4.63362422205912,3.09937853044103,13
1537,22,304.700683397477,190.421629651749,0.196355593102597,0.153692847470591,2.88224873609941,2.83868434806527,20147.5964186058,197.927428982279,1.2847697255104e+40,0.138134483471525,1998.34495295878,2.19268136735275,20
1538,24,304.592150297654,190.460721264507,0.196322538175545,0.150125236741356,2.7957872893459,2.83657478455469,789.795678221372,198.381148344607,0.0606614244412015,0.170877094407332,246.363391226706,1.83118826029157,19
1539,20,305.043540286638,190.436789644252,0.177419314648469,0.142898781940137,3.13713375920902,2.94365404149375,9280.00366540226,197.566385018164,18301068425221.8,0.119932733199857,1488.05053588854,3.4426654943155,19
1557,3,302.811988662948,191.042287238009,0.0209919506851142,0.00873382626707622,1.24703847465384,2.75055053052743,3906.69612756986,273.049701999851,24873.8048156476,0.0282160115330156,895.910493303498,77.5702070449557,17
1558,3,303.125562938122,191.32524522071,0.0185449670440071,0.00871468685010005,1.76340968104025,2.81527645467878,627.158360340551,298.923281024808,0.21179291761015,0.0592803290844659,6.9619864194158,30.9554761910356,15
1559,3,302.624711182783,325.387458385635,0.0167225174137539,0.00132031587402096,1.24717495129266,15.788607045658,14198.6233591947,205.114156119184,2.75109131326783e+24,0.0314002222691406,1755.94878562167,20.1580076993428,17
1574,6,302.497111773257,190.203812227664,0.0513779474337161,0.0290241293061411,1.47948711655253,2.21013750007716,627.273526000097,198.552699357069,0.198968125320897,0.139113518864837,6.87584056191045,3.3096635056219,17
