frame,blue_peak,blue_x,blue_y,blue_xa,blue_ya,blue_xc,blue_yc,red_x,red_y,red_xa,red_ya,red_xc,red_yc,red_peak,head_x,head_y,blue_zero_x,blue_zero_y,head_angle,frame_T,spike_1_Chan1,spike_1_Chan2,spike_1_Chan3,spike_1_Chan4,spike_1_Chan5,spike_1_Chan6,spike_1_Chan7,spike_1_Chan8,spike_1_Chan9,spike_1_Chan10,spike_1_Chan11,spike_1_Chan12,spike_1_Chan13,spike_1_Chan14,spike_1_Chan15,spike_1_Chan16,spike_1_Chan17,spike_1_Chan18,spike_1_Chan19,spike_1_Chan20,spike_1_Chan21,spike_1_Chan22,spike_1_Chan23,spike_1_Chan24,spike_1_Chan25,spike_1_Chan26,spike_1_Chan27,spike_1_Chan28,spike_1_Chan29,spike_1_Chan30,spike_1_Chan31,spike_1_Chan32,spike_2_Chan1,spike_2_Chan2,spike_2_Chan3,spike_2_Chan4,spike_2_Chan5,spike_2_Chan6,spike_2_Chan7,spike_2_Chan8,spike_2_Chan9,spike_2_Chan10,spike_2_Chan11,spike_2_Chan12,spike_2_Chan13,spike_2_Chan14,spike_2_Chan15,spike_2_Chan16,spike_2_Chan17,spike_2_Chan18,spike_2_Chan19,spike_2_Chan20,spike_2_Chan21,spike_2_Chan22,spike_2_Chan23,spike_2_Chan24,spike_2_Chan25,spike_2_Chan26,spike_2_Chan27,spike_2_Chan28,spike_2_Chan29,spike_2_Chan30,spike_2_Chan31,spike_2_Chan32
738,39,284.34469625081,279.333516855454,0.312141542273247,0.19212145353017,1.9041541486036,2.21753139748952,NaN,280.36393739671,0.65875421302566,0.152324380789261,8.69612657673538,38.9246194139373,29,NaN,279.848727126082,NaN,-0.515210270628017,NaN,41.0249116319444,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
746,26,284.424538087499,280.188011428345,0.247223928542067,0.0887675214163355,1.62921178078935,3.53070322201636,NaN,282.810517462635,0.755786957977029,0.165497963542082,9.45121297273232,40.9066425806084,21,NaN,281.49926444549,NaN,-1.31125301714496,NaN,41.3449116319444,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,26,284.406200571328,280.219905698584,0.252349248440814,0.0996041656301834,1.72458480788483,3.38049938986835,NaN,283.883932868777,0.734087735119305,0.167074187734546,9.20860178456322,41.03787804369,21,NaN,282.05191928368,NaN,-1.83201358509649,NaN,41.3849116319444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,26,284.499501028789,280.27584830571,0.249070193577233,0.101884183000225,1.72777600170014,3.28307297052696,NaN,281.708589622478,0.673877061135565,0.158308023306669,8.75517556118974,38.9982240252233,20,NaN,280.992218964094,NaN,-0.716370658383994,NaN,41.4249116319444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,19,284.727048181456,278.436597653131,0.118273566468664,0.0802242501473493,1.79797967059987,2.04422825685511,NaN,283.013167905109,0.620197288920454,0.142550234268665,7.93762847485634,35.5095760904685,21,NaN,280.72488277912,NaN,-2.28828512598898,NaN,42.1049116319444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,20,284.910391971199,278.25628011487,0.118317854147129,0.081241572003914,1.60093170227387,1.83809911925814,NaN,277.798648263234,0.624593796728017,0.117147621384808,7.93454684580281,49.662534701425,19,NaN,278.027464189052,NaN,0.228815925817969,NaN,42.1449116319444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,19,284.981428570774,278.356940642351,0.118078206326173,0.0644732597714083,1.41917737158394,2.17997591953098,NaN,284.267808624715,0.695331459450463,0.141814575248091,9.06631664827971,42.6046933845748,19,NaN,281.312374633533,NaN,-2.95543399118196,NaN,42.1849116319444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
781,30,284.094533583548,278.591321834042,0.210936925123794,0.126885745727526,2.08452509615019,2.60297089445201,NaN,285.740784737,0.688806121630803,0.138551605940992,8.23960683661578,38.6208967036051,30,NaN,282.166053285521,NaN,-3.57473145147901,NaN,42.7449116319444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,33,284.181552085242,278.633138835205,0.219689152623018,0.129657417841866,2.06246458151495,2.61075371285711,NaN,280.070844324847,0.704506577191521,0.151305208296383,8.85253301527364,40.5096123450914,25,NaN,279.351991580026,NaN,-0.718852744820992,NaN,42.7849116319444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,32,284.715958289046,278.622966377981,0.21703658325198,0.148874004897696,2.25223651805638,2.48220983802719,NaN,278.606815923542,0.725358845036265,0.152937503979224,9.10052694134859,39.8248842030421,10,NaN,278.614891150762,NaN,0.00807522721947862,NaN,42.8249116319444,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
