blue_peak,blue_x,blue_y,blue_xa,blue_ya,blue_xc,blue_yc,red_x,red_y,red_xa,red_ya,red_xc,red_yc,red_peak
1,320.5,240.5,7.25173928654857e-05,7.94352661893814e-05,319.5,239.5,11890.3887047608,291.051081972477,5.53991630524178e+124,0.128312855316866,662.202293425736,6.99650470699679,9
0,320.5,240.5,-0,-0,319.5,239.5,691.202636700367,272.21850817926,0.198289305756886,0.0300295747815045,67.82616663256,45.7294805649782,9
0,320.5,240.5,-0,-0,319.5,239.5,0,260.967777248338,0,0.0319868221302307,0,41.5236252296672,9
0,320.5,240.5,-0,-0,319.5,239.5,19013.2730668399,283.992723537232,8.52651814320514e+175,0.103182481227213,910.771625856278,6.1246832147273,8
1,320.5,240.5,6.76093829606515e-05,7.27287904309947e-05,319.5,239.5,0,283.126358701821,0,0.087551845624885,0,8.29993820640501,9
1,320.5,240.5,6.76093829606515e-05,7.27287904309947e-05,319.5,239.5,18336.4477627477,267.536118072541,4.51524064524e+221,0.0227526972706234,781.781974839232,44.3043373029048,7
2,431,162.874079892038,0.000269318013399314,0.0110452915217459,93.0441638566036,1.69438896953246,17613.5514391595,272.931367682168,6.61175788995573e+244,0.0385101952627356,713.839390405661,29.2459559804216,8
3,431,302.109196076186,0.000246532857318751,0.0200203348784152,125.29333736923,1.47539960932993,3341.72419576266,288.520915985945,6.59412252886839e+27,0.115611486124487,333.682392187398,8.99413704193311,8
2,610.69235376026,302.150995862625,0.0146881682782021,0.014486592669792,1.86780679247287,1.43954373595282,10932.2729933743,290.133572112071,4.83219787680177e+134,0.138821481471554,583.223690368103,7.78574332733235,8
2,320.5,209.871902857976,0.000125696814300175,0.00278713540976069,319.5,7.78073741364204,649.757437064894,291.77105018006,0.295057434844431,0.140337227778616,24.9107366140157,8.44742017860764,8
1,320.5,240.5,6.76829000077866e-05,7.41945411091077e-05,319.5,239.5,14635.8851335735,289.223733422111,1.71012341975235e+243,0.0970042230735861,590.720979056247,9.53602404233468,8
2,209.673624248306,187.461377673093,0.0611253459088325,0.00472238215165657,0.563813858716014,5.5824449575624,0,275.164244820187,0,0.0405858228228622,0,38.5556299690922,9
0,320.5,240.5,-0,-0,319.5,239.5,638.623145137961,280.578002720816,0.359100691741453,0.0389542414196202,4.50810151868114,31.1777684666194,7
1,320.5,240.5,3.38414500038933e-05,3.63643952154974e-05,319.5,239.5,7950.9595040352,274.63270456624,8.03627555987446e+228,0.0271789365116494,318.08112354014,44.932257112588,7
3,209.619436782051,187.886944144371,0.0885526036971044,0.00859727408131004,0.588518918938075,4.44483999590888,0,266.400167390531,0,0.0290351080316424,0,60.0693428036363,7
2,431.328914021229,211.959259806115,0.0824291970309898,0.00526288276885145,0.53172381012279,4.83545233617192,637.81460395769,301.665556857649,0.308506855710131,0.0530331861003325,3.39725238800327,10.7114654969705,7
1,625.436062129611,291.945061561048,0.0125124247169955,0.00314145485366691,0.680320302281742,1.81746057442777,634.402482401678,301.019982304969,0.177581501236325,0.0624467967727469,9.16535207169094,11.8784365907251,7
1,320.5,240.5,3.38414500038933e-05,3.72783315621948e-05,319.5,239.5,0,261.423507789538,0,0.0228633138108161,0,49.7515944858896,8
2,431.000045418213,394.45091562012,0.0729150085378748,0.00316480401427256,0.419148306109982,5.96024016390441,0,259.855372732397,0,0.0271039395397591,0,41.3848945949771,7
0,320.5,240.5,-0,-0,319.5,239.5,636.976204763631,265.309577084046,0.199548794663678,0.0199409576341818,4.55686354126348,57.0632129494135,7
2,209.566260292454,183.451010605091,0.0468681668415678,0.00404988745551079,0.62933143368065,5.60115638149565,5388.97373518821,262.788615630851,2.21320164663974e+86,0.0168822602479178,335.268781996268,56.3838960233605,7
1,431,267.984884662723,0.000121215019715137,0.00376960151530616,185.441714570064,3.43772458521693,636.621762792877,270.955555718282,0.208303132386538,0.0164536106130722,2.79803621301052,48.8580141428169,5
1,320.5,240.5,6.76829000077866e-05,7.41945411091077e-05,319.5,239.5,636.59596878406,256.656933110952,0.170082523636773,0.0116382384803178,2.68631429607784,59.281657453807,5
2,430.998641519206,200.759058194947,0.0270822662284876,0.00241518329913746,0.434100790531093,4.80436204871195,637.00184940482,262.734659518125,0.250408948005918,0.0186813549416168,2.89425184350744,55.1427674708433,7
1,320.5,240.5,3.38414500038933e-05,3.51576858618799e-05,319.5,239.5,636.868135902637,263.846679935095,0.267245666995756,0.0200269569857781,2.6072702950676,50.0130019457086,7
1,320.5,240.5,7.25173928654857e-05,7.94352661893814e-05,319.5,239.5,0,256.024058140995,0,0.0228299592437677,0,52.1811265831849,7
1,320.5,240.5,3.38414500038933e-05,3.63643952154974e-05,319.5,239.5,0,252.542727313885,0,0.0190624524997194,0,43.1878131754199,8
1,320.5,240.5,4.83449285769904e-05,5.30514011882666e-05,319.5,239.5,1040.47162275898,251.504919588024,9308678.9099162,0.0316296822962125,93.6781908231106,9.01935298181555,8
3,431.000040310964,274,0.0291639220502139,0.000268281419872385,0.44801833612774,31.3662097332219,637.192109174683,258.352403973794,0.221968934851215,0.0184373366456384,2.96652680952003,53.9674268290401,7
2,430.999999405491,207.076190219412,0.064583051703634,0.00242258738056788,0.391690062260598,11.5864515202836,0,248.038991274869,0,0.0140735831577058,0,55.3422375604421,5
1,320.5,240.5,6.76829000077866e-05,7.41945411091077e-05,319.5,239.5,4792.75643523686,251.938923766659,3.83879135500729e+23,0.0359413913651074,549.069920318147,8.71080970324362,8
1,320.5,240.5,7.25173928654857e-05,7.95460591882584e-05,319.5,239.5,0,247.203137536245,0,0.00954490429358074,0,78.1903285549663,5
1,430.998653832186,240.5,0.0291657975528604,9.57270862330755e-05,0.429736148711248,239.5,5380.02779159414,248.745082042064,8.55171461862135e+151,0.0151287323848049,252.792063982015,57.0611787384639,5
1,431,240.5,8.97663180037584e-05,8.4132772298775e-05,220.421303667111,239.5,7125.31169160686,244.221882599181,3.78972297713396e+203,0.00900230087564055,298.860494426605,77.7909655502991,4
1,431.00001960755,271,0.0145815893866242,0.000112826636335718,0.453504342372255,35.282970758102,4009.32556170277,243.659388333459,3.99503182682137e+142,0.0123728458826061,185.420648372175,67.9714069792967,5
2,431.000142092436,162.874192466665,0.0312494403657901,0.011044271148503,0.414926078045022,1.69469561746054,16876.5276948559,248.877331135665,4.9527350803648e+119,0.0367286325194228,973.236347297169,9.55920646181989,5
2,320.5,240.5,6.76829000077866e-05,7.53090122268469e-05,319.5,239.5,3237.64928355482,249.405439055795,8.33516220917727e+21,0.0379196974575322,356.393558130116,9.10471285733131,4
3,209.641257462027,185.78069368555,0.11030097173702,0.00632040778363597,0.5570601784697,7.88116513134578,41662.75604254,250.792722605333,2.17992623636388e+269,0.0317783828887138,1643.39201738623,10.9459053133581,4
2,431.000852284137,212.761915407665,0.0458310939463307,0.0036964898948051,0.435516700881453,3.79583553023545,629.750241146834,250.100793575577,0.0339669403768678,0.0397757192146536,53.182382298258,9.12975132685238,4
1,431,162.861164328288,0.000134659006699657,0.00562311510827607,93.0441638566036,1.63388989423386,1418.13660989154,249.572961106607,7582.18681878585,0.0265536827583105,225.313965801312,10.7493311630989,4
1,320.5,240.5,6.76093829606515e-05,7.27287904309947e-05,319.5,239.5,619.274628201117,248.469523362298,0.0255962561759542,0.0340236591070478,41.6632770703517,7.52130884728817,5
0,320.5,240.5,-0,-0,319.5,239.5,3722.32279252323,223.28907689398,1.34291980305647e+20,0.00980176656315096,438.263901037458,58.0530499532615,5
1,320.5,240.5,7.25173928654857e-05,7.94352661893814e-05,319.5,239.5,591.99852543842,250.179025021766,0.0490969953216336,0.0394267285904794,11.6858084847429,8.15597130010778,4
1,431,189.743263617548,9.72141272633522e-05,0.00269791955612151,303.076348175331,6.73840938631559,7018.11209813751,229.086921492886,6.7371442228536e+244,0.00973060073200559,268.117547571343,72.7869042414516,5
1,320.5,240.5,3.38414500038933e-05,3.72783315621948e-05,319.5,239.5,622.846784382899,245.672170762472,0.132719547393554,0.0130633951055506,1.73493675320749,59.1213174325906,5
1,320.5,240.5,4.35104357192914e-05,4.7785398574783e-05,319.5,239.5,745.880576340446,234.837016607965,15027.4351133408,0.00958818343076576,31.0654716267309,70.7454819657827,5
1,320.5,240.5,6.76093829606515e-05,7.27287904309947e-05,319.5,239.5,586.887638986343,231.828711129811,0.106401288094598,0.0093022822126336,2.23370912172094,65.5930413663235,5
0,320.5,240.5,-0,-0,319.5,239.5,638.524598899518,237.147562029219,0.099388680925958,0.00860439312160788,3.22921572154864,62.6984969810098,5
1,320.5,240.5,6.76829000077866e-05,7.41945411091077e-05,319.5,239.5,638.343682963318,248.755172609058,0.112502023567403,0.00637680658209717,4.25151316786647,86.7254637759122,4
1,320.5,240.5,2.18388922048715e-06,5.42195000675146e-06,319.5,239.5,588.997097836665,229.952137454022,0.102008247446144,0.00985277839245861,4.00842274632989,61.3287721626093,4
1,320.5,240.5,7.25173928654857e-05,7.94352661893814e-05,319.5,239.5,590.058372274472,239.855767733078,0.0878932024254045,0.0127908614243038,5.22413736231568,53.5149506615946,4
1,590.18203233652,162.867318860607,0.00822121388923077,0.00553214635875443,1.54907331004433,1.68866871692865,591.309135997286,240.528629994427,0.0873043813538673,0.0169770431906859,5.54176683154732,38.2188982206377,4
0,320.5,240.5,-0,-0,319.5,239.5,591.333707529465,242.60535836522,0.0992206544811947,0.025821887866379,7.15479701936086,24.3844678909324,4
1,320.5,240.5,6.76829000077866e-05,7.41945411091077e-05,319.5,239.5,593.700350226813,240.949008492513,0.086159392197283,0.022747507045562,7.56121459215728,37.067745062881,4
0,320.5,240.5,-0,-0,319.5,239.5,0,243.439708621745,0,0.0235071228189018,0,50.4600659991279,5
0,320.5,240.5,-0,-0,319.5,239.5,638.382672531903,253.253132469646,0.21824218897606,0.0247673201948898,6.89282911611279,54.732430903199,7
