frame,blue_peak,blue_x,blue_y,blue_xa,blue_ya,blue_xc,blue_yc,red_x,red_y,red_xa,red_ya,red_xc,red_yc,red_peak
996,19,327.365604982515,317.962674428136,0.147470409162067,0.144468556902003,2.53016764252141,1.5336806492944,583.266259323134,264.410665275729,0.0388433040862729,0.034791561276055,82.2995820856012,58.138943598964,8
997,19,327.432571041222,319.666839587334,0.181601257994014,0.0977534665972639,2.64757354443054,4.2409510482389,590.236190770481,266.294956082175,0.0403910738189828,0.0400912374837575,87.2960402678759,52.8778903349833,8
998,17,327.377588651185,319.829160044684,0.144776575533624,0.0728819960810062,2.57288821314557,3.92650798244223,627.205905636708,283.876128556159,0.236352902623223,0.0971182963743677,4.2888539735345,10.0630652234881,8
1008,16,332.990079116243,333.509997650395,0.200020914835539,0.063819116663717,1.75944111808592,4.61631046930422,626.728694717791,277.419432346928,0.220162169332728,0.0500404911119598,4.94009639254566,48.5842108770558,7
1009,17,333.139598301025,337.205460229127,0.163707327784716,0.101946753333844,2.39107308776914,2.81363780806431,576.824858342091,256.804062795523,0.0396615881615244,0.0285966062270979,58.2234631764152,58.5438301364429,7
1010,24,333.222924392089,336.843422363067,0.226953271971613,0.0866104646989719,1.6223771557755,3.34571522779536,556.616782120656,266.5732866929,0.136426267036227,0.0251873816665247,8.07119193514331,67.3238506106556,5
1029,33,333.366007899176,350.251161047379,0.364062419649549,0.171865941850451,2.21192861144104,3.60637631740218,568.282637391001,258.509638019207,0.0468740041643888,0.0338001526175397,53.1236204963379,56.7594755135659,8
1030,26,333.375598602727,350.655128305462,0.262416480483789,0.142065623371731,2.52937104732099,3.70780072079793,569.939131609314,257.075357648381,0.0383904732745507,0.027835470187276,56.3477285250673,56.7889218340926,5
1031,24,334.190761791722,350.570408259388,0.207944468401456,0.161896537720457,3.33697761134546,3.19102175698359,573.412729517121,258.893143485634,0.0547000191931887,0.0327999206871828,40.5390681583285,57.0840963295798,8
1040,18,339.428835019516,354.643841859099,0.136410792503087,0.0900484389364761,2.84246758354859,3.09590653684025,574.471734619086,272.835798602915,0.0313306797592763,0.0260025357643781,67.0517587527708,61.2327335248735,12
1041,23,340.670696976203,355.105341679375,0.144892025029877,0.155812780105871,3.7108956766158,2.13867666006107,555.24538931378,257.577764505996,0.155265317569853,0.0315529496069852,4.17524699933834,65.0215288823767,8
1042,21,342.862997101962,356.929270519454,0.255292927745907,0.110334563739685,1.66804409987992,3.97202784881921,578.591855135158,263.049267927417,0.0250337331558418,0.0205700746682305,71.7316854249164,56.1255529360977,7
