,index,Global_Idx,Block,Local_Idx,Speaker,Pulse_Samp,Pulse_Time,EstimatedTimeOut,MCS_Time,est_frame_time,closest_frame,frame,blue_x,red_x,blue_y,red_y,head_x,head_y,blue_zero_x,blue_zero_y,head_angle,speak_xpix,speak_ypix,h2s_x,h2s_y,h2s_distance,h2s_theta
67,393,394,4,62,40,1794385,40.689002,290.678002,345.81075,335.62075,8391,8391,372.004103154381,381.619900709438,88.6211666794389,284.7776092559,376.81200193190955,186.69938796766945,-4.807898777528521,-98.07822128823055,3.0926107998498997,270.8,282.1,110.55588468863432,-90.0956030584614,142.61774549387061,-0.6837801414076914
68,416,417,5,2,40,84614,1.918685,314.060685,368.61985,358.42985,8961,8961,235.87740173252,223.836033530037,446.708534627434,448.267294258298,229.8567176312785,447.487914442866,6.0206841012415,-0.7793798154319802,-1.6995308023347764,270.8,282.1,158.76308949570287,61.83685008686211,170.38049951472033,0.3714144998699691
69,435,436,5,21,40,675893,15.326372,327.468372,382.2133,372.0233,9301,9301,308.606953706149,315.530583824652,374.781124305771,367.224996715805,312.0687687654005,371.00306051078803,-3.461815059251478,3.778063794982984,0.741744418609624,270.8,282.1,-90.48779236843876,-37.66729185756844,98.01461851987655,-2.7471401486537768
70,448,449,5,34,40,1071194,24.290113,336.432113,391.36285,381.17285,9529,9529,309.03180254782,311.856511881984,378.147016828352,254.621443630437,310.444157214902,316.38423022939446,-1.4123546670820133,61.76278659895752,0.02286342051672463,270.8,282.1,-40.417582435320334,-33.36894774766019,52.41247603101756,-2.451432883624769
71,463,464,5,49,40,1524794,34.575828,346.717828,401.83435,391.64435,9791,9791,416.374888865113,411.355542961394,428.75415014959,440.029780281207,413.8652159132535,434.3919652153985,2.5096729518595,-5.637815065808525,-2.722779365929233,270.8,282.1,192.63398029108959,80.94842994577529,208.95094800807672,0.39781401186940313
72,467,468,5,53,40,1613285,36.582426,348.724426,403.84095,393.65095,9841,9841,409.423807568319,415.702644416594,429.545638645286,435.619780136622,412.5632259924565,432.582709390954,-3.1394184241375456,-3.037070745668018,2.3396254799379963,270.8,282.1,-9.588573637729947,206.51856411718643,206.7410410862599,1.617192603679511
73,479,480,5,65,40,1940545,44.003288,356.145288,411.4476,401.2576,10031,10031,365.28444789587,374.54085551505,236.808197230627,241.356963504925,369.91265170546,239.08258036777602,-4.628203809589991,-2.274383137149016,2.0275548784631763,270.8,282.1,82.32033722566544,69.97984137560898,108.04543544223733,0.7045473404282179
74,520,521,6,24,40,703419,15.950544,390.256544,445.16005,434.97005,10874,10874,371.946941776885,367.351444947882,181.825907492878,190.808602243779,369.64919336238347,186.31725486832852,2.297748414501541,-4.491347375450516,-2.6687125620686194,270.8,282.1,44.37704427726626,-130.2926522662202,137.64264344073248,-1.2425244450834114
75,541,542,6,45,40,1327555,30.103288,404.409288,459.68435,449.49435,11237,11237,318.921364708081,327.782069641912,131.483452859885,129.128807468222,323.3517171749965,130.3061301640535,-4.430352466915508,1.1773226958314922,1.3110591044442175,270.8,282.1,133.20564521925834,89.77370427655401,160.63331503088983,0.593026735190066
76,564,565,6,68,40,1998602,45.319773,419.625773,475.1795,464.9895,11625,11625,367.783919213762,377.214420623862,91.6109665038206,90.6855101123596,372.49916991881196,91.1482383080901,-4.715250705049982,0.46272819573050583,1.4729751638142767,270.8,282.1,180.10641042782296,119.86232676793787,216.34531761842996,0.5872002891781767
77,582,583,7,3,40,107875,2.446145,438.928145,493.6066,483.4166,12085,12085,233.897120149553,224.324868120195,382.261058016852,377.072783962416,229.11099413487398,379.66692098963404,4.786126014679013,2.5941370272179824,-1.0741067300865217,270.8,282.1,105.64295859174345,-9.840862838347842,106.10031706559599,-0.09288405181533754
78,592,593,7,13,40,379018,8.594512,445.076512,499.84785,489.65785,12241,12241,304.669576751292,309.357694881471,378.17764393366,385.817577413144,307.0136358163815,381.99761067340205,-2.344059065089482,-3.8199667397420285,2.591208880409095,270.8,282.1,-21.382139480222367,104.08536952206316,106.25892921207195,1.7734064591929766
79,606,607,7,27,40,816916,18.524172,455.006172,509.87045,499.68045,12492,12492,232.04964521806,242.024082194333,319.935765149707,319.974800632501,237.0368637061965,319.955282891104,-4.987218488136506,-0.019517741397010013,1.5747098593181796,270.8,282.1,-37.987125795387186,-33.61473023787176,50.72446958973017,-2.417184149749912
80,627,628,7,48,40,1426756,32.352744,468.834744,523.8848,513.6948,12842,12842,311.250901318268,309.230579892404,140.519733272118,149.326965059691,310.240740605336,144.92334916590448,1.01016071293202,-4.40361589378648,-2.9161004022446835,270.8,282.1,7.771462127220217,-142.5223137966892,142.734037824048,-1.5163222355592243
81,634,635,7,55,40,1614932,36.619773,473.101773,528.24475,518.05475,12951,12951,311.433689599552,309.809503839965,139.710258156253,150.084854121185,310.6215967197585,144.89755613871898,0.8120928797935107,-5.187297982465992,-2.986299051611825,270.8,282.1,18.121264100204293,-141.71058518766233,142.86451682212436,-1.4436114120474608
82,699,700,8,37,40,1073762,24.348345,522.933345,578.11005,567.92005,14198,14198,322.953517339307,317.542673959936,122.053408638369,129.290388302177,320.2480956496215,125.671898470273,2.7054216896854655,-3.618489831904,-2.4995870019107507,270.8,282.1,-54.06681005051216,-154.8923663791426,164.05750550209126,-1.9066339484692403
83,700,701,8,38,40,1096491,24.863741,523.448741,578.62545,568.43545,14211,14211,315.756784524378,307.423768374721,128.46079912702,130.859575135232,311.5902764495495,129.660187131126,4.166508074828528,-1.199388004105998,-1.851082398677692,270.8,282.1,-135.20721630446013,-81.36800267627892,157.80286182553218,-2.5998490465121984
84,730,731,8,68,40,1996422,45.27034,543.85534,599.31075,589.12075,14728,14728,382.213262145405,373.12416542335,421.456301602723,295.532757423245,377.6687137843775,358.494529512984,4.544548361027523,62.961772089738986,-0.07205452782228705,270.8,282.1,-101.09160052799383,-83.89001387606204,131.36607676808106,-2.448918624031789
85,733,734,8,71,40,2082538,47.223084,545.808084,601.35635,591.16635,14779,14779,365.345731447727,354.46924338635,442.084364133481,292.177977250087,359.9074874170385,367.131170691784,5.438244030688509,74.95319344169701,-0.07242828541517299,270.8,282.1,-82.72058828871037,-91.25649881604406,123.16835755579831,-2.3071703843384643
86,748,749,9,3,40,133560,3.028571,563.921571,618.55545,608.36545,15209,15209,406.045646741399,401.623372966405,362.951111493554,303.094443006334,403.834509853902,333.022777249944,2.211136887497048,29.92833424360998,-0.07374706847491441,270.8,282.1,-128.92090861388067,-60.586379468382034,142.44756949458755,-2.702272730239298
87,756,757,9,11,40,355368,8.058231,568.951231,623.67805,613.48805,15337,15337,408.08901098233,397.011475618861,364.463924712219,304.880065446748,402.5502433005955,334.6719950794835,5.538767681734498,29.791929632735503,-0.1838163768377299,270.8,282.1,-119.92141869299789,-75.76803161665245,141.85182859731964,-2.578108379902546
