frame,blue_peak,blue_x,blue_y,blue_xa,blue_ya,blue_xc,blue_yc,red_x,red_y,red_xa,red_ya,red_xc,red_yc,red_peak
1180,19,302.423878932794,140.982111702708,0.16671636520083,0.125279286983166,2.85864316431991,2.84079390103253,598.499604659244,293.920919414716,0.0476305652354228,0.0448554906717493,75.7879674571561,36.4732358859814,14
1181,32,302.481718419364,141.270773611726,0.196554445967449,0.204548757445317,2.73460951433252,1.75550897009728,312.388800195112,291.379338770948,0.155729856613788,0.0514349492862748,2.41687908715944,22.3124534524401,16
1182,35,302.534059210409,141.222152837602,0.199250657734254,0.21466894100597,2.81633781065408,1.78343086681241,591.527284980418,294.126708994722,0.0289637848925567,0.0597766511307632,98.6781357201698,17.2207683075421,10
1194,13,303.225373120681,138.480759252533,0.112550030493677,0.0630537857144995,2.33879753239077,3.18572295073599,312.711534289389,297.438020549347,0.202338564004986,0.0777223559454216,2.18616107874711,17.5734340595299,26
1195,13,303.181645044396,138.302976631209,0.107224299624598,0.0571794350992124,2.29103650174405,3.12291042470722,312.626963881906,142.563962249263,0.217376580207112,0.0872983729114224,2.13075272869341,3.99610285677119,22
1196,13,303.037294331841,138.004950290393,0.103722642272006,0.066912956526493,2.36636978539814,2.47750927695169,312.673850404043,142.524219821737,0.219989439676902,0.0865935749290595,2.14945002092755,4.12442741027584,23
1212,13,302.852731066943,139.172222943485,0.0843906810048924,0.0406446088101596,2.30547766739848,3.86381600508783,312.65497834968,296.8956277963,0.215970793195526,0.0525198928187342,2.11573065414888,17.6376494021066,22
1213,15,302.952115730989,138.722226766223,0.136519941923516,0.0812307196978368,2.2680876911963,3.09469440551981,312.775950479653,289.685128626491,0.19182471557059,0.0380085813929034,2.2303850814824,35.153116546446,29
1214,14,302.791090059771,139.154019102582,0.144642745470554,0.0584286499188537,2.0126112782913,3.9423386822532,312.640719181221,250.020872719862,0.222089784522493,0.0189389271208831,2.11354540486991,110.858857917945,22
1230,8,301.845746360522,138.749391925025,0.0325787806598759,0.0236832516611271,1.58700069034692,1.60664115148725,312.714479693572,288.931002545298,0.212064223508752,0.0426057742132243,2.11045178155376,34.5954015162751,21
