frame,blue_peak,blue_x,blue_y,blue_xa,blue_ya,blue_xc,blue_yc,red_x,red_y,red_xa,red_ya,red_xc,red_yc,red_peak,head_x,head_y,blue_zero_x,blue_zero_y,head_angle,frame_T,spike_1_Chan1,spike_1_Chan2,spike_1_Chan3,spike_1_Chan4,spike_1_Chan5,spike_1_Chan6,spike_1_Chan7,spike_1_Chan8,spike_1_Chan9,spike_1_Chan10,spike_1_Chan11,spike_1_Chan12,spike_1_Chan13,spike_1_Chan14,spike_1_Chan15,spike_1_Chan16,spike_1_Chan17,spike_1_Chan18,spike_1_Chan19,spike_1_Chan20,spike_1_Chan21,spike_1_Chan22,spike_1_Chan23,spike_1_Chan24,spike_1_Chan25,spike_1_Chan26,spike_1_Chan27,spike_1_Chan28,spike_1_Chan29,spike_1_Chan30,spike_1_Chan31,spike_1_Chan32,spike_2_Chan1,spike_2_Chan2,spike_2_Chan3,spike_2_Chan4,spike_2_Chan5,spike_2_Chan6,spike_2_Chan7,spike_2_Chan8,spike_2_Chan9,spike_2_Chan10,spike_2_Chan11,spike_2_Chan12,spike_2_Chan13,spike_2_Chan14,spike_2_Chan15,spike_2_Chan16,spike_2_Chan17,spike_2_Chan18,spike_2_Chan19,spike_2_Chan20,spike_2_Chan21,spike_2_Chan22,spike_2_Chan23,spike_2_Chan24,spike_2_Chan25,spike_2_Chan26,spike_2_Chan27,spike_2_Chan28,spike_2_Chan29,spike_2_Chan30,spike_2_Chan31,spike_2_Chan32
1231,3,301.576071642278,142.707884198267,0.0146414337862338,0.00700803785967576,1.5914124801772,2.54818263551561,312.738004445986,288.988364923726,0.196803885238376,0.0587649272024514,2.14449912097218,22.0303846256336,23,307.157038044132,215.848124560996,-5.58096640185403,-73.1402403627295,3.06543522755508,55.4719747944079,0,0,2,0,1,0,1,0,0,1,2,2,1,2,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1232,12,303.124894643582,138.443407132974,0.104772433353865,0.0577206343641136,2.34657348479091,3.09744857698712,NaN,285.028423757342,0.055870822451332,0.0632302237754678,89.9722117185887,33.4944853247731,23,NaN,211.735915445158,NaN,-73.292508312184,NaN,55.5119747944079,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1241,14,303.068958474857,140.33066669138,0.142687401901925,0.0561904626683592,2.16693424724366,4.21297697758034,NaN,284.554368321096,0.0342415946312604,0.0422007523639012,78.3682304307028,36.2954357138228,11,NaN,212.442517506238,NaN,-72.111850814858,NaN,55.8719747944079,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,33,302.562916559938,141.26654797847,0.221870454016885,0.223370036512284,2.71644444721891,1.76644321762961,NaN,285.872529187034,0.0807467369852859,0.120438175389931,21.6542279527491,9.50876000976732,11,NaN,213.569538582752,NaN,-72.302990604282,NaN,55.9119747944079,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1243,20,302.377840000436,140.913196368262,0.153000276522477,0.128134978741222,2.85418012489591,2.58769196244546,NaN,295.494048086348,0.0369068962703493,0.0575069381044331,63.6806082719833,18.5482292008025,10,NaN,218.203622227305,NaN,-77.290425859043,NaN,55.9519747944079,0,0,0,0,0,0,0,0,0,0,0,8,2,7,0,4,0,5,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
1254,20,302.430235212276,141.185768617403,0.132469768014225,0.116661763785983,2.84521959417657,2.2306567728001,NaN,288.306842713791,0.0452773666876426,0.0788607530256461,56.8576968985103,16.9571429766225,10,NaN,214.746305665597,NaN,-73.560537048194,NaN,56.3919747944079,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3,0,1,1,1,3,1,0,2,0,2,0,1,0,2,1,2,2,2,3,3,2
1255,22,302.28068615843,140.942753169931,0.159400559887736,0.129407035118829,3.00730986362289,2.68329041397993,NaN,292.929519265324,0.0353697429481835,0.0625627786158618,76.475306220581,17.868887677912,10,NaN,216.936136217628,NaN,-75.9933830476965,NaN,56.4319747944079,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1256,33,302.468665854839,141.251706972217,0.208426554003846,0.225822813766994,2.82417684788029,1.68919202996647,NaN,288.940784001917,0.0493455071141838,0.0930564227283862,96.3678680096061,15.443164615124,10,NaN,215.096245487067,NaN,-73.84453851485,NaN,56.4719747944079,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1265,32,302.458762939749,141.007666526195,0.202241775157646,0.190026317971306,2.83000043333026,2.14831075409264,NaN,289.053887899588,0.0377026879427299,0.0492498195424645,62.1549039586641,27.6031097519012,9,NaN,215.030777212892,NaN,-74.0231106866965,NaN,56.8319747944079,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,3,0,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,33,302.444011478366,141.170013403561,0.200011897662475,0.204532748878133,2.88910161995868,1.96440810877805,NaN,294.027439811932,0.0380242082840514,0.0646914707765766,60.6504597010226,16.5533109033402,11,NaN,217.598726607747,NaN,-76.4287132041855,NaN,56.8719747944079,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,2,0,12,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,36,302.467922352917,141.142885074192,0.219757852214719,0.208998002706554,2.72548289170163,1.92370437527774,NaN,287.781617696463,0.046752050333176,0.0929242897703284,96.1996255172678,15.1591695107181,9,NaN,214.462251385328,NaN,-73.3193663111355,NaN,56.9119747944079,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,16,4,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1287,20,302.625587472494,140.935766876234,0.131920579865197,0.111401171566926,2.8490066349987,2.41344740707659,310.624692236077,142.807560900202,0.187329511498024,0.110876999000044,2.83909189131629,3.59344233263849,22,306.625139854286,141.871663888218,-3.99955238179155,-0.935897011983997,1.80066082713355,57.7119747944079,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,32,302.576388520695,141.174290220796,0.208493314226907,0.230678271880124,2.9040424605986,1.8033093050108,310.693793747518,144.122247664931,0.186213251191984,0.186171268922607,2.86303983252687,1.79724450125814,26,306.635091134106,142.648268942863,-4.05870261341147,-1.4739787220675,1.91915095077234,57.7519747944079,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,34,302.481465781745,141.167808974596,0.210620115535424,0.222878194496811,2.73955207636442,1.7756421613017,NaN,278.455336442473,0.0769872518387249,0.043751660924426,151.535358892373,39.8846512617383,22,NaN,209.811572708535,NaN,-68.6437637339385,NaN,57.7919747944079,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,1,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
1306,14,302.735148729153,137.665658596162,0.0924835018717139,0.0715994636102286,2.26067729263214,1.93606481760087,NaN,282.262050489825,0.0458542366296943,0.0332333832039327,82.3904153613116,47.322453144041,14,NaN,209.963854542993,NaN,-72.2981959468315,NaN,58.4719747944079,0,0,1,0,0,0,0,0,0,0,0,3,1,3,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,12,3,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1307,14,302.864052757191,137.677036611573,0.088905996003663,0.0694603952132041,2.20888288175542,1.82968744745522,NaN,279.703756831051,0.180436077395171,0.0353477620944229,4.27653563361478,43.4334789708411,10,NaN,208.690396721312,NaN,-71.013360109739,NaN,58.5119747944079,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,10,301.778766019424,138.078403329529,0.0701449631929557,0.0600730229348011,2.5233014091825,2.09025924231777,NaN,259.894391176992,0.0301210202713717,0.0576051428931405,96.086813599033,11.1198556582744,10,NaN,198.98639725326,NaN,-60.9079939237315,NaN,58.5519747944079,0,0,2,0,0,0,0,0,0,0,0,1,2,2,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,12,301.638628260026,138.445673384015,0.0705019533545184,0.0469401338672833,2.04762263325248,2.28509015623012,312.807665796147,143.231516102084,0.193801721255208,0.0980331186988092,2.10168548344559,3.30560940263678,22,307.223147028086,140.838594743049,-5.58451876806049,-2.39292135903449,1.97562096883138,58.9919747944079,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,14,302.832469750123,137.878264172753,0.106023136011802,0.0641605919959787,1.89027860052444,2.06810855813908,312.864834796542,271.368491848417,0.209077615935823,0.0185411179076592,2.09208824526779,103.766933402308,22,307.848652273333,204.623378010585,-5.01618252320952,-66.745113837832,3.06657936753579,59.0319747944079,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,13,302.884920478724,138.119018738813,0.102240301657821,0.0602052230607665,2.11678580603282,2.66038315441182,312.736553043964,143.555872811789,0.231235706509798,0.126803647334451,2.2989882522172,3.029259665667,27,307.810736761344,140.837445775301,-4.92581628262002,-2.71842703648798,2.07507671960968,59.0719747944079,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1334,20,302.432652909039,141.09015721575,0.155270194464521,0.131111623827732,2.93360009948578,2.54943199076221,NaN,310.26635272899,0.0347980035718671,0.0614067954068803,89.9668865972599,17.4653733804232,8,NaN,225.67825497237,NaN,-84.58809775662,NaN,59.5919747944079,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,12,303.015416123817,137.938888261322,0.0849071052150688,0.0555515258154955,1.85595824648179,1.91493625651266,NaN,311.257879731051,0.0365637938041399,0.0667013542271787,81.2660224009144,16.8537984416901,10,NaN,224.598383996186,NaN,-86.6594957348645,NaN,59.6319747944079,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,6,302.145412520852,317.227223627614,0.0296597033853176,0.0173932912706689,1.53450376705506,2.14561392401785,NaN,273.965116205578,0.0282694505728708,0.0208766015333169,97.5560639136622,73.3776879896957,10,NaN,295.596169916596,NaN,21.631053711018,NaN,59.6719747944079,0,0,1,0,0,0,0,0,0,0,0,2,1,8,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
1352,30,302.807593635597,140.998729344161,0.188537154822247,0.172163248536272,2.72452499953823,2.15734167072864,NaN,254.295987650505,0.0236450001389065,0.0931748704535179,70.6609967760409,3.06285950263573,9,NaN,197.647358497333,NaN,-56.648629153172,NaN,60.3119747944079,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,1,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,31,302.90068422766,141.034391322677,0.19449561548363,0.169503771705474,2.52092892406096,2.10588003050476,NaN,253.787022151797,0.0287377651175979,0.083707588631759,61.8838381781427,2.81300936467152,10,NaN,197.410706737237,NaN,-56.37631541456,NaN,60.3519747944079,3,4,2,1,2,0,4,0,2,1,3,1,1,2,4,1,2,2,0,2,3,2,3,1,0,1,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1354,33,302.533721164586,140.920138182575,0.17994997963829,0.177533111593373,2.99228838253217,2.15436888879197,NaN,287.215089287652,0.0280881780687755,0.0293776482411908,76.4401745147446,42.312357618577,9,NaN,214.067613735113,NaN,-73.1474755525385,NaN,60.3919747944079,1,0,1,0,0,0,2,0,1,0,0,1,0,4,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,10,303.082905139388,140.420294899176,0.100205998371262,0.0361684787985048,1.94255255537909,4.24724961496768,310.676999724104,142.640666127561,0.192561423225623,0.107108234952053,2.77345154002007,3.71016253486379,24,306.879952431746,141.530480513369,-3.797047292358,-1.11018561419249,1.85524891323997,61.1919747944079,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,1
1375,12,303.368760750688,140.886407974793,0.108415733394515,0.0399869203076917,1.95376837946067,4.20254763875114,310.762105839937,142.382475137376,0.236073906114141,0.134787573725919,2.91395741038442,3.85482020607672,25,307.065433295313,141.634441556084,-3.69667254462451,-0.74803358129148,1.77045356785512,61.2319747944079,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,14,303.112911102114,140.052207354536,0.145817038958558,0.0534670583787458,1.81701581761956,4.00028335744089,NaN,282.4632433725,0.0285657818324624,0.0257878837482403,84.9616163588399,52.5454782443351,14,NaN,211.257725363518,NaN,-71.205518008982,NaN,61.2719747944079,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1385,18,302.550176950601,140.755287315096,0.120855106980631,0.0938988740002248,2.73159614199225,2.62159408612198,310.744311839279,294.027135506191,0.159138999268557,0.0423050917409373,3.10853165428451,30.9524430520447,24,306.64724439494,217.391211410644,-4.09706744433902,-76.6359240955475,3.08818205196244,61.6319747944079,1,0,2,0,1,0,0,0,0,1,1,5,1,1,1,1,1,3,3,1,1,1,1,0,1,2,1,1,2,0,4,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,17,302.43152501662,140.835360349239,0.125446184240241,0.104572360187671,2.82595273107191,2.5190598118014,NaN,280.647853620377,0.0411844195830741,0.0327723365205012,108.15395942698,45.6207850730106,12,NaN,210.741606984808,NaN,-69.906246635569,NaN,61.6719747944079,1,0,5,1,4,0,4,0,1,1,1,1,3,3,2,1,4,2,1,0,2,0,2,2,1,0,1,0,1,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1387,11,303.452175762831,140.148243476173,0.111488094978744,0.0331820654361596,1.43693273362295,4.12796226017773,NaN,303.852587304522,0.0525614154006181,0.0489159063416318,15.5141465684243,11.338534181532,10,NaN,222.000415390347,NaN,-81.8521719141745,NaN,61.7119747944079,0,0,0,0,3,0,0,0,0,0,1,1,1,5,0,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,6,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0
1407,3,NaN,317.686721977062,0.0246483462490629,0.017132782084614,2.4980437487591,2.68750266182268,NaN,281.461467709859,0.145984487087045,0.0289478518017607,4.76230836393695,48.9639162863611,8,NaN,299.574094843461,NaN,18.1126271336015,NaN,62.5119747944079,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,9,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1408,2,NaN,316.91695275665,0.0190684731199199,0.0177752454000791,2.21955303608603,1.74625150127058,NaN,286.036339991687,0.0301832417673001,0.026864979386092,76.9154647866477,45.0671575928502,9,NaN,301.476646374168,NaN,15.4403063824815,NaN,62.5519747944079,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,2,NaN,316.896695762337,0.0171742671591322,0.0130088220217854,1.6877781335385,1.69057501155213,NaN,260.535555313203,0.184952501519271,0.0987221005530104,6.0802396267605,11.1289213352876,8,NaN,288.71612553777,NaN,28.180570224567,NaN,62.5919747944079,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,3,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,2,NaN,352.083042469818,0.00628342435282699,0.00651540297870946,2.21326949346815,1.65382451020116,NaN,260.905574366278,0.0856682642257955,0.0595171438603412,8.94563021293066,15.3700931238894,10,NaN,306.494308418048,NaN,45.58873405177,NaN,63.0319747944079,1,0,4,0,0,0,3,0,1,0,1,2,0,2,3,3,4,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
