frame,blue_peak,blue_x,blue_y,blue_xa,blue_ya,blue_xc,blue_yc,red_x,red_y,red_xa,red_ya,red_xc,red_yc,red_peak,head_x,head_y,blue_zero_x,blue_zero_y,head_angle,frame_T,spike_1_Chan1,spike_1_Chan2,spike_1_Chan3,spike_1_Chan4,spike_1_Chan5,spike_1_Chan6,spike_1_Chan7,spike_1_Chan8,spike_1_Chan9,spike_1_Chan10,spike_1_Chan11,spike_1_Chan12,spike_1_Chan13,spike_1_Chan14,spike_1_Chan15,spike_1_Chan16,spike_1_Chan17,spike_1_Chan18,spike_1_Chan19,spike_1_Chan20,spike_1_Chan21,spike_1_Chan22,spike_1_Chan23,spike_1_Chan24,spike_1_Chan25,spike_1_Chan26,spike_1_Chan27,spike_1_Chan28,spike_1_Chan29,spike_1_Chan30,spike_1_Chan31,spike_1_Chan32,spike_2_Chan1,spike_2_Chan2,spike_2_Chan3,spike_2_Chan4,spike_2_Chan5,spike_2_Chan6,spike_2_Chan7,spike_2_Chan8,spike_2_Chan9,spike_2_Chan10,spike_2_Chan11,spike_2_Chan12,spike_2_Chan13,spike_2_Chan14,spike_2_Chan15,spike_2_Chan16,spike_2_Chan17,spike_2_Chan18,spike_2_Chan19,spike_2_Chan20,spike_2_Chan21,spike_2_Chan22,spike_2_Chan23,spike_2_Chan24,spike_2_Chan25,spike_2_Chan26,spike_2_Chan27,spike_2_Chan28,spike_2_Chan29,spike_2_Chan30,spike_2_Chan31,spike_2_Chan32
964,21,296.722733828787,154.306264306557,0.170167703961173,0.155082164039526,3.46151962421072,2.85731975675542,NaN,234.533157906484,0.368506139719961,0.565514134361648,10.9577741819487,1.95984098653519,14,NaN,194.419711106521,NaN,-40.1134467999635,NaN,42.0373114503817,0,1,1,1,0,0,0,0,2,0,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,20,296.761997157648,154.331715976713,0.131825235243492,0.12921581386867,3.38910798797468,2.51680510084635,NaN,234.635796995923,0.371774025571235,0.512882441406226,7.53199684093908,1.72092041587951,16,NaN,194.483756486318,NaN,-40.152040509605,NaN,42.0773114503817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
977,24,296.831993810073,153.989667092088,0.169367032656645,0.131511129953108,3.00979865118885,2.81696311995947,NaN,232.892251555517,0.32726148649954,0.309007261411522,12.356081518724,5.82807171824638,12,NaN,193.440959323803,NaN,-39.4512922317145,NaN,42.5573114503817,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,22,296.758307964357,154.377773364436,0.168533759658194,0.166162882667997,3.35787201993174,2.52048853238802,NaN,234.599572175878,0.437626217554535,0.572120111385976,7.54619080845656,2.027359280549,13,NaN,194.488672770157,NaN,-40.110899405721,NaN,42.5973114503817,0,0,0,1,1,1,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,20,296.89834520714,154.555930498074,0.163212965535061,0.152454639114052,3.02362229967586,2.32630579647108,NaN,234.37243975973,0.274796398911044,0.567058394005638,17.7623367890524,2.2959112574474,14,NaN,194.464185128902,NaN,-39.908254630828,NaN,42.6373114503817,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,22,296.122308623142,154.213724359766,0.161014619723946,0.115145937039781,2.28679084103293,2.64953242393536,NaN,234.67677790981,0.28780373517961,0.568591296444811,16.987879574343,1.94014240892561,18,NaN,194.445251134788,NaN,-40.231526775022,NaN,43.0773114503817,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,22,295.900713473463,154.305376972708,0.166830389229199,0.120054682180763,2.08022491070475,2.50453749164314,NaN,234.541699280525,0.389561431410202,0.514334009040998,14.9913571039072,2.049575050116,20,NaN,194.423538126617,NaN,-40.1181611539085,NaN,43.1173114503817,0,0,2,0,0,0,3,0,1,1,0,0,0,2,0,0,0,1,3,0,0,0,2,1,1,3,2,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,20,296.3403017611,153.913102187077,0.15086869130493,0.0975140289139135,1.93318905393705,2.631120430354,NaN,234.681725416504,0.332527577151639,0.454572373623181,17.0033944993233,2.00642317687101,15,NaN,194.29741380179,NaN,-40.3843116147135,NaN,43.1573114503817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,18,299.3134080153,154.70492917347,0.121458955283037,0.132890490383606,3.43651980976332,2.37068314148814,NaN,234.619913899832,0.470741535559915,0.460200634090906,11.0227888968608,1.90679339166531,17,NaN,194.662421536651,NaN,-39.957492363181,NaN,43.5573114503817,0,0,1,0,1,0,0,0,0,0,0,1,3,3,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,18,299.153543221368,154.693934412811,0.119272290547354,0.139323940633962,3.60514465732414,2.24802035502288,NaN,234.584277433572,0.484232358251373,0.539141407099533,9.68364738686292,1.89680778918883,22,NaN,194.639105923191,NaN,-39.9451715103805,NaN,43.5973114503817,1,0,2,0,0,0,2,2,1,0,0,0,1,1,4,1,1,0,2,0,1,0,3,0,1,0,1,2,2,1,2,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,18,298.936185449562,154.653335254524,0.113267724401546,0.140571046346263,3.95942849038908,2.28874105216758,NaN,234.615772754683,0.355047493492546,0.427530583356179,15.4340482035026,1.87697457887394,20,NaN,194.634554004604,NaN,-39.9812187500795,NaN,43.6373114503817,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,2,2,3,1,0,1,0,1,0,1,0,3,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1015,20,296.116486831232,154.088942166941,0.171368352641154,0.0950548188246382,1.88617743293064,2.67821783808527,NaN,234.552613669341,0.355928803810487,0.465315134971638,14.4555897855292,1.81939239180883,18,NaN,194.320777918141,NaN,-40.2318357512,NaN,44.0773114503817,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,21,296.171353739491,154.360892423753,0.153006353959402,0.114310600122639,2.33586316907389,2.45908062586527,NaN,234.467147539928,0.409738655426726,0.46911033777051,14.6667996024933,1.93335438679967,22,NaN,194.414019981841,NaN,-40.0531275580875,NaN,44.1173114503817,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,21,295.923595824981,154.320430639013,0.17685436044865,0.109944073058915,1.87237564113664,2.62292281150057,NaN,234.455764054442,0.381565420176421,0.554782518889094,13.2885919875052,1.98621172781119,26,NaN,194.388097346728,NaN,-40.0676667077145,NaN,44.1573114503817,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1032,23,296.631917264165,153.892011551958,0.159677240690621,0.167829763432772,3.27629509169413,2.37364930835128,NaN,234.448762480169,0.367916287324816,0.454607027153585,14.2605115988698,1.9038010584997,31,NaN,194.170387016064,NaN,-40.2783754641055,NaN,44.7573114503817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,27,296.800044388809,153.971039374087,0.165087436441033,0.165756473874582,3.21438100450372,2.42297731013856,NaN,234.396433302632,0.346075757661921,0.464546875136469,16.0281546026218,1.83551902371304,34,NaN,194.183736338359,NaN,-40.2126969642725,NaN,44.7973114503817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1034,22,297.025597987248,154.529098880374,0.124915529442477,0.132151812730245,3.11134022842328,2.08770953832179,NaN,234.552324127813,0.31865359737714,0.495088848407537,16.7384643480179,1.81251964936435,31,NaN,194.540711504094,NaN,-40.0116126237195,NaN,44.8373114503817,0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,13,294.40557313672,153.134100967459,0.109198737923448,0.0628260666796115,2.20840892578436,3.32944281821824,NaN,234.650048225915,0.387502908768922,0.530739176373752,18.5146889143567,1.81894624413768,27,NaN,193.892074596687,NaN,-40.757973629228,NaN,45.6773114503817,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
1056,21,295.440112030069,154.430804570161,0.105720763650374,0.159089879110344,4.17098425588105,2.00370614057115,NaN,234.595009832202,0.418343784962403,0.56664599910243,14.2188690135576,1.91517423758719,27,NaN,194.512907201182,NaN,-40.0821026310205,NaN,45.7173114503817,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,11,293.944819130323,153.054271258312,0.105368964344019,0.0488654913379638,1.39473348755677,3.21748000277268,NaN,230.234291779616,0.335472010803195,0.216937722421063,16.7850890703954,7.27480194518081,28,NaN,191.644281518964,NaN,-38.590010260652,NaN,45.7573114503817,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1074,9,293.900850223009,152.043015424956,0.0777064632167595,0.0326747273066894,1.04761524342764,1.79796320576691,NaN,234.461620590145,0.383019039486481,0.487946043302353,11.6813571092716,1.92936506926414,26,NaN,193.252318007551,NaN,-41.2093025825945,NaN,46.4373114503817,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,1,0,0,1,0,0,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,21,296.990120788591,154.009906008984,0.129169124996662,0.0983076138026112,2.77142875647575,2.69541791971154,NaN,234.51228071497,0.397423255109142,0.466783118776829,15.7428022394966,1.98920388489136,22,NaN,194.261093361977,NaN,-40.251187352993,NaN,46.4773114503817,3,0,0,0,1,0,2,0,1,0,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,4,2,3,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,20,296.807503956925,154.209975133591,0.128012703656685,0.0986688700363688,2.94923874494167,2.71095397469659,NaN,234.438236824047,0.395805791794764,0.50314689736585,12.0905964183781,2.01674695653816,22,NaN,194.324105978819,NaN,-40.114130845228,NaN,46.5173114503817,0,0,2,1,0,0,1,0,0,0,2,0,4,1,4,0,1,0,0,0,1,0,2,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1093,20,295.696528661557,153.897193925344,0.158400205931377,0.0931860746688993,1.92391396730893,2.78810611143325,NaN,234.609252741295,0.365143610873882,0.458656988962142,16.3532502259014,1.82934401574438,18,NaN,194.25322333332,NaN,-40.3560294079755,NaN,47.1973114503817,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1094,21,296.457855189474,154.381602486724,0.146235484284852,0.148924783070475,3.18929775914714,2.30088019076973,NaN,234.61409927734,0.445955319939386,0.477957164861735,12.6354714902428,1.88310019120902,25,NaN,194.497850882032,NaN,-40.116248395308,NaN,47.2373114503817,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,21,296.215511081686,154.426377474009,0.151293771197456,0.135413589529502,2.70219705017882,2.31246383755535,NaN,234.510688167441,0.444103335493981,0.56722485729393,16.0576455367186,2.00207347985285,19,NaN,194.468532820725,NaN,-40.042155346716,NaN,47.2773114503817,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1,6,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,22,296.177843283181,154.38264425403,0.137158452911343,0.131128613489676,2.95914447425469,2.36266197305573,NaN,234.512386518223,0.406113393895873,0.469341936240504,15.231242810095,1.93077953311217,23,NaN,194.447515386126,NaN,-40.0648711320965,NaN,47.7573114503817,0,0,0,0,0,1,0,0,2,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,19,296.141751253551,154.459442074727,0.153286579353958,0.137282920788839,2.66801885794933,2.32056065075621,NaN,234.5463015425,0.316118694081297,0.504400025019197,18.2462844930582,1.78645921542284,22,NaN,194.502871808614,NaN,-40.0434297338865,NaN,47.7973114503817,0,0,0,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1109,18,295.858119270909,153.790167782027,0.159274856676443,0.0931873632749032,2.04003118421987,2.91187560783174,NaN,234.305796588704,0.404513993698765,0.497133651039116,16.6163442903779,2.02116780954697,25,NaN,194.047982185365,NaN,-40.2578144033385,NaN,47.8373114503817,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,19,299.942249693157,154.448897886004,0.146821929484827,0.105778015698444,2.22627311304415,2.61927706495549,NaN,234.494514844068,0.456827706709411,0.469204212832792,13.3863940847637,1.98023068499234,19,NaN,194.471706365036,NaN,-40.022808479032,NaN,48.5173114503817,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,25,299.759886723312,153.966916307665,0.197145459889173,0.144261373074014,2.48128643883545,2.76311136764774,NaN,234.552223073147,0.482959647607207,0.49228160802615,15.8004917179882,1.89949511466766,19,NaN,194.259569690406,NaN,-40.292653382741,NaN,48.5573114503817,0,0,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1128,20,299.631872728223,154.944778467254,0.163487656074398,0.143302168279157,2.82993772835787,2.59119029557446,NaN,234.615211194873,0.508755583471199,0.516585430682713,14.742770049034,1.87843076283315,24,NaN,194.779994831064,NaN,-39.8352163638095,NaN,48.5973114503817,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,27,299.33600370204,153.654940953697,0.203039869132996,0.167575685826452,3.17158896181849,2.83508843667237,NaN,234.535569033629,0.35946566780944,0.565975754202998,15.4942086915401,1.91584992013522,15,NaN,194.095254993663,NaN,-40.440314039966,NaN,49.3973114503817,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1149,27,299.382601167181,153.816742888039,0.170075002542235,0.141947720265005,2.89448674318709,2.57873857973299,NaN,232.445977727228,0.429001979033445,0.240896254616182,12.0136220991784,6.09337469097829,18,NaN,193.131360307633,NaN,-39.3146174195945,NaN,49.4373114503817,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1150,25,299.297573371752,153.552946319505,0.171455118318706,0.138897743148666,2.88461163407496,2.6904852323615,NaN,234.519478531349,0.418709092442474,0.483500666428117,16.2205646320658,1.95684985167309,18,NaN,194.036212425427,NaN,-40.483266105922,NaN,49.4773114503817,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,27,298.871113659104,154.131918857597,0.178893578718573,0.173223807638164,3.38514683709213,2.4810498584539,NaN,234.575727626918,0.437294389286503,0.557546753537662,15.6035324819973,1.93032104082184,19,NaN,194.353823242257,NaN,-40.2219043846605,NaN,50.0773114503817,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,26,298.905889237861,154.099404429094,0.176413144310913,0.16753674713057,3.24466377606946,2.4637640948687,NaN,234.567413964562,0.407581017448057,0.569378425440507,17.2762267667157,1.87813410707246,19,NaN,194.333409196828,NaN,-40.234004767734,NaN,50.1173114503817,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1167,26,298.802800124907,154.23399231399,0.171040420857072,0.17811616601029,3.55764096128879,2.36582583561979,NaN,234.490863173319,0.460590970319092,0.48613564180504,17.291533078401,2.02269375516599,26,NaN,194.362427743655,NaN,-40.1284354296645,NaN,50.1573114503817,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
