frame,blue_peak,blue_x,blue_y,blue_xa,blue_ya,blue_xc,blue_yc,red_x,red_y,red_xa,red_ya,red_xc,red_yc,red_peak,head_x,head_y,blue_zero_x,blue_zero_y,head_angle,frame_T,spike_1_Chan1,spike_1_Chan2,spike_1_Chan3,spike_1_Chan4,spike_1_Chan5,spike_1_Chan6,spike_1_Chan7,spike_1_Chan8,spike_1_Chan9,spike_1_Chan10,spike_1_Chan11,spike_1_Chan12,spike_1_Chan13,spike_1_Chan14,spike_1_Chan15,spike_1_Chan16,spike_1_Chan17,spike_1_Chan18,spike_1_Chan19,spike_1_Chan20,spike_1_Chan21,spike_1_Chan22,spike_1_Chan23,spike_1_Chan24,spike_1_Chan25,spike_1_Chan26,spike_1_Chan27,spike_1_Chan28,spike_1_Chan29,spike_1_Chan30,spike_1_Chan31,spike_1_Chan32,spike_2_Chan1,spike_2_Chan2,spike_2_Chan3,spike_2_Chan4,spike_2_Chan5,spike_2_Chan6,spike_2_Chan7,spike_2_Chan8,spike_2_Chan9,spike_2_Chan10,spike_2_Chan11,spike_2_Chan12,spike_2_Chan13,spike_2_Chan14,spike_2_Chan15,spike_2_Chan16,spike_2_Chan17,spike_2_Chan18,spike_2_Chan19,spike_2_Chan20,spike_2_Chan21,spike_2_Chan22,spike_2_Chan23,spike_2_Chan24,spike_2_Chan25,spike_2_Chan26,spike_2_Chan27,spike_2_Chan28,spike_2_Chan29,spike_2_Chan30,spike_2_Chan31,spike_2_Chan32
2785,22,305.663175316174,282.225754221231,0.207865891252746,0.0592675776678195,0.998110706319716,3.37907043257673,298.092939893585,275.184190354097,0.186404603253938,0.123377617644616,2.82202270207666,3.20427940069923,20,301.878057604879,278.704972287664,3.7851177112945,3.52078193356704,-0.821563527825383,116.427108399772,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,12,305.39813828279,280.986853243606,0.0886325921095987,0.0582467860182466,1.35748364676643,1.13002669727165,297.961481080827,275.225304682369,0.173840667840233,0.155251438491918,3.21550137817385,2.79133571212472,19,301.679809681808,278.106078962988,3.71832860098152,2.88077428061848,-0.911642601309761,116.467108399772,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,0,0,1,1,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2802,5,303.97486834769,280.85376636602,0.0200785487902709,0.0412156598422336,3.30517599640098,1.07278547552731,298.370387288436,273.656615687955,0.140393827808073,0.109844066079998,2.75967922269135,3.08854252120722,18,301.172627818063,277.255191026988,2.802240529627,3.59857533903249,-0.661622702149862,117.107108399772,3,0,4,0,0,0,3,0,2,1,7,1,2,1,3,3,3,3,0,3,4,1,2,1,2,2,1,0,2,0,2,1,0,1,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,7,303.705625845706,280.909927846976,0.0200529777415451,0.0456884243808957,3.28698974808969,0.920437232248327,298.319995534697,273.695876400811,0.181932448590026,0.155069678011646,2.84444233005343,3.06437534701475,21,301.012810690201,277.302902123894,2.69281515550449,3.60702572308247,-0.641287687833265,117.147108399772,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,5,303.48759287701,280.885001888221,0.0208126510390285,0.0458976917006869,3.0446613774663,0.939354338078528,298.329523069724,273.65282069335,0.139245794802754,0.110160895387367,2.78102052858873,3.07193383546489,18,300.908557973367,277.268911290785,2.57903490364299,3.61609059743552,-0.619537363042437,117.187108399772,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,4,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822,18,302.995929279539,282.551152075724,0.149654911043065,0.0762590679844405,2.34025631469829,3.69206002776545,297.985889043679,273.800921681639,0.193996891845068,0.14756157553437,3.06433539406253,3.20903577173828,20,300.490909161609,278.176036878682,2.50502011792997,4.37511519704248,-0.519999337822415,117.907108399772,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,19,302.962681324492,282.498895514342,0.151582983059087,0.0799152157641228,2.38121914465821,3.57891373432581,298.294226034133,273.744358345182,0.17115996902671,0.145253737970136,2.9808879062523,3.27819538383785,19,300.628453679312,278.121626929762,2.33422764517951,4.37726858458001,-0.48990119155715,117.947108399772,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,4,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,18,303.079343995096,282.77295759121,0.136341375812833,0.0636043909078345,2.37873178359525,3.79504209462995,298.256617399263,273.668864776165,0.17360224509933,0.144179412504229,2.89481791832428,3.21787409569794,19,300.667980697179,278.220911183687,2.41136329791652,4.55204640752254,-0.487149096896683,117.987108399772,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,1,320.5,240.5,3.15034856899031e-05,2.52303282553902e-05,319.5,239.5,320.5,240.5,-0,-0,319.5,239.5,0,320.5,240.5,0,0,-1.5707963267949,118.587108399772,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,4,299.70209135207,281.603032833649,0.0118316172423423,0.0346417046817586,5.95874043241938,1.22042581678944,NaN,NaN,0.0194528582419105,0.0372327258109462,3.60311182754148,2.41118380183202,4,NaN,NaN,NaN,NaN,NaN,118.627108399772,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,4,300.18545894834,281.288298641477,0.0133582231203721,0.0389546209120475,6.11191165265367,1.22699843050739,320.5,240.5,-0,-0,319.5,239.5,0,310.34272947417,260.894149320739,-10.15727052583,20.3941493207385,0.462084996086968,118.667108399772,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,10,304.865935212923,282.201863429006,0.0730969931620925,0.045887048308901,1.85751628765586,2.36940728316049,299.178795986545,272.762564593964,0.178881192137059,0.130236031356803,2.99462050562344,3.39180738104788,19,302.022365599734,277.482214011485,2.84356961318895,4.719649417521,-0.542252729695565,119.267108399772,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,10,305.040499254166,281.922437194246,0.0850996302975081,0.0400050358569338,1.24879607127857,2.58947348525013,299.672228327665,272.828014955081,0.180625269726793,0.15834441554805,3.3837166082305,2.96917829428866,22,302.356363790915,277.375226074663,2.68413546325053,4.54721111958253,-0.533243037562813,119.307108399772,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,19,302.954358186713,282.029713233454,0.156733998820998,0.0945225605614704,2.45337384594063,2.97795294490621,299.553054137719,273.895573892756,0.236141294621662,0.154063699706333,2.8852005884462,3.30252065381078,23,301.253706162216,277.962643563105,1.700652024497,4.06706967034904,-0.396055790984057,119.347108399772,1,0,1,0,0,0,0,0,1,0,1,1,0,1,2,3,4,0,1,0,2,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,5,303.714370797514,281.587630409112,0.0154876739701159,0.0170495267305663,2.97560068118341,1.80398622184748,300.93463144326,273.936305201171,0.00979144702589022,0.0299698641871505,6.28281237875647,1.51654892485506,3,302.324501120387,277.761967805142,1.38986967712697,3.8256626039705,-0.348475381320968,120.027108399772,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876,11,304.721531150311,282.211637287164,0.0796771074618017,0.0431343442249008,1.75102046529574,2.75876137504837,301.226188786973,273.993984222237,0.0668299506116775,0.0328752564600959,1.98165001400362,3.28614133966275,7,302.973859968642,278.1028107547,1.74767118166898,4.10882653246352,-0.40216331567344,120.067108399772,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877,11,304.709401348462,282.192790748115,0.0759462921739653,0.0441815532633134,1.8577509217702,2.67297408739465,301.102859473907,273.895273994048,0.0891831562357996,0.0515440302500301,2.60967341673796,3.5450612642056,8,302.906130411185,278.044032371081,1.80327093727749,4.14875837703352,-0.410018466492533,120.107108399772,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2891,18,302.955544662868,281.027578440758,0.112029212005791,0.11405406574419,2.33376402262636,1.05373986562553,299.524228224542,273.97061545823,0.24977929497061,0.159076109600284,2.85655152187813,3.34884421168494,24,301.239886443705,277.499096949494,1.715658219163,3.52848149126402,-0.452572118824427,120.667108399772,1,0,2,1,5,0,4,0,1,1,3,5,2,0,3,3,3,2,0,0,3,1,1,1,1,1,2,2,3,0,2,1,0,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,11,304.765545634051,281.067549654779,0.0912304977997133,0.0677623824084201,1.60546461213549,1.2841952931485,299.566195329562,274.074063384522,0.242239859414549,0.15228258529187,2.89316554245709,3.43702020454386,23,302.165870481807,277.57080651965,2.59967515224452,3.4967431351285,-0.639299866421436,120.707108399772,0,0,1,0,1,0,0,0,1,0,3,1,3,1,0,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2893,11,304.337667963396,281.965491336049,0.0691672863492232,0.0424634206129655,2.34822941417485,3.04124589021016,299.195966255392,274.228574810044,0.191955574859551,0.139262177364297,3.11422217337602,3.27112308943424,20,301.766817109394,278.097033073047,2.570850854002,3.86845826300248,-0.586547785638629,120.747108399772,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,5,303.370912069561,280.966901623738,0.0173160668380773,0.0264966608847551,2.70699594587526,0.879839292337173,301.204289927362,274.432376868585,0.0662487335765828,0.035979235370519,2.03537859198844,2.97334657616195,7,302.287600998461,277.699639246161,1.0833110710995,3.26726237757651,-0.320158547662909,121.547108399772,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0
2914,11,NaN,NaN,0.0470442886897909,5.59743067929155e+44,1.91881511179324,26.6019101886919,301.294855244621,274.520174533384,0.0671744888173969,0.0366294093758348,1.89448620854268,2.80506102881389,7,NaN,NaN,NaN,NaN,NaN,121.587108399772,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2915,4,303.47959353933,280.89705210819,0.0124862715126461,0.0222160394297132,2.99269581512401,0.797843624968162,301.22594769735,274.477357849543,0.0677833090085586,0.0362951233856803,1.9561099211141,2.88913621041373,7,302.35277061834,277.687204978866,1.12682292098998,3.20984712932352,-0.337611613074421,121.627108399772,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2928,19,303.020773823173,283.202120965054,0.18592203473659,0.0769470167987382,2.37806287361486,4.22915575199253,302.307666834896,274.256105103175,0.0122753354157465,0.0248612470487045,4.50311145718791,1.81310898083333,3,302.664220329034,278.729113034115,0.356553494138495,4.4730079309395,-0.0795440518920609,122.147108399772,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2929,20,303.081073913315,283.362234652712,0.191311926340748,0.0758833181965078,2.34216490131563,4.41696189915143,301.858647505448,274.363530211635,0.0127587307853514,0.0266992060895123,4.86060279127429,1.8300255463492,3,302.469860709381,278.862882432173,0.611213203933517,4.49935222053853,-0.135018226957098,122.187108399772,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,18,302.659966945257,282.436219865644,0.155189314695621,0.0946951707972217,2.38422481772997,3.21240559468455,295.956170739696,274.651039404872,0.0437774845383081,0.0258687813189356,1.26972355994654,2.25755643002153,7,299.308068842476,278.543629635258,3.35189810278052,3.89259023038602,-0.710901319483191,122.227108399772,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,35,302.86153582832,281.597446978301,0.239806211123979,0.192809352801101,2.3973906817731,2.21063666005716,296.99653342685,240.5,0.00416014236175631,1.60543745176739e-05,0.529814749277377,239.5,1,299.929034627585,261.04872348915,2.93250120073498,20.5487234891505,-0.141752511656204,122.667108399772,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,0,0,1,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2942,37,302.914604956308,281.741415597167,0.248208340184426,0.185866247923162,2.38160449830107,2.44659732583168,320.5,240.5,1.08387500454333e-05,1.06907280853391e-05,319.5,239.5,2,311.707302478154,261.120707798584,-8.79269752184604,20.6207077985835,0.403056999497098,122.707108399772,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2943,33,302.889009022756,282.499455203758,0.274794871752089,0.148982034109239,2.363280146292,3.34913388181667,296.165253239705,274.001803224115,0.00858705188609903,0.0062452434989452,0.976547187997577,0.504530655689782,2,299.52713113123,278.250629213936,3.36187789152552,4.24882598982151,-0.669381936025554,122.747108399772,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,10,305.160973252723,282.468469495194,0.0736305260793406,0.0355015741205219,1.4586179915116,2.80759118983756,299.348858865127,272.577464429361,0.175172741311176,0.134862792185766,3.14672147223817,3.10666231328963,19,302.254916058925,277.522966962277,2.90605719379801,4.94550253291652,-0.531263967041226,123.147108399772,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,28,302.588367387925,282.410203279047,0.208516439416772,0.135920140413814,2.099563916723,3.00696561380243,299.476139807195,272.716364238149,0.135763527066637,0.103678916457077,3.0746727226245,3.03070675796567,18,301.03225359756,277.563283758598,1.55611379036498,4.84691952044898,-0.310657043821372,123.187108399772,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2955,19,303.098991480708,282.564997999677,0.144875527804596,0.07848580673966,2.46720675675578,3.57707136498151,299.471555018079,272.72097146963,0.134004224175068,0.105047920878092,3.11505254166516,2.99859705487391,18,301.285273249394,277.642984734654,1.81371823131445,4.92201326502351,-0.353052088944906,123.227108399772,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2971,17,303.009770134934,282.549658680766,0.141881655040649,0.0802854698430086,2.45921587428776,3.35987978626078,299.796384943627,274.452457618998,0.0747953645687275,0.0620425472949032,3.62130611615039,3.21336724502061,8,301.403077539281,278.501058149882,1.6066925956535,4.04860053088402,-0.377789082060564,123.867108399772,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,0,0,5,16,0,0,0,0,0,7,0,8,0,0,0,0,0,1,0,0,1,0,1,2
2972,15,302.896477340832,282.654863735362,0.139287682999518,0.0774388132516359,2.46865421734243,3.46530680436314,299.014229361735,274.739615476136,0.155448780499778,0.0821520575974962,2.57432977454278,3.64070632209046,15,300.955353351284,278.697239605749,1.94112398954849,3.95762412961301,-0.456000304369491,123.907108399772,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,16,302.711477906877,282.897512410262,0.159261185890918,0.0791057620682036,2.36518246835351,3.82017827076517,299.311251357502,274.909295191533,0.147302588564357,0.102613783974982,2.7222560081657,2.74556597916325,17,301.011364632189,278.903403800897,1.70011327468751,3.9941086093645,-0.40242551407102,123.947108399772,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2983,7,304.917925042068,282.216153863517,0.0587841240215485,0.0333244966698193,2.01554865661886,3.17186076606185,299.152509645996,274.311748077907,0.19052943933912,0.140372244172201,3.10002258933112,3.18272744828118,21,302.035217344032,278.263950970712,2.88270769803597,3.95220289280496,-0.630181425658309,124.347108399772,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2984,8,304.699179434121,282.130252898936,0.0533134811974707,0.0337095262905895,2.6110491692472,3.2227220426489,299.099778481393,274.296718026968,0.172691568973336,0.103874480997853,2.87341104792954,3.79679380692095,18,301.899478957757,278.213485462952,2.79970047636402,3.91676743598401,-0.620589117930223,124.387108399772,2,4,3,2,3,0,4,1,1,4,4,3,1,3,3,2,2,2,3,1,2,2,3,3,0,4,7,1,2,2,3,3,0,1,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985,7,304.389137121655,282.108349042056,0.0513499227095865,0.0341710754011207,2.82884104801062,3.2644902746808,299.112560277175,274.093788687264,0.151603293858864,0.0882869951809116,2.67085430388738,3.61653227969032,17,301.750848699415,278.10106886466,2.63828842224001,4.00728017739601,-0.582239418272807,124.427108399772,9,5,8,7,6,5,9,4,8,4,4,5,3,2,5,3,6,6,3,6,8,5,7,2,5,4,5,4,3,4,2,1,0,1,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,16,302.744656461684,283.055536552694,0.14985390078706,0.0753679229787067,2.32302654303818,3.76116697942692,301.512455827035,274.536951079271,0.103897655722567,0.0559302143241944,2.04387724724213,3.19937777589515,9,302.128556144359,278.796243815983,0.616100317324481,4.25929273671147,-0.143652145379329,125.227108399772,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,19,303.024428860092,283.325911333825,0.184087887240495,0.0808400181995295,2.44493471745498,4.14712931667468,301.112524050447,274.335240239197,0.131469807411743,0.0769978316312924,2.04246462409456,3.05126714376912,16,302.068476455269,278.830575786511,0.955952404822483,4.49533554731403,-0.209533015522359,125.267108399772,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,17,302.553679263341,281.070587373118,0.135290486771461,0.111601082085657,2.18904948464593,1.07673152356656,299.026939743182,274.030969967194,0.153557552822333,0.0877117260826506,2.73288915181614,3.66108567094019,17,300.790309503261,277.550778670156,1.76336976007951,3.519808702962,-0.464434934443208,125.307108399772,0,0,0,0,0,0,0,0,0,0,0,2,3,6,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3015,9,304.615051736126,282.132662989511,0.0536330679220907,0.0370148488994917,2.64383662719255,2.97602636448692,299.493927736859,273.764279070225,0.247447280748438,0.158853315034297,2.81980999988937,3.26855166049422,23,302.054489736493,277.948471029868,2.56056199963348,4.18419195964304,-0.549167912466954,125.627108399772,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3016,10,304.960172870625,281.098392150317,0.0607441132095106,0.070503956206862,1.8649081835723,0.938350652657632,301.398980021531,274.027949880062,0.161837088239523,0.0809534348584551,1.72501865478816,3.02038190812897,16,303.179576446078,277.563171015189,1.78059642454701,3.53522113512753,-0.466581913134136,125.667108399772,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3017,9,304.825840503416,282.567349536435,0.0596833370214956,0.0294350457304889,1.98073464193339,3.42588037844978,300.315198667951,273.776610504882,0.128304396636411,0.0957027650067795,2.83598031360915,2.89901253334033,16,302.570519585683,278.171980020659,2.25532091773249,4.39536951577651,-0.474082835319932,125.707108399772,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,28,305.025013126585,282.399430796255,0.206610129078683,0.0889919189534369,2.04336815308428,3.68180990299737,298.237284682942,273.713934682572,0.161117730380267,0.145741323033209,3.12467342596026,3.1916172928342,19,301.631148904764,278.056682739414,3.3938642218215,4.34274805684146,-0.663359165206959,126.107108399772,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,27,304.945140104624,282.300184845771,0.202091743895737,0.0950383845565085,2.1856786498704,3.57335071637751,298.222575394552,273.757871723795,0.166226863374138,0.146882484762524,3.12106019523692,3.25684607588216,19,301.583857749588,278.029028284783,3.361282355036,4.271156560988,-0.666746653448111,126.147108399772,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3029,32,305.022902193304,280.980291185397,0.184876739493417,0.196879406607486,2.31738778515258,1.28265121179937,298.254881728104,273.753117969028,0.170573941035366,0.148259742643119,2.97631543269398,3.18515845706935,21,301.638891960704,277.366704577212,3.38401023260002,3.61358660818451,-0.752602038498246,126.187108399772,0,0,1,0,0,0,0,0,0,0,0,2,2,3,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,32,304.935488771074,281.044892958994,0.171332384498693,0.186663875001876,2.42055674884108,1.31264169379459,296.235382954539,274.027370789005,0.0907275182748051,0.0427859331931182,1.69372488061895,3.02739120742568,11,300.585435862806,277.536131873999,4.35005290826751,3.50876108499455,-0.89204275967819,126.667108399772,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
