,index,Global_Idx,Block,Local_Idx,Speaker,Pulse_Samp,Pulse_Time,EstimatedTimeOut,MCS_Time,est_frame_time,closest_frame,frame,blue_x,red_x,blue_y,red_y,head_x,head_y,blue_zero_x,blue_zero_y,head_angle,speak_xpix,speak_ypix,h2s_x,h2s_y,h2s_distance,h2s_theta
16,209,210,2,44,44,1303858,29.565941,152.963941,178.7724,176.4584,4411,4411,403.936728003845,400.97676532864,420.223538572126,431.07614637536,402.4567466662425,425.649842473743,1.47998133760251,-5.426303901616961,-2.875326835242001,349.0,395.7,59.45366421972642,14.82830533772732,61.27492821979353,0.24442276854298806
17,227,228,2,62,44,1809166,41.024172,164.422172,190.23065,187.91665,4698,4698,404.847107391339,385.978596746651,376.511880335268,377.393992180769,395.412852068995,376.9529362580185,9.434255322344029,-0.4410559227504791,-1.6175127875481452,349.0,395.7,-16.559154811074436,-47.237692874093675,50.05602097774383,-1.9079606924771264
18,251,252,3,3,44,145675,3.303288,187.949288,213.7176,211.4036,5285,5285,371.581290127443,380.797155828514,80.6461202247662,84.5736545827457,376.1892229779785,82.60988740375595,-4.607932850535462,-1.9637671789897553,1.9736583719633174,349.0,395.7,298.6845731701749,-97.73534776029321,314.26847193391035,-0.3162378409123794
19,274,275,3,26,44,831503,18.854943,203.500943,229.26935,226.95535,5674,5674,238.472431228904,233.155663580229,163.643180153905,171.086272438298,235.8140474045665,167.3647262961015,2.658383824337477,-3.7215461421965017,-2.521318866825476,349.0,395.7,-224.82329656490927,-120.0105928826985,254.849086877646,-2.651272362641709
20,299,300,3,51,44,1500515,34.025283,218.671283,244.4397,242.1257,6053,6053,276.419214766289,280.382031689686,354.129019135963,362.478143221191,278.40062322798747,358.303581178577,-1.9814084616984928,-4.1745620426140135,2.6984391935975256,349.0,395.7,-47.74453132509596,-64.0564116214044,79.89220325703792,-2.211315639417042
21,312,313,3,64,44,1873765,42.489002,227.135002,252.90345,250.58945,6265,6265,314.450735979035,320.327925770243,361.761828871867,366.585866035776,317.389330874639,364.1738474538215,-2.9385948956039556,-2.4120185819544986,2.2580961877651795,349.0,395.7,4.313051376061451,-44.43568706282624,44.64451474613616,-1.4740366493802477
22,321,322,3,73,44,2140595,48.539569,233.185569,258.95405,256.64005,6416,6416,403.346679983976,397.602967085267,430.358430018099,435.284225787342,400.47482353462146,432.8213279027205,2.8718564493545387,-2.4628978846214977,-2.2796848235706446,349.0,395.7,61.687895819370915,-14.908184079899074,63.46377268317505,-0.2371245048016024
23,325,326,3,77,44,2263251,51.320884,235.966884,261.7354,259.4214,6486,6486,402.308729637468,399.896213985227,422.847888552687,430.316623337133,401.1024718113475,426.58225594491,1.2062578261204635,-3.734367392223021,-2.8291568882424087,349.0,395.7,59.07257825705221,13.372052915077633,60.56716355500886,0.2226147175440043
24,347,348,4,16,44,454715,10.310998,255.551998,281.2832,278.9692,6974,6974,297.660562665066,290.262283713584,251.99561900617,258.164083219584,293.961423189325,255.07985111287698,3.699139475740992,-3.0842321067069918,-2.26579234602636,349.0,395.7,-143.2499192954466,-47.7779429468165,151.00752037690447,-2.8196663825928514
25,357,358,4,26,44,718103,16.283515,261.524515,287.2557,284.9417,7124,7124,308.70453181361,298.821970818298,321.366969169202,326.820359197778,303.763251315954,324.09366418349,4.94128049765601,-2.7266950142879978,-2.075035405868426,349.0,395.7,-84.55012462896175,5.010707115505226,84.6984696471568,3.0823987328567797
26,359,360,4,28,44,788033,17.869229,263.110229,288.84145,286.52745,7163,7163,216.69135683572,227.423084368278,350.620919589608,341.720193236878,222.057220601999,346.170556413243,-5.365863766279006,4.450363176364988,0.8783931571361032,349.0,395.7,119.16235596874652,-66.09060404687662,136.2631095465801,-0.5063883089738854
27,363,364,4,32,44,914082,20.727483,265.968483,291.6997,289.3857,7235,7235,211.954280158879,232.258517840793,313.714182016091,315.064019932374,222.106398999836,314.3891009742325,-10.152118840957002,-0.674918958141518,1.6371792455424288,349.0,395.7,72.71442647652805,-132.0078045319934,150.70981479375317,-1.067312804845931
28,377,378,4,46,44,1321449,29.96483,275.20583,300.9371,298.6231,7466,7466,211.842951015947,230.448241783134,317.965362804179,315.819735528608,221.1455963995405,316.8925491663935,-9.3026453835935,1.0728136377854867,1.455980032838899,349.0,395.7,92.93610721289012,-117.98407859976143,150.19108770802777,-0.9036002593452704
29,400,401,4,69,44,1968508,44.63737,289.87837,315.60965,313.29565,7832,7832,401.713679937062,407.335997201206,321.660625386416,327.985826960863,404.524838569134,324.82322617363945,-2.8111586320719653,-3.1626007872234823,2.4149577435116947,349.0,395.7,88.58762778245348,-16.085924593846933,90.0362414040116,-0.17962493148712255
30,406,407,4,75,44,2158186,48.938458,294.179458,319.91075,317.59675,7940,7940,327.503169234011,330.099199333123,129.410798236569,120.33903136819,328.801184283567,124.87491480237951,-1.2980150495559997,4.5358834341895005,0.2787171157927939,349.0,395.7,93.92940098375766,254.81657434216726,271.57727984616974,1.217634526941174
31,415,416,5,1,44,55876,1.267029,306.926029,332.70415,330.39015,8260,8260,279.046555498471,278.167185193348,230.692639100217,242.014517698015,278.6068703459095,236.353578399116,0.43968515256148066,-5.660939298898995,-3.064078275942645,349.0,395.7,-82.5210310326964,-153.41692936832305,174.20239602113475,-2.064292488826622
32,416,417,5,2,44,76666,1.738458,307.397458,333.17555,330.86155,8272,8272,284.428920514885,283.289599979961,234.696951569774,242.248472731196,283.859260247423,238.472712150485,0.5696602674620408,-3.775760580710994,-2.991849040968969,349.0,395.7,-87.86766620752104,-145.7498173421527,170.18735564085603,-2.1133208016574647
33,424,425,5,10,44,285632,6.476916,312.135916,337.91405,335.60005,8390,8390,290.045302265039,292.939523843349,230.481054666559,239.907464066858,291.492413054194,235.1942593667085,-1.4471107891549764,-4.713204700149504,2.843695846577531,349.0,395.7,-7.864630023275945,-170.31548058578778,170.4969657576664,-1.6169403838098124
34,446,447,5,32,44,908751,20.606599,326.265599,352.04375,349.72975,8743,8743,212.796947641522,213.25578825739,363.734008279893,353.459591273313,213.02636794945602,358.596799776603,-0.22942030793402068,5.137208503289969,0.04462890156099042,349.0,395.7,137.4935679880734,30.999916802198708,140.94493988729857,0.22175650396636126
35,476,477,5,62,44,1772578,40.194512,345.853512,371.63175,369.31775,9233,9233,280.57505514554,282.827550177827,72.7439438645551,61.9613141717702,281.7013026616835,67.35262901816265,-1.1262475161435077,5.391314846392461,0.20593875039675869,349.0,395.7,133.019133483666,307.6475594269737,335.1732547416614,1.1626955539618264
36,481,482,5,67,44,1921597,43.573628,349.232628,375.01085,372.69685,9317,9317,270.287125096711,277.368978308041,73.6652875703402,80.1200044234512,273.828051702376,76.89264599689571,-3.5409266056649926,-3.2273584265555115,2.3098985495566233,349.0,395.7,184.98442755456247,-270.31409940961663,327.5499210461228,-0.9706637833943343
37,489,490,5,75,44,2168848,49.180227,354.839227,380.6175,378.3035,9458,9458,297.91898091896,292.345510059162,77.7564160079308,88.5768210340848,295.132245489061,83.16661852100779,2.786735429899011,-5.410202513076996,-2.6659468945949696,349.0,395.7,-191.00126296794767,-253.17457822497298,317.141686813235,-2.217123505668745
38,502,503,6,5,44,174655,3.960431,370.646431,396.4198,394.1058,9853,9853,329.18332439439,335.206864479545,152.544416538212,157.046594801516,332.1950944369675,154.79550566986399,-3.0117700425774956,-2.2510891316519803,2.212650999369492,349.0,395.7,182.90051935701314,-157.68570086845486,241.48991746953115,-0.7114993951410811
39,527,528,6,30,44,871048,19.751655,386.437655,412.21105,409.89705,10247,10247,437.142522489366,434.821935453657,449.883654815335,462.43519357296,435.9822289715115,456.1594241941475,1.160293517854484,-6.275769378812527,-2.958772408152126,349.0,395.7,96.5243963722043,43.63818323122453,105.93040229669823,0.42459464506549915
40,533,534,6,36,44,1051034,23.832971,390.518971,416.2924,413.9784,10349,10349,282.150381037937,293.604205588194,84.4200173216527,32.7891771979518,287.8772933130655,58.60459725980225,-5.726912275128484,25.815420061850446,0.21830540062366222,349.0,395.7,132.67863583653755,315.8570490172233,342.59202533233776,1.1731180765264746
41,557,558,6,60,44,1785275,40.482426,407.168426,432.9419,430.6279,10766,10766,207.373619642764,198.703675663024,113.00755876138,114.462671596841,203.03864765289399,113.7351151791105,4.334971989870013,-0.7275564177304972,-1.7370807360562959,349.0,395.7,-302.2350236366137,97.27745441996873,317.5041931235767,2.8302031242775736
42,558,559,6,61,44,1806549,40.96483,407.65083,433.4243,431.1103,10778,10778,225.23501705215,215.421158514578,147.445745356149,148.100632888595,220.328087783364,147.773189122372,4.906929268786001,-0.32744376622301274,-1.6374284312732184,349.0,395.7,-255.9439745379794,111.8787130920755,279.32805900130546,2.729499623110236
43,566,567,6,69,44,2002915,45.417574,412.103574,437.87705,435.56305,10889,10889,274.096937026056,280.037231565418,146.970494632522,156.619691863931,277.067084295737,151.7950932482265,-2.9701472696809788,-4.824598615704502,2.589762770365946,349.0,395.7,66.61059155327084,-245.41185177621568,254.29106924803304,-1.3057580089198964
44,4,5,0,5,8,211002,4.784626,5.837626,31.6679,29.3539,734,734,278.4437369977,272.49945053378,157.520787919302,153.832136562904,275.47159376574,155.676462241103,2.97214323195999,1.8443256781989987,-1.0154125966026673,344.6,277.3,-66.89400505272236,122.86664955749822,139.89646702286203,2.0693638575973443
45,7,8,0,8,8,289606,6.567029,7.620029,33.4503,31.1363,778,778,313.117131384481,302.931688957028,249.12201613287,249.696315280385,308.0244101707545,249.4091657066275,5.09272121372652,-0.2871495737575174,-1.6271209987730566,344.6,277.3,-29.905623590213356,34.947476112275226,45.99643908975534,2.278607887521129
46,10,11,0,11,8,371603,8.426372,9.479372,35.3096,32.9956,825,825,307.818536559054,300.269844644551,265.784278692639,264.975473980113,304.0441906018025,265.379876336376,3.774345957251512,0.4044023562630059,-1.4640585202401892,344.6,277.3,-7.5316622582844355,41.59491660919818,42.271302607076315,1.7499271372841814
47,32,33,0,33,8,996902,22.605488,23.658488,49.58165,47.26765,1182,1182,310.710248439114,300.029719259469,265.582384215511,266.092751858927,305.36998384929154,265.837568037219,5.340264589822482,-0.2551838217079876,-1.6185448708495935,344.6,277.3,-13.3218321639536,38.63819744089628,40.87030112057204,1.90281683713945
48,47,48,0,48,8,1415368,32.094512,33.147512,59.0707,56.7567,1419,1419,311.411553230689,300.116268774164,266.036729856352,266.024408227741,305.7639110024265,266.0305690420465,5.647642228262498,0.006160814305474105,-1.5697054623929547,344.6,277.3,-11.22705935413061,38.84835930901537,40.43812412493355,1.8521283107363637
49,72,73,0,73,8,2110064,47.847256,48.900256,74.8235,72.5095,1813,1813,302.643934102939,301.401738770107,282.51038466668,274.247566217486,302.022836436523,278.378975442083,0.6210976664160057,4.131409224597007,-0.14921809494881688,344.6,277.3,42.26443587487965,5.262746934242633,42.59083287652044,0.12388187082265227
50,81,82,0,82,8,2354601,53.392313,54.445313,80.3686,78.0546,1951,1951,302.673547958678,300.50070184001,282.764623725348,274.07044675211,301.58712489934396,278.417535238729,1.086423059334038,4.347088486618986,-0.24490308715213183,344.6,277.3,42.00036665943119,9.344811924687434,43.02739022337329,0.21892751867645127
51,116,117,1,34,8,1008727,22.873628,85.204628,111.0578,108.7438,2719,2719,306.564254111156,300.395249136417,282.293218336536,273.830896227696,303.4797516237865,278.062057282116,3.084502487369491,4.231161054419999,-0.629922939789729,344.6,277.3,33.67707318239187,23.60742043702653,41.12730914882125,0.6113926514945531
52,118,119,1,36,8,1059515,24.025283,86.356283,112.20945,109.89545,2747,2747,301.032844035365,299.898586940832,265.726273812439,257.709945781615,300.46571548809845,261.71810979702695,0.5671285472665204,4.008164015412035,-0.1405602815490694,344.6,277.3,41.51602709791456,21.611336508420916,46.80417045173414,0.47995532433179716
53,129,130,1,47,8,1403543,31.826372,94.157372,120.0106,117.6966,2942,2942,302.914604956308,320.5,281.741415597167,240.5,311.707302478154,261.1207077985835,-8.792697521846037,20.62070779858351,0.4030569994970974,344.6,277.3,36.60292140234324,1.9812095336825188,36.65650073864759,0.05407432087865477
54,139,140,1,57,8,1678562,38.06263,100.39363,126.24685,123.93285,3098,3098,313.053813594201,307.606700311325,286.136133351864,276.240532357516,310.330256952763,281.18833285469,2.7235566414379946,4.947800497174001,-0.5031948171118938,344.6,277.3,31.896943651811462,13.119428592193897,34.489627729398734,0.39021542450188174
55,154,155,1,72,8,2119562,48.06263,110.39363,136.2469,133.9329,3348,3348,304.570451439077,302.045255155439,282.162163111464,270.86713461452,303.307853297258,276.514648862992,1.2625981418189554,5.647514248472021,-0.21995012906605593,344.6,277.3,40.12600132971113,9.775590673569942,41.29961447434064,0.23896721883802713
56,163,164,1,81,8,2374276,53.838458,116.169458,142.02275,139.70875,3493,3493,295.563820901106,300.384525391176,266.892832875159,257.810807244189,297.97417314614097,262.35182005967397,-2.4103522450349715,4.541012815485033,0.4879799514515599,344.6,277.3,48.192084859339,-8.656718214466634,48.96341300741207,-0.17773400448503696
57,176,177,2,11,8,323142,7.327483,130.725483,156.44095,154.12695,3853,3853,408.284329762959,383.364240592069,319.013402903543,331.879906277867,395.82428517751396,325.446654590705,12.460044585445019,-6.433251687161999,-2.0474070207549557,344.6,277.3,66.28112477467087,-23.427339559336218,70.29955718369732,-0.3397487054635886
58,185,186,2,20,8,616625,13.982426,137.380426,163.0959,160.7819,4020,4020,362.236524948204,364.070012697119,318.583653814632,309.179766781461,363.1532688226615,313.8817102980465,-0.9167438744574952,4.701943516585459,0.1925555947424118,344.6,277.3,-25.2109387575261,-32.35512137669111,41.017621973197635,-2.232721734668474
59,205,206,2,40,8,1207128,27.372517,150.770517,176.57895,174.26495,4357,4357,406.487528102378,396.866204504498,425.775980432481,427.888728138037,401.67686630343803,426.832354285259,4.810661798939975,-1.0563738527779947,-1.7869556506392517,344.6,277.3,158.29433852390196,-23.67690935052709,160.0552830902896,-0.14847448182008582
60,220,221,2,55,8,1608875,36.482426,159.880426,185.6889,183.3749,4584,4584,413.773269441808,392.223465231088,366.956613284698,368.918606466776,402.99836733644804,367.937609875737,10.774902105359956,-0.9809965910390019,-1.6615906050818494,344.6,277.3,95.55923200060352,-49.9397518115964,107.82182354026949,-0.48156779951245765
61,226,227,2,61,8,1787165,40.525283,163.923283,189.73175,187.41775,4685,4685,407.452059326297,393.48531712181,371.773402135429,377.002705226524,400.4686882240535,374.3880536809765,6.983371102243495,-2.614651545547474,-1.9290505873567085,344.6,277.3,110.51375899777692,-18.278664163935606,112.01517973666186,-0.16391324815408637
62,233,234,2,68,8,1946022,44.127483,167.525483,193.33395,191.01995,4775,4775,402.776931721702,396.890388790828,373.137614623628,380.087039470376,399.83366025626503,376.612327047002,2.9432714654369647,-3.474712423374001,-2.438810978894167,344.6,277.3,106.33569227768531,40.080120716143135,113.63844212587213,0.36045348391592924
63,240,241,2,75,8,2143163,48.5978,171.9958,197.8043,195.4903,4887,4887,364.857665160385,369.979467690314,300.039110040004,290.837196638756,367.41856642534947,295.43815333938,-2.560901264964457,4.60095670062401,0.5078977182178455,344.6,277.3,-28.759488026588336,-4.750939772241735,29.149263803241176,-2.9778756623302054
64,259,260,3,11,8,353430,8.014286,192.660286,218.42865,216.11465,5403,5403,347.86560733091,347.1553612339,88.3216516073807,78.8996575176871,347.510484282405,83.61065456253391,0.35512304850499277,4.710997044846792,-0.07523941926273325,344.6,277.3,-17.461578222093475,192.92259261358143,193.71121148439548,1.6610611737367733
65,292,293,3,44,8,1316700,29.857143,214.503143,240.27155,237.95755,5949,5949,210.000858712161,209.581755798481,467.60375320407,454.022075012374,209.791307255321,460.812914108222,0.20955145684001764,6.790839095848014,-0.030848173437629578,344.6,277.3,140.4046955894765,-179.26766228309938,227.70677039565805,-0.9063757410632882
66,297,298,3,49,8,1447788,32.82966,217.47566,243.2441,240.9301,6023,6023,213.921128117085,235.609555418369,380.301649343099,379.896219420323,224.76534176772702,380.098934381711,-10.844213650642018,0.20271496138798284,1.5521051279239368,344.6,277.3,-100.54125492820262,-121.73504951789018,157.88592788358625,-2.261133005371206
67,303,304,3,55,8,1608390,36.471429,221.117429,246.8859,244.5719,6114,6114,321.103763897667,322.830439272345,353.049836841379,362.990517680318,321.96710158500605,358.0201772608485,-0.8633376873390262,-4.970340419469551,2.9696106751219915,344.6,277.3,-36.113088635861956,75.6560634507547,83.83313848166632,2.0161459529609917
68,310,311,3,62,8,1826612,41.419773,226.065773,251.83425,249.52025,6238,6238,314.503386518441,320.979443065214,361.234252309173,368.393050174517,317.74141479182754,364.813651241845,-3.238028273386533,-3.5793989326720066,2.4062259416305722,344.6,277.3,-78.62725187970767,46.880465173768705,91.54246420685831,2.6039447679950767
69,317,318,3,69,8,2014304,45.675828,230.321828,256.0903,253.7763,6344,6344,403.01393412817,400.0092702037,397.473355446785,405.344049009401,401.51160216593496,401.408702228093,1.5023319622350186,-3.9353467813079988,-2.7769143912523644,344.6,277.3,97.4322245055288,95.64968404411658,136.5353449837627,0.7761663827762049
70,318,319,3,70,8,2053025,46.553855,231.199855,256.9683,254.6543,6366,6366,407.261713149842,400.774535638385,430.872788490067,433.21799030298,404.0181243941135,432.04538939652355,3.243588755728524,-1.1726009064565233,-1.9176910562079945,344.6,277.3,165.72859011359085,-3.2685570145615475,165.76081879019554,-0.019719791979577517
71,345,346,4,14,8,409742,9.291202,254.532202,280.2634,277.9494,6949,6949,295.78634114538,289.632765936032,212.988621146519,221.531487936847,292.709553540706,217.260054541683,3.0767876046739957,-4.271433395163996,-2.5173606259636205,344.6,277.3,-77.19634758433381,-18.388512827884245,79.35624414236439,-2.9077461308313293
72,346,347,4,15,8,434652,9.856054,255.097054,280.82825,278.51425,6963,6963,298.706443978823,290.380251633485,233.286767726075,236.715016461586,294.543347806154,235.0008920938305,4.163096172669043,-1.7141243677554883,-1.9613845360298028,344.6,277.3,-58.171550788744526,30.182008504172835,65.53535655288255,2.66298308609627
73,365,366,4,34,8,985465,22.346145,267.587145,293.3184,291.0044,7275,7275,212.082784112052,228.627731318076,315.339451945335,315.928937230223,220.355257715064,315.634194587779,-8.272473603012003,-0.29474264244402093,1.6064105857538937,344.6,277.3,-42.733835164708495,-122.80100077873712,130.02409953598553,-1.9056816666195666
74,374,375,4,43,8,1252779,28.407687,273.648687,299.37995,297.06595,7427,7427,206.835936415577,235.866318463223,317.263122476263,315.107336143054,221.3511274394,316.1852293096585,-14.515191023822979,1.0778931666044969,1.4966727173642331,344.6,277.3,-29.65116656125191,-125.79011871955859,129.23755509109475,-1.8022898924550046
75,378,379,4,47,8,1345147,30.5022,275.7432,301.47445,299.16045,7479,7479,212.919504032796,229.425924660643,307.830701835511,306.010570984378,221.1727143467195,306.92063640994445,-8.25321031392349,0.910065425566529,1.4609719602156441,344.6,277.3,-15.914092288529078,-125.93021325995926,126.93178067397714,-1.696502292537976
76,388,389,4,57,8,1620166,36.738458,281.979458,307.7107,305.3967,7635,7635,403.239072244,405.030584719126,429.477242287721,438.069512279866,404.134828481563,433.7733772837935,-0.8957562375629777,-4.296134996072453,2.93603483882821,344.6,277.3,26.34316678328281,165.3310350924884,167.416586994615,1.412788669706054
77,391,392,4,60,8,1704102,38.641769,283.882769,309.61405,307.30005,7683,7683,382.478973954977,390.39548246119,323.958581800185,323.415033222233,386.4372282080835,323.686807511209,-3.9582542531065315,0.27177428897601885,1.5022437760765754,344.6,277.3,-49.143656757344964,38.561516771691885,62.466707734738286,2.476269880212374
78,455,456,5,41,8,1136811,25.778027,331.437027,357.2152,354.9012,8873,8873,202.133735698869,232.21588439646,261.459896564088,253.916209706583,217.1748100476645,257.6880531353355,-15.04107434879549,3.7718434287525042,1.3250935136407578,344.6,277.3,50.01759352142334,-118.82780748855416,128.92558898144006,-1.1723823074619235
79,456,457,5,42,8,1170201,26.53517,332.19417,357.97235,355.65835,8891,8891,204.515855787598,224.264948388739,225.782654044169,219.037689463659,214.3904020881685,222.410171753914,-9.8745463005705,3.372482290254993,1.2416844167647416,344.6,277.3,94.02797494716899,-105.48067387242189,141.30616629590395,-0.8427397566561571
80,467,468,5,53,8,1502114,34.061542,339.720542,365.49875,363.18475,9080,9080,324.045783573957,324.273135431447,111.706037788652,122.276611852609,324.159459502702,116.9913248206305,-0.11367592874501042,-5.285287031978498,3.120087973839151,344.6,277.3,-16.988693283599098,-160.71114253250173,161.60658103427065,-1.6761146880510285
81,471,472,5,57,8,1631070,36.985714,342.644714,368.42295,366.10895,9153,9153,311.835558185335,321.071448383411,83.14011248152,88.4002050729311,316.453503284373,85.77015877722556,-4.617945099038025,-2.6300462957055544,2.0885080814820203,344.6,277.3,152.5010948864415,-119.24479617417505,193.58694521114793,-0.6636235549825749
82,485,486,5,71,8,2039407,46.245057,351.904057,377.6823,375.3683,9384,9384,272.614041320138,281.428963312983,57.9106323188478,56.5927565139119,277.0215023165605,57.25169441637985,-4.407460996422458,0.6589379024679545,1.4223904228600324,344.6,277.3,227.62181820966995,-34.298950629675154,230.19146408886002,-0.14955876278463687
83,503,504,6,6,8,204653,4.640658,371.326658,397.1,394.786,9870,9870,331.557610795858,335.645097626683,48.5509282575091,156.592942342184,333.6013542112705,102.57193529984654,-2.043743415412507,-54.021007042337445,3.1037783050401915,344.6,277.3,-4.385129694142397,-175.01896308861078,175.0738895525171,-1.5958462548544239
84,518,519,6,21,8,618757,14.030771,380.716771,406.49015,404.17615,10104,10104,391.967897068992,400.108547995151,319.041482504875,323.604280289322,396.0382225320715,321.3228813970985,-4.0703254630794845,-2.2813988922235353,2.081661736815218,344.6,277.3,-13.252304257481583,66.3948887763888,67.70454064360753,1.767805568136536
85,524,525,6,27,8,792928,17.980227,384.666227,410.4396,408.1256,10203,10203,402.956635285293,395.409001341372,375.580732553412,380.542215643239,399.1828183133325,378.0614740983255,3.773816971960457,-2.480741544913485,-2.1523254141630446,344.6,277.3,114.1811441265193,9.73781512726616,114.59563131940844,0.08507804738152869
86,550,551,6,53,8,1526345,34.610998,401.296998,427.07045,424.75645,10619,10619,201.051084426733,207.34345928934,78.7702119598371,67.7315743726749,204.19727185803652,73.25089316625599,-3.1461874313035025,5.519318793581107,0.518092557921725,344.6,277.3,223.02702671348402,107.74000846806015,247.68723033163172,0.4500206253541653
87,554,555,6,57,8,1671535,37.903288,404.589288,430.36275,428.04875,10701,10701,211.080229605969,206.890535686648,73.715187358051,64.3178056806904,208.9853826463085,69.01649651937069,2.094846959660515,4.698690838680307,-0.4193860038935664,344.6,277.3,39.04914770855344,245.45571153548065,248.54243553597342,1.413030070964577
