Chan,Time,MeanRate
A30,-0.095,8.78594249201278
A30,-0.085,11.022364217252397
A30,-0.07500000000000001,10.063897763578275
A30,-0.06500000000000002,7.987220447284345
A30,-0.05500000000000003,8.146964856230031
A30,-0.04500000000000003,8.466453674121405
A30,-0.03500000000000004,9.105431309904153
A30,-0.02500000000000004,8.30670926517572
A30,-0.015000000000000045,6.5495207667731625
A30,-0.00500000000000005,4.15335463258786
A30,0.004999999999999945,6.2300319488817895
A30,0.01499999999999994,7.827476038338658
A30,0.024999999999999935,7.507987220447284
A30,0.03499999999999994,6.389776357827476
A30,0.04499999999999992,7.18849840255591
A30,0.0549999999999999,6.5495207667731625
A30,0.06499999999999992,6.0702875399361025
A30,0.07499999999999993,7.0287539936102235
A30,0.08499999999999991,9.424920127795527
A30,0.09499999999999989,8.466453674121405
A30,0.1049999999999999,6.5495207667731625
A30,0.11499999999999991,7.667731629392971
A30,0.12499999999999989,6.2300319488817895
A30,0.13499999999999987,6.389776357827476
A30,0.14499999999999988,8.945686900958467
A30,0.1549999999999999,6.0702875399361025
A30,0.1649999999999999,7.667731629392971
A30,0.17499999999999985,10.383386581469649
A30,0.18499999999999986,8.146964856230031
A30,0.19499999999999987,10.063897763578275
A30,0.20499999999999982,4.792332268370607
A30,0.21499999999999983,8.466453674121405
A30,0.22499999999999984,7.667731629392971
A30,0.23499999999999985,7.348242811501597
A30,0.24499999999999986,7.18849840255591
A30,0.2549999999999998,9.424920127795527
A30,0.2649999999999998,7.507987220447284
A30,0.2749999999999998,6.389776357827476
A30,0.2849999999999998,8.626198083067093
A30,0.2949999999999998,7.18849840255591
A30,0.3049999999999998,6.8690095846645365
A30,0.31499999999999984,5.271565495207668
A30,0.32499999999999984,5.5910543130990416
A30,0.33499999999999974,7.987220447284345
A30,0.34499999999999975,8.146964856230031
A30,0.35499999999999976,8.146964856230031
A30,0.36499999999999977,7.0287539936102235
A30,0.3749999999999998,8.78594249201278
A30,0.3849999999999998,11.661341853035143
A30,0.3949999999999998,9.584664536741213
A05,-0.095,19.64856230031949
A05,-0.085,20.447284345047922
A05,-0.07500000000000001,16.13418530351438
A05,-0.06500000000000002,15.495207667731629
A05,-0.05500000000000003,18.53035143769968
A05,-0.04500000000000003,15.175718849840255
A05,-0.03500000000000004,18.05111821086262
A05,-0.02500000000000004,17.57188498402556
A05,-0.015000000000000045,17.41214057507987
A05,-0.00500000000000005,16.61341853035144
A05,0.004999999999999945,16.93290734824281
A05,0.01499999999999994,16.93290734824281
A05,0.024999999999999935,15.175718849840255
A05,0.03499999999999994,25.23961661341853
A05,0.04499999999999992,23.322683706070286
A05,0.0549999999999999,24.28115015974441
A05,0.06499999999999992,19.169329073482427
A05,0.07499999999999993,22.364217252396166
A05,0.08499999999999991,16.61341853035144
A05,0.09499999999999989,15.97444089456869
A05,0.1049999999999999,18.370607028753994
A05,0.11499999999999991,17.57188498402556
A05,0.12499999999999989,21.884984025559106
A05,0.13499999999999987,20.447284345047922
A05,0.14499999999999988,16.45367412140575
A05,0.1549999999999999,16.61341853035144
A05,0.1649999999999999,17.57188498402556
A05,0.17499999999999985,17.57188498402556
A05,0.18499999999999986,17.57188498402556
A05,0.19499999999999987,15.335463258785943
A05,0.20499999999999982,16.93290734824281
A05,0.21499999999999983,16.773162939297123
A05,0.22499999999999984,19.808306709265175
A05,0.23499999999999985,17.891373801916934
A05,0.24499999999999986,22.364217252396166
A05,0.2549999999999998,19.009584664536742
A05,0.2649999999999998,18.210862619808307
A05,0.2749999999999998,19.488817891373802
A05,0.2849999999999998,21.405750798722046
A05,0.2949999999999998,19.169329073482427
A05,0.3049999999999998,14.217252396166135
A05,0.31499999999999984,19.968051118210862
A05,0.32499999999999984,14.856230031948881
A05,0.33499999999999974,17.57188498402556
A05,0.34499999999999975,21.56549520766773
A05,0.35499999999999976,19.009584664536742
A05,0.36499999999999977,17.0926517571885
A05,0.3749999999999998,17.252396166134186
A05,0.3849999999999998,18.53035143769968
A05,0.3949999999999998,19.169329073482427
A09,-0.095,22.843450479233226
A09,-0.085,19.488817891373802
A09,-0.07500000000000001,18.53035143769968
A09,-0.06500000000000002,19.488817891373802
A09,-0.05500000000000003,20.766773162939298
A09,-0.04500000000000003,21.405750798722046
A09,-0.03500000000000004,20.287539936102238
A09,-0.02500000000000004,21.08626198083067
A09,-0.015000000000000045,20.926517571884983
A09,-0.00500000000000005,20.287539936102238
A09,0.004999999999999945,18.849840255591054
A09,0.01499999999999994,19.169329073482427
A09,0.024999999999999935,17.41214057507987
A09,0.03499999999999994,16.45367412140575
A09,0.04499999999999992,15.97444089456869
A09,0.0549999999999999,14.37699680511182
A09,0.06499999999999992,19.169329073482427
A09,0.07499999999999993,24.121405750798722
A09,0.08499999999999991,21.884984025559106
A09,0.09499999999999989,20.447284345047922
A09,0.1049999999999999,16.61341853035144
A09,0.11499999999999991,19.808306709265175
A09,0.12499999999999989,25.079872204472842
A09,0.13499999999999987,21.56549520766773
A09,0.14499999999999988,19.488817891373802
A09,0.1549999999999999,16.61341853035144
A09,0.1649999999999999,22.364217252396166
A09,0.17499999999999985,21.56549520766773
A09,0.18499999999999986,22.044728434504794
A09,0.19499999999999987,17.0926517571885
A09,0.20499999999999982,24.28115015974441
A09,0.21499999999999983,23.642172523961662
A09,0.22499999999999984,21.884984025559106
A09,0.23499999999999985,20.12779552715655
A09,0.24499999999999986,22.364217252396166
A09,0.2549999999999998,21.72523961661342
A09,0.2649999999999998,23.162939297124602
A09,0.2749999999999998,22.843450479233226
A09,0.2849999999999998,23.162939297124602
A09,0.2949999999999998,24.920127795527158
A09,0.3049999999999998,19.329073482428115
A09,0.31499999999999984,20.926517571884983
A09,0.32499999999999984,18.370607028753994
A09,0.33499999999999974,20.60702875399361
A09,0.34499999999999975,19.488817891373802
A09,0.35499999999999976,18.53035143769968
A09,0.36499999999999977,18.370607028753994
A09,0.3749999999999998,19.968051118210862
A09,0.3849999999999998,19.329073482428115
A09,0.3949999999999998,19.009584664536742
A18,-0.095,4.952076677316294
A18,-0.085,6.2300319488817895
A18,-0.07500000000000001,5.111821086261981
A18,-0.06500000000000002,3.9936102236421727
A18,-0.05500000000000003,4.952076677316294
A18,-0.04500000000000003,4.952076677316294
A18,-0.03500000000000004,3.194888178913738
A18,-0.02500000000000004,2.8753993610223643
A18,-0.015000000000000045,4.952076677316294
A18,-0.00500000000000005,3.9936102236421727
A18,0.004999999999999945,4.313099041533547
A18,0.01499999999999994,3.5143769968051117
A18,0.024999999999999935,3.5143769968051117
A18,0.03499999999999994,4.63258785942492
A18,0.04499999999999992,1.7571884984025559
A18,0.0549999999999999,3.6741214057507987
A18,0.06499999999999992,4.472843450479234
A18,0.07499999999999993,2.8753993610223643
A18,0.08499999999999991,5.9105431309904155
A18,0.09499999999999989,4.472843450479234
A18,0.1049999999999999,3.9936102236421727
A18,0.11499999999999991,3.0351437699680512
A18,0.12499999999999989,4.472843450479234
A18,0.13499999999999987,5.5910543130990416
A18,0.14499999999999988,3.6741214057507987
A18,0.1549999999999999,3.194888178913738
A18,0.1649999999999999,3.8338658146964857
A18,0.17499999999999985,5.9105431309904155
A18,0.18499999999999986,4.15335463258786
A18,0.19499999999999987,3.3546325878594248
A18,0.20499999999999982,2.5559105431309903
A18,0.21499999999999983,3.3546325878594248
A18,0.22499999999999984,3.9936102236421727
A18,0.23499999999999985,5.431309904153355
A18,0.24499999999999986,4.313099041533547
A18,0.2549999999999998,5.5910543130990416
A18,0.2649999999999998,2.7156549520766773
A18,0.2749999999999998,4.313099041533547
A18,0.2849999999999998,4.952076677316294
