scorer,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000,DLC_resnet50_RV2_LowEOct20shuffle1_500000
78,395.2369384765625,-4.989354133605957,6.207053502294002e-06,608.9320678710938,288.4964599609375,5.270224392006639e-06
79,155.96311950683594,-2.8686842918395996,5.833289833390154e-06,600.6796264648438,278.5341796875,8.625656846561469e-06
80,251.2415313720703,-4.250197410583496,7.6109681685920805e-06,600.7326049804688,278.8583679199219,5.890253760298947e-06
81,251.1151580810547,-4.386970520019531,6.864517217763932e-06,608.6315307617188,288.32354736328125,6.664876309514511e-06
82,411.5363464355469,-4.501925468444824,6.0401703194656875e-06,5.3265557289123535,-0.16199731826782227,5.3736730478703976e-06
83,388.0164489746094,-4.051449775695801,5.652799245581264e-06,5.2966508865356445,-0.22402334213256836,5.359123406378785e-06
84,251.1062469482422,-4.422861099243164,7.33295792088029e-06,608.6680908203125,288.8290100097656,7.2258008003700525e-06
85,606.2933349609375,281.45733642578125,8.187491403077729e-06,608.5993041992188,287.4200744628906,1.3777281310467515e-05
86,251.19635009765625,-4.328146934509277,7.900491254986264e-06,600.7242431640625,278.5953369140625,6.5954436649917625e-06
87,251.17173767089844,-4.333799362182617,5.915727342653554e-06,5.340766429901123,-0.19812822341918945,5.002312718715984e-06
88,251.0693817138672,-4.505866050720215,6.746166945958976e-06,5.308869361877441,-0.17176580429077148,5.371884981286712e-06
89,612.9935913085938,285.31024169921875,6.1863165683462285e-06,608.4252319335938,288.14471435546875,7.586286301375367e-06
90,139.65817260742188,-2.767958641052246,5.894709829590283e-06,608.94580078125,288.2565612792969,6.312657660600962e-06
91,613.3206787109375,285.4848937988281,7.87566568760667e-06,608.7769775390625,288.2471008300781,6.593400030396879e-06
92,411.5337829589844,-4.449110984802246,5.0583348638610914e-06,608.630859375,287.9618835449219,5.936009983997792e-06
93,139.74197387695312,-2.711465835571289,6.050178399163997e-06,608.3167114257812,287.7547607421875,9.971091458282899e-06
94,379.2133483886719,-5.216540336608887,6.7558567025116645e-06,5.379598617553711,-0.14243173599243164,5.1060701480309945e-06
95,251.2379608154297,-4.275354385375977,5.906307706027292e-06,608.5120239257812,287.7210388183594,1.035607056110166e-05
96,411.4505310058594,-4.640334129333496,5.399414931162028e-06,5.382916450500488,-0.12181329727172852,5.275720923236804e-06
97,139.9209747314453,-2.6652908325195312,7.320660188270267e-06,608.9990844726562,275.4764099121094,5.9029121075582225e-06
98,139.86956787109375,-2.5276145935058594,6.16633133176947e-06,608.5696411132812,288.01629638671875,7.383510819636285e-06
99,251.2031707763672,-4.2223310470581055,6.786406629544217e-06,607.5284423828125,288.29156494140625,1.3971026419312693e-05
100,411.556396484375,-4.465546607971191,5.938716640230268e-06,608.6862182617188,287.9646301269531,8.919873835111503e-06
101,251.15786743164062,-4.445176124572754,7.3075534601230174e-06,608.8392944335938,288.46356201171875,4.852256097365171e-06
102,267.40899658203125,-4.11788272857666,6.368937647494022e-06,608.838134765625,288.5245666503906,9.9193821370136e-06
103,251.2384490966797,-4.236468315124512,6.432536792999599e-06,608.5462036132812,288.8712463378906,6.836776719865156e-06
104,251.16610717773438,-4.440195083618164,6.802385541959666e-06,608.9495239257812,288.51177978515625,6.791767646063818e-06
105,251.24453735351562,-4.307160377502441,6.1640030253329314e-06,5.359025955200195,-0.22042608261108398,4.6322370508278254e-06
106,395.286376953125,-4.88124942779541,5.882843197468901e-06,5.285755157470703,-0.1737804412841797,5.341581072570989e-06
107,251.22573852539062,-4.265887260437012,6.133832357591018e-06,600.6338500976562,279.0699462890625,5.606236754829297e-06
108,612.6268310546875,285.06317138671875,1.2840454473916907e-05,608.77099609375,287.7491760253906,1.4643059330410324e-05
109,267.1923828125,-4.388430595397949,7.167353942350019e-06,5.345444679260254,-0.1781463623046875,5.287961357680615e-06
110,243.97503662109375,-3.5388832092285156,6.138589924375992e-06,609.5606689453125,288.6075134277344,5.969680387352128e-06
111,251.24195861816406,-4.257291793823242,5.157988198334351e-06,607.9981079101562,287.90179443359375,8.225072633649688e-06
112,251.1763153076172,-4.238433837890625,6.58771159578464e-06,609.2525634765625,288.7186279296875,5.731084456783719e-06
113,251.2736358642578,-4.238219261169434,5.411204256233759e-06,609.0447387695312,288.5028381347656,8.634372534288559e-06
114,251.2122039794922,-4.3452959060668945,6.428507731470745e-06,5.31783390045166,-0.1598367691040039,5.584071004705038e-06
115,251.24453735351562,-4.326952934265137,6.266232958296314e-06,608.5791625976562,289.1521911621094,7.0706705628253985e-06
116,243.99278259277344,-3.5413026809692383,6.58000135445036e-06,608.7122192382812,288.3511962890625,5.50720051251119e-06
117,362.9699401855469,-4.815311431884766,5.851096375408815e-06,5.337836265563965,-0.15023422241210938,5.162348315934651e-06
118,267.4848327636719,-4.152656555175781,6.350444891722873e-06,5.273777961730957,-0.20877695083618164,5.142629561305512e-06
119,251.1471710205078,-4.287578582763672,7.239713340823073e-06,609.1156005859375,288.2103271484375,6.708455657644663e-06
120,251.28179931640625,-4.24363899230957,6.465175374614773e-06,5.382024765014648,-0.13542699813842773,5.1623287617985625e-06
121,155.7694854736328,-2.8665642738342285,6.667330126219895e-06,608.41845703125,288.3111877441406,5.977753062325064e-06
122,395.3022766113281,-4.956140518188477,6.413584287656704e-06,607.5137939453125,287.86798095703125,5.4130055104906205e-06
123,395.3049011230469,-4.989650726318359,6.701153779431479e-06,608.6754760742188,288.53948974609375,6.070134986657649e-06
124,251.2139892578125,-4.362654685974121,5.764961315435357e-06,608.5707397460938,287.3095397949219,5.4075621847005095e-06
125,179.5089874267578,482.28997802734375,1.0115844816027675e-05,600.3040161132812,278.7035217285156,5.677581611962523e-06
126,411.5361328125,-4.538765907287598,6.269962796068285e-06,5.283665180206299,-0.18298721313476562,5.1174288273614366e-06
127,139.84503173828125,-2.690215587615967,5.434186277852859e-06,608.2539672851562,288.0093688964844,5.134034381626407e-06
128,251.15652465820312,-4.416004180908203,6.50679749014671e-06,5.3489089012146,-0.17737817764282227,5.205150046094786e-06
129,251.0790557861328,-4.42340087890625,6.962072802707553e-06,5.3166375160217285,-0.14714717864990234,5.7987899708678015e-06
130,267.3392028808594,-4.237524032592773,6.856685558886966e-06,600.1781005859375,278.25762939453125,5.76019692744012e-06
131,379.2099914550781,-4.972723007202148,6.881349236209644e-06,609.456298828125,287.44940185546875,8.085516128630843e-06
132,347.0514221191406,-4.89829158782959,6.26990913588088e-06,596.5440063476562,287.0281677246094,5.597197741735727e-06
133,139.91554260253906,-2.554661750793457,5.741215773014119e-06,608.7396850585938,287.93511962890625,5.7600100262789056e-06
134,155.6796875,-2.909203052520752,5.918029728491092e-06,608.8115234375,275.8441162109375,5.412922746472759e-06
135,388.053466796875,-4.194310188293457,6.392779596353648e-06,600.3239135742188,278.3594665527344,5.606364993582247e-06
136,388.0664978027344,-4.040029525756836,6.52450080451672e-06,5.279345512390137,-0.2158365249633789,5.286806299409363e-06
137,379.27325439453125,-5.101489067077637,7.452108548022807e-06,5.329618453979492,-0.16930103302001953,4.996805728296749e-06
138,395.3001708984375,-5.007941246032715,6.322918579826364e-06,5.329379081726074,-0.19827508926391602,4.855306542594917e-06
139,251.20681762695312,-4.259123802185059,7.0034534473961685e-06,608.7864990234375,287.50640869140625,6.542963092215359e-06
140,251.14939880371094,-4.531890869140625,8.150432222464588e-06,5.289360046386719,-0.2136096954345703,5.522589617612539e-06
141,251.30250549316406,-4.229204177856445,5.519388651009649e-06,5.259957313537598,-0.19245338439941406,5.406979198596673e-06
142,251.2499237060547,-4.290290832519531,5.868380867468659e-06,5.321796417236328,-0.22680139541625977,4.738398274639621e-06
143,395.2814025878906,-5.041481971740723,6.435745945054805e-06,609.012939453125,287.7507019042969,7.524220563936979e-06
144,251.2055206298828,-4.347700119018555,6.371968993335031e-06,5.3170061111450195,-0.2119731903076172,5.358735052141128e-06
145,395.2832336425781,-4.826658248901367,6.186251539475052e-06,5.342033386230469,-0.17230749130249023,5.180374046176439e-06
146,139.86447143554688,-2.660487174987793,6.9718594204459805e-06,5.2805633544921875,-0.18265914916992188,5.2232453526812606e-06
147,251.31439208984375,-4.257815361022949,6.389031113940291e-06,609.352783203125,287.6129455566406,5.716035502700834e-06
148,179.61871337890625,482.1435852050781,8.244470336649101e-06,5.374858856201172,-0.13677740097045898,4.8640008571965154e-06
149,109.34593200683594,-1.63649320602417,6.992094768065726e-06,106.27912902832031,-1.3183808326721191,5.8490768424235284e-06
150,139.8610382080078,-2.608250141143799,5.696075277228374e-06,608.8723754882812,287.71722412109375,4.911742962576682e-06
151,613.3352661132812,284.6536865234375,7.30265583115397e-06,600.6555786132812,278.40338134765625,8.026046089071315e-06
152,155.65740966796875,-2.8996195793151855,6.154405127745122e-06,653.6073608398438,275.2662658691406,5.491618594533065e-06
153,251.0955047607422,-4.469674110412598,7.09366850060178e-06,652.9649658203125,276.21356201171875,5.530469024961349e-06
154,251.2884063720703,-4.282186508178711,5.788358521385817e-06,5.328948497772217,-0.17772293090820312,5.771887572336709e-06
155,411.6129455566406,-4.473320960998535,5.822707407787675e-06,600.7107543945312,278.6685791015625,5.2231657718948554e-06
156,404.08111572265625,-3.8500728607177734,6.109813966759248e-06,653.1334838867188,276.17926025390625,5.441093435365474e-06
157,155.72119140625,-2.8113818168640137,7.081569492584094e-06,5.341681003570557,-0.1784815788269043,4.887589966529049e-06
158,388.06304931640625,-4.034641265869141,6.548038072651252e-06,5.37558126449585,-0.13105249404907227,5.21456013302668e-06
159,379.2099304199219,-5.203509330749512,6.261734597501345e-06,5.341851711273193,-0.17732572555541992,4.978891411155928e-06
160,387.982666015625,-4.032387733459473,6.527699497382855e-06,5.399493217468262,-0.11161041259765625,5.237770892563276e-06
161,388.0152893066406,-3.977545738220215,6.100236532802228e-06,5.301544189453125,-0.19965648651123047,4.699600594904041e-06
162,171.48683166503906,-3.4953203201293945,5.480590061779367e-06,5.335995674133301,-0.18257379531860352,5.201631665840978e-06
163,395.340087890625,-5.026830673217773,6.361301075230585e-06,5.357203483581543,-0.1464986801147461,5.011796019971371e-06
164,155.78013610839844,-2.808474540710449,6.2305748542712536e-06,5.3027191162109375,-0.16340398788452148,5.565017545450246e-06
165,251.19944763183594,-4.403731346130371,6.5475637711642776e-06,5.37007999420166,-0.1796584129333496,5.1038550736848265e-06
166,155.7735595703125,-3.0683670043945312,6.1961768551555e-06,608.9508056640625,287.8898620605469,1.0811726497195195e-05
167,243.9973602294922,-3.6503472328186035,7.183791240095161e-06,5.342181205749512,-0.20943927764892578,5.365443939808756e-06
168,251.2451629638672,-4.275023460388184,6.195467904035468e-06,329.721435546875,183.14830017089844,9.05849265109282e-06
169,267.43829345703125,-4.047372817993164,5.329984105628682e-06,600.3924560546875,278.8002624511719,5.306238108460093e-06
170,388.0785217285156,-4.026293754577637,6.352037871693028e-06,609.1458740234375,275.7126159667969,5.064561264589429e-06
171,139.8138885498047,-2.6172118186950684,5.180794232728658e-06,5.320489883422852,-0.17562198638916016,5.383254574553575e-06
172,139.88265991210938,-2.6681432723999023,6.339172159641748e-06,5.312426567077637,-0.17549657821655273,5.293248705129372e-06
173,251.09140014648438,-4.46150016784668,6.253463197936071e-06,5.353657245635986,-0.14177942276000977,5.073461124993628e-06
174,251.23611450195312,-4.217741966247559,5.4578849812969565e-06,609.1604614257812,275.8115539550781,7.230253686429933e-06
175,139.91709899902344,-2.6817054748535156,6.49125922791427e-06,5.27905797958374,-0.23886680603027344,4.828151304536732e-06
176,155.73162841796875,-2.8537850379943848,5.953391791990725e-06,607.8831176757812,287.7520751953125,6.818128895247355e-06
177,267.3494873046875,-4.285813331604004,5.76750198888476e-06,5.256138324737549,-0.26999711990356445,4.732008619612316e-06
178,267.3652648925781,-4.301558494567871,6.553248567797709e-06,5.368606090545654,-0.14543962478637695,4.793713742401451e-06
179,267.3421325683594,-4.340795516967773,6.928491529833991e-06,600.1361083984375,278.5567932128906,5.21071251569083e-06
180,411.5353088378906,-4.371071815490723,5.522384071809938e-06,5.287858963012695,-0.2215132713317871,5.430425062513677e-06
181,251.23684692382812,-4.204628944396973,6.847641543572536e-06,5.323899269104004,-0.19222497940063477,5.566848813032266e-06
182,612.886962890625,284.6016845703125,7.326918421313167e-06,608.4109497070312,287.61578369140625,5.957100711384555e-06
183,267.4136047363281,-4.078489303588867,5.966322532913182e-06,600.4560546875,278.7000427246094,5.82455686526373e-06
184,109.37862396240234,-1.718787670135498,7.373251264652936e-06,106.38853454589844,-1.3242731094360352,7.00341297488194e-06
185,362.9832458496094,-5.026803016662598,6.965698503336171e-06,5.367753028869629,-0.14203786849975586,4.824763891519979e-06
186,411.56109619140625,-4.560708999633789,5.976362444926053e-06,653.1408081054688,276.02264404296875,4.825721134693595e-06
187,379.1661071777344,-5.269640922546387,5.933412012382178e-06,5.364654064178467,-0.19023370742797852,5.18116939929314e-06
188,623.1549682617188,280.1916809082031,1.3227186173025984e-05,652.5964965820312,276.1307678222656,5.790710474684602e-06
189,623.3935546875,280.1310729980469,1.0068923074868508e-05,5.294867038726807,-0.2203974723815918,5.460061402118299e-06
190,251.23300170898438,-4.361442565917969,6.118525107012829e-06,609.4703369140625,275.82232666015625,6.149160071799997e-06
191,379.24017333984375,-5.287610054016113,5.989268629491562e-06,5.321130275726318,-0.23567914962768555,5.435212187876459e-06
192,388.00823974609375,-4.168251991271973,6.827114248153521e-06,600.5153198242188,278.9913330078125,5.089244496048195e-06
193,251.1134033203125,-4.34299373626709,5.979070010653231e-06,5.305384159088135,-0.15451574325561523,5.767089533037506e-06
194,404.04559326171875,-3.7875404357910156,5.829647307109553e-06,5.490184783935547,-0.12239742279052734,5.552834863919998e-06
195,251.31817626953125,-4.310763359069824,6.510037565021776e-06,5.325209617614746,-0.18346548080444336,4.9880213737196755e-06
196,612.4320678710938,284.1947326660156,7.299432127183536e-06,600.7457275390625,279.0444030761719,7.552531315013766e-06
197,251.09896850585938,-4.443333625793457,7.746683877485339e-06,5.332253456115723,-0.15520143508911133,4.976138370693661e-06
198,251.24502563476562,-4.175264358520508,7.0558717197855e-06,106.3414535522461,-1.1648015975952148,4.749364961753599e-06
199,267.27386474609375,-4.395337104797363,6.726964329573093e-06,5.461818695068359,-0.15539932250976562,5.269887878966983e-06
200,251.09690856933594,-4.391026496887207,7.2887960413936526e-06,5.375877857208252,-0.1446828842163086,5.243093255558051e-06
201,251.23095703125,-4.167263031005859,5.940919891145313e-06,106.5716552734375,-1.3088321685791016,4.939457539876457e-06
202,251.0612030029297,-4.566206932067871,7.589325377921341e-06,608.4732055664062,287.65899658203125,7.952567102620378e-06
203,411.466064453125,-4.574728012084961,5.836433956574183e-06,5.403071403503418,-0.15209484100341797,5.295288701745449e-06
204,612.5390625,283.9227600097656,7.082373031153111e-06,601.0772705078125,279.0998840332031,9.69166103459429e-06
205,179.55001831054688,482.4754333496094,3.5515560739440843e-05,188.4959259033203,483.8442687988281,9.065761332749389e-06
206,251.17330932617188,-4.37342643737793,5.8527816690912005e-06,5.319920539855957,-0.2043623924255371,4.854607595916605e-06
207,251.15699768066406,-4.486298561096191,7.5553984970611054e-06,5.326318740844727,-0.23520851135253906,4.7108774197113235e-06
208,411.4635314941406,-4.400396347045898,6.296339961409103e-06,5.35734748840332,-0.1476125717163086,5.093964318803046e-06
209,251.2354278564453,-4.180444717407227,5.514795248018345e-06,5.453976154327393,-0.13030576705932617,4.8438137127959635e-06
210,379.2427673339844,-5.043048858642578,7.315509719774127e-06,5.33038330078125,-0.21840715408325195,4.67851623398019e-06
211,251.25436401367188,-4.198995590209961,5.809589310956653e-06,5.278782367706299,-0.21984577178955078,5.044691533839796e-06
212,139.9075164794922,-2.6791810989379883,6.487954124168027e-06,5.315820693969727,-0.15032720565795898,5.560826593864476e-06
213,140.00714111328125,-2.6819891929626465,5.937827609159285e-06,609.775390625,275.9875793457031,5.3222129281493835e-06
214,139.70706176757812,-2.698397159576416,6.343816949083703e-06,5.319876194000244,-0.20522165298461914,5.715877705370076e-06
215,251.23043823242188,-4.240694999694824,6.688492703688098e-06,5.377237319946289,-0.1541152000427246,5.174626494408585e-06
216,379.2113037109375,-4.947052001953125,5.936389243288431e-06,5.3288655281066895,-0.22658252716064453,5.069746748631587e-06
217,251.08151245117188,-4.549525260925293,7.063728844514117e-06,5.308862209320068,-0.20973777770996094,5.0087810450349934e-06
218,267.36669921875,-4.189587593078613,5.97413418290671e-06,5.302724361419678,-0.17097759246826172,5.583687652688241e-06
219,411.5990905761719,-4.459108352661133,5.967483502899995e-06,5.345054626464844,-0.2043304443359375,4.639461167244008e-06
220,244.01962280273438,-3.6454548835754395,5.661949671775801e-06,5.465112686157227,-0.10328865051269531,5.104424417368136e-06
221,251.1893768310547,-4.337501525878906,6.223270247573964e-06,5.289144515991211,-0.2532191276550293,5.024487563787261e-06
222,411.5143737792969,-4.473533630371094,6.158209544082638e-06,5.322690486907959,-0.2423243522644043,4.533124865702121e-06
223,251.26023864746094,-4.196284294128418,5.7922129599319305e-06,5.337545394897461,-0.20175838470458984,4.869166332355235e-06
224,139.86473083496094,-2.704923152923584,5.506633442564635e-06,5.289980411529541,-0.23208236694335938,5.236357537796721e-06
225,395.2391357421875,-4.854465484619141,5.951615094090812e-06,5.276893615722656,-0.1704554557800293,5.410848189058015e-06
226,411.5827941894531,-4.457496643066406,5.443465397547698e-06,5.333479404449463,-0.17263126373291016,4.8536817303102e-06
227,179.65597534179688,474.3990478515625,7.186066341091646e-06,608.6353149414062,288.18505859375,5.561972102441359e-06
228,251.10963439941406,-4.407848358154297,8.1738307926571e-06,5.372653961181641,-0.09621667861938477,5.289443834044505e-06
229,267.30950927734375,-4.355551719665527,6.441819095925894e-06,5.350801467895508,-0.1749253273010254,5.04434501635842e-06
230,251.02978515625,-4.500073432922363,7.471029675798491e-06,5.419084548950195,-0.20533132553100586,4.661400907934876e-06
231,179.95396423339844,482.2614440917969,1.8900633222074248e-05,189.40028381347656,483.5376892089844,7.017861207714304e-06
