Chan,MeanRate
B10,"[159.3495935  162.60162602 164.22764228 149.59349593 152.03252033
 150.40650407 155.28455285 164.22764228 152.84552846 156.91056911
 158.53658537 160.16260163 147.96747967 152.03252033 146.34146341
 137.39837398 143.90243902 132.5203252  129.26829268 127.64227642
 133.33333333 150.40650407 146.34146341 140.6504065  137.39837398
 136.58536585 159.3495935  147.15447154 151.2195122  156.09756098
 147.15447154 145.52845528 149.59349593 156.09756098 155.28455285
 173.98373984 147.15447154 154.47154472 142.27642276 152.84552846
 144.71544715 166.66666667 158.53658537 159.3495935  146.34146341
 152.84552846 164.22764228 152.84552846 144.71544715 158.53658537]"
B31,"[15.44715447 15.44715447 13.00813008 16.2601626  22.76422764 17.88617886
 16.2601626  13.00813008 12.19512195 19.51219512 21.95121951 14.63414634
 18.69918699 16.2601626  17.88617886 13.82113821 19.51219512 10.56910569
 11.38211382 16.2601626  22.76422764 23.57723577 22.76422764 23.57723577
 27.64227642 22.76422764 22.76422764 17.07317073  8.94308943 27.64227642
 15.44715447 20.32520325 13.82113821 10.56910569 13.82113821 11.38211382
 20.32520325  9.75609756 21.95121951 21.95121951 13.00813008 14.63414634
 13.82113821 20.32520325 17.88617886 15.44715447 15.44715447 16.2601626
 19.51219512 21.13821138]"
B17,"[ 6.50406504  5.69105691  8.1300813   6.50406504 15.44715447 13.82113821
 14.63414634 13.00813008  8.1300813  17.07317073 12.19512195  8.1300813
 13.00813008 10.56910569 13.82113821  8.94308943 16.2601626  22.76422764
 17.88617886 13.82113821 17.88617886 14.63414634 18.69918699 14.63414634
 18.69918699 26.82926829 22.76422764 10.56910569 12.19512195 10.56910569
 10.56910569 20.32520325 10.56910569 12.19512195 17.07317073 17.07317073
 18.69918699 16.2601626  19.51219512  7.31707317  9.75609756 13.00813008
 12.19512195  7.31707317  6.50406504  8.1300813   7.31707317 12.19512195
 14.63414634 15.44715447]"
B07,"[ 1.62601626  1.62601626  2.43902439  6.50406504  2.43902439  4.06504065
  2.43902439  4.06504065  4.06504065  3.25203252  4.06504065  4.06504065
 10.56910569  8.94308943  5.69105691  8.1300813   9.75609756  7.31707317
  7.31707317  7.31707317  7.31707317  8.94308943 13.00813008 13.00813008
  8.94308943 13.00813008 13.82113821  5.69105691  7.31707317  5.69105691
 13.00813008  6.50406504  8.1300813   6.50406504  6.50406504  4.87804878
  6.50406504  8.1300813  11.38211382  6.50406504  5.69105691  8.94308943
  8.94308943  7.31707317  4.87804878  2.43902439  2.43902439  4.06504065
  4.87804878 11.38211382]"
B13,"[ 6.50406504  7.31707317  6.50406504  7.31707317 16.2601626  11.38211382
  8.1300813   8.94308943  4.87804878 13.82113821 11.38211382 10.56910569
 14.63414634 13.00813008 18.69918699 11.38211382 11.38211382 15.44715447
 12.19512195 15.44715447 11.38211382 12.19512195 12.19512195 15.44715447
 14.63414634 21.13821138 19.51219512 17.88617886 19.51219512 20.32520325
 15.44715447 17.88617886 15.44715447 14.63414634  9.75609756 17.07317073
 12.19512195  9.75609756 17.88617886 12.19512195 10.56910569 13.82113821
 17.07317073 12.19512195 14.63414634  8.1300813   8.1300813  10.56910569
 10.56910569 18.69918699]"
B09,"[ 2.43902439  2.43902439  2.43902439  4.87804878  5.69105691  8.1300813
  8.1300813   6.50406504  5.69105691  2.43902439  3.25203252  7.31707317
  3.25203252  9.75609756  4.06504065  8.1300813   8.1300813   3.25203252
  7.31707317  8.1300813   8.1300813   8.1300813   8.1300813   9.75609756
 14.63414634 11.38211382 11.38211382  6.50406504 11.38211382 10.56910569
  8.1300813  12.19512195  8.1300813   5.69105691  6.50406504  3.25203252
  6.50406504  6.50406504 10.56910569  3.25203252  4.06504065  4.87804878
  5.69105691  3.25203252  3.25203252  6.50406504  2.43902439  3.25203252
  6.50406504  4.87804878]"
B12,"[ 4.06504065  5.69105691  3.25203252  3.25203252  0.81300813  3.25203252
  8.94308943  4.87804878  4.06504065  4.87804878  4.87804878  6.50406504
  6.50406504  1.62601626  5.69105691  3.25203252  6.50406504 25.20325203
 17.07317073 22.76422764 13.00813008 17.07317073 22.76422764 21.95121951
 14.63414634 11.38211382 17.07317073 18.69918699 12.19512195 12.19512195
 15.44715447  5.69105691  5.69105691  6.50406504  7.31707317  6.50406504
  9.75609756  8.94308943 19.51219512 15.44715447  5.69105691 12.19512195
 19.51219512 14.63414634 10.56910569 14.63414634  9.75609756 14.63414634
 13.82113821 13.82113821]"
B19,"[ 4.06504065  0.81300813  3.25203252  3.25203252  3.25203252  4.06504065
  3.25203252  4.06504065  2.43902439  2.43902439  4.06504065  3.25203252
  3.25203252  8.1300813   2.43902439  6.50406504  4.06504065  4.87804878
  8.1300813   9.75609756  8.1300813   8.94308943  7.31707317  5.69105691
  9.75609756 11.38211382 15.44715447  7.31707317  7.31707317  8.94308943
  4.87804878  7.31707317  5.69105691  3.25203252  7.31707317  2.43902439
  4.87804878  4.87804878  8.1300813   0.81300813  2.43902439  4.87804878
  4.87804878  2.43902439  1.62601626  5.69105691  3.25203252  4.06504065
  4.06504065  8.1300813 ]"
B22,"[ 5.69105691  3.25203252  7.31707317  7.31707317 12.19512195  5.69105691
 12.19512195  6.50406504  3.25203252 11.38211382 11.38211382  5.69105691
  8.94308943  6.50406504 13.00813008  9.75609756 10.56910569  8.94308943
 15.44715447 16.2601626  11.38211382 10.56910569 14.63414634 11.38211382
 17.07317073 14.63414634 20.32520325 10.56910569  8.1300813  16.2601626
  8.94308943 11.38211382 11.38211382  8.94308943 12.19512195  8.1300813
  8.1300813   6.50406504 12.19512195  8.94308943  3.25203252  8.1300813
  4.06504065  5.69105691  0.81300813  8.1300813   8.94308943 13.82113821
  8.1300813   9.75609756]"
B02,"[ 6.50406504 10.56910569 13.00813008  8.1300813  13.82113821 21.13821138
 30.08130081 15.44715447 16.2601626  17.07317073 14.63414634 13.00813008
 10.56910569 15.44715447 10.56910569 16.2601626  15.44715447 23.57723577
 35.77235772 38.21138211 26.82926829 26.01626016 29.26829268 24.3902439
 14.63414634 21.13821138 34.14634146 26.01626016 18.69918699 20.32520325
 18.69918699 16.2601626  16.2601626  15.44715447 21.13821138 18.69918699
 19.51219512 10.56910569 29.26829268 16.2601626  18.69918699 17.07317073
 17.88617886 19.51219512 13.82113821 13.82113821 18.69918699 16.2601626
 19.51219512 14.63414634]"
B23,"[ 9.75609756 10.56910569  8.1300813   8.94308943 12.19512195 12.19512195
  8.1300813  10.56910569 10.56910569 10.56910569 11.38211382  9.75609756
 11.38211382 16.2601626  13.82113821 17.07317073  9.75609756 15.44715447
  6.50406504 12.19512195  7.31707317  8.94308943 20.32520325 19.51219512
 19.51219512 18.69918699 11.38211382 13.82113821 17.07317073 21.95121951
 12.19512195 12.19512195  9.75609756 10.56910569 17.07317073 19.51219512
 15.44715447 11.38211382 12.19512195 12.19512195  9.75609756  8.1300813
 21.13821138 17.07317073  8.1300813  10.56910569  8.94308943 11.38211382
 10.56910569 15.44715447]"
B04,"[ 8.1300813   8.94308943 10.56910569  6.50406504 10.56910569 11.38211382
 14.63414634 17.07317073  4.87804878  8.94308943 10.56910569  9.75609756
 13.00813008 10.56910569 11.38211382 16.2601626   9.75609756 17.07317073
 21.95121951 21.13821138 26.01626016 18.69918699 21.13821138 18.69918699
 22.76422764 32.5203252  21.95121951 29.26829268 11.38211382 22.76422764
 14.63414634 21.95121951  8.94308943 15.44715447 11.38211382 12.19512195
 18.69918699 14.63414634 20.32520325 21.13821138 15.44715447 14.63414634
 17.07317073 15.44715447  8.94308943 10.56910569 12.19512195  9.75609756
 10.56910569 14.63414634]"
B27,"[13.82113821  6.50406504 12.19512195 17.88617886 13.00813008 13.82113821
 13.82113821 12.19512195 11.38211382 13.82113821 15.44715447 15.44715447
 13.82113821 17.88617886 15.44715447 14.63414634 18.69918699 13.00813008
 14.63414634 14.63414634 16.2601626  26.82926829 21.95121951 23.57723577
 23.57723577 25.20325203 27.64227642 24.3902439  17.07317073 21.13821138
 15.44715447 15.44715447 15.44715447 11.38211382 21.95121951 13.00813008
 12.19512195 13.00813008 21.95121951 16.2601626   8.94308943 21.95121951
 18.69918699 15.44715447 16.2601626  19.51219512 14.63414634 15.44715447
 24.3902439  21.13821138]"
B11,"[118.69918699  90.24390244 115.44715447 100.81300813  92.68292683
 101.62601626 104.06504065 102.43902439 104.06504065  92.68292683
 104.87804878 107.31707317 103.25203252 101.62601626 104.06504065
  88.61788618  89.43089431 107.31707317  89.43089431  87.80487805
  97.56097561 117.07317073  95.12195122 109.75609756 110.56910569
  90.24390244  99.18699187  82.92682927 116.2601626  104.87804878
 100.         114.63414634  95.93495935  95.93495935 121.95121951
 101.62601626 102.43902439 104.87804878 108.1300813  125.20325203
 118.69918699  92.68292683 105.69105691  95.93495935 107.31707317
  93.49593496  90.24390244  85.36585366  97.56097561 104.06504065]"
B24,"[ 4.87804878  1.62601626  2.43902439  4.87804878  4.06504065  5.69105691
  7.31707317  4.87804878  4.06504065  7.31707317  4.06504065  5.69105691
  4.06504065 13.00813008  7.31707317 10.56910569 11.38211382  4.06504065
  6.50406504  7.31707317 10.56910569  9.75609756  6.50406504 11.38211382
 12.19512195 13.82113821 10.56910569  8.94308943  7.31707317  7.31707317
  8.94308943 10.56910569  5.69105691  6.50406504  8.1300813   5.69105691
  8.1300813   7.31707317  9.75609756  7.31707317  3.25203252  4.87804878
  5.69105691  9.75609756  7.31707317  8.94308943  4.87804878  6.50406504
  8.1300813   8.94308943]"
B16,"[ 4.06504065  1.62601626  4.06504065  8.1300813   8.94308943  3.25203252
  8.94308943  4.87804878  4.06504065  6.50406504  4.87804878  3.25203252
  8.94308943  8.94308943  9.75609756  4.87804878  4.87804878  8.94308943
  7.31707317  6.50406504  6.50406504  7.31707317  8.94308943 13.00813008
  8.1300813  11.38211382 13.82113821  3.25203252  5.69105691  7.31707317
  4.87804878 10.56910569  9.75609756  6.50406504  8.94308943  5.69105691
  8.1300813   7.31707317  4.87804878  4.06504065  2.43902439  3.25203252
  4.06504065  6.50406504  2.43902439  5.69105691  5.69105691  3.25203252
  8.1300813   6.50406504]"
B06,"[ 3.25203252  4.06504065  1.62601626  5.69105691  4.06504065  5.69105691
  7.31707317  5.69105691  2.43902439  4.06504065  2.43902439  7.31707317
  7.31707317  9.75609756  8.94308943  8.1300813   6.50406504  8.94308943
  9.75609756 10.56910569  8.1300813  13.00813008 10.56910569 20.32520325
 14.63414634 16.2601626  21.13821138 18.69918699 11.38211382 10.56910569
  8.94308943 13.82113821 12.19512195  7.31707317 12.19512195  7.31707317
 11.38211382  8.1300813   9.75609756  8.94308943 12.19512195  8.94308943
  6.50406504  3.25203252  4.87804878 10.56910569  5.69105691  8.1300813
 12.19512195 11.38211382]"
B21,"[ 2.43902439  7.31707317  4.06504065  4.87804878  2.43902439  5.69105691
  4.06504065  6.50406504  6.50406504  4.87804878  8.94308943  3.25203252
  4.87804878  8.94308943 15.44715447  9.75609756  8.94308943 12.19512195
  8.94308943 13.00813008 14.63414634  6.50406504  9.75609756  8.94308943
 11.38211382 17.88617886 16.2601626   5.69105691  4.87804878  7.31707317
  8.94308943 10.56910569 10.56910569  6.50406504  8.94308943 11.38211382
  6.50406504  7.31707317  8.94308943 11.38211382  6.50406504 11.38211382
 13.82113821 10.56910569  5.69105691  8.94308943  2.43902439  7.31707317
  8.1300813   9.75609756]"
B29,"[33.33333333 26.82926829 26.01626016 30.89430894 35.77235772 33.33333333
 30.89430894 28.45528455 24.3902439  29.26829268 36.58536585 30.08130081
 34.95934959 32.5203252  28.45528455 33.33333333 29.26829268 28.45528455
 22.76422764 33.33333333 35.77235772 31.70731707 40.6504065  37.39837398
 43.08943089 34.14634146 36.58536585 30.08130081 16.2601626  34.14634146
 25.20325203 26.01626016 22.76422764 30.89430894 23.57723577 30.89430894
 31.70731707 24.3902439  29.26829268 38.21138211 22.76422764 34.14634146
 28.45528455 30.89430894 24.3902439  27.64227642 31.70731707 26.82926829
 26.82926829 26.01626016]"
B26,"[21.95121951 28.45528455 17.07317073 26.82926829 26.82926829 39.02439024
 31.70731707 21.95121951 29.26829268 25.20325203 21.95121951 21.95121951
 26.82926829 33.33333333 25.20325203 27.64227642 27.64227642 30.89430894
 28.45528455 34.95934959 23.57723577 26.01626016 38.21138211 30.08130081
 27.64227642 34.14634146 31.70731707 25.20325203 27.64227642 34.14634146
 26.01626016 26.82926829 35.77235772 23.57723577 32.5203252  28.45528455
 25.20325203 28.45528455 38.21138211 41.46341463 29.26829268 27.64227642
 28.45528455 28.45528455 22.76422764 29.26829268 23.57723577 19.51219512
 23.57723577 23.57723577]"
B30,"[ 4.06504065  4.87804878  8.94308943  6.50406504 11.38211382  4.87804878
  8.94308943  9.75609756  3.25203252  9.75609756  5.69105691  8.1300813
  8.1300813   9.75609756 12.19512195  6.50406504  7.31707317  8.94308943
 11.38211382 13.82113821 10.56910569 11.38211382 14.63414634 13.82113821
 16.2601626  14.63414634 19.51219512  9.75609756 13.82113821 13.82113821
 10.56910569 10.56910569 10.56910569  7.31707317 10.56910569  5.69105691
  6.50406504  9.75609756 11.38211382 10.56910569  5.69105691  9.75609756
  7.31707317 12.19512195  6.50406504 11.38211382  8.1300813   8.1300813
  5.69105691 15.44715447]"
B14,"[10.56910569 12.19512195 14.63414634 10.56910569  8.1300813  13.00813008
 25.20325203 15.44715447  9.75609756 12.19512195 12.19512195 13.00813008
  9.75609756 17.88617886 12.19512195  8.1300813  12.19512195 23.57723577
 19.51219512 16.2601626  17.88617886 24.3902439  14.63414634 21.13821138
 15.44715447 23.57723577 18.69918699 25.20325203 17.07317073 22.76422764
 11.38211382 21.13821138  9.75609756  8.94308943 11.38211382  9.75609756
 17.88617886 13.82113821 14.63414634  7.31707317 10.56910569 16.2601626
 16.2601626  21.95121951 11.38211382 12.19512195 17.88617886  9.75609756
 13.82113821 13.00813008]"
B05,"[ 4.87804878  2.43902439  0.          4.06504065  3.25203252  4.87804878
  4.06504065  3.25203252  4.06504065  4.06504065  1.62601626  3.25203252
  4.87804878  4.06504065  3.25203252  6.50406504 10.56910569  6.50406504
  9.75609756  4.87804878  9.75609756  8.94308943  8.1300813   8.1300813
  8.1300813   8.94308943  7.31707317  8.1300813   6.50406504  8.1300813
  4.06504065 12.19512195  4.06504065  4.87804878  6.50406504  1.62601626
  5.69105691  4.06504065  4.06504065  5.69105691  8.94308943  6.50406504
  7.31707317  3.25203252  1.62601626  4.06504065  1.62601626  1.62601626
  4.87804878  3.25203252]"
B28,"[ 4.87804878  3.25203252  4.06504065  3.25203252  8.94308943  5.69105691
  5.69105691  3.25203252  2.43902439  6.50406504  3.25203252  5.69105691
  8.1300813   5.69105691  8.1300813  10.56910569  7.31707317  6.50406504
  7.31707317 10.56910569  5.69105691 10.56910569  8.94308943 11.38211382
 10.56910569 13.00813008 15.44715447 10.56910569  3.25203252 16.2601626
  5.69105691  8.1300813   6.50406504  4.87804878  4.87804878  4.87804878
  6.50406504  5.69105691 10.56910569  6.50406504  4.87804878  5.69105691
  6.50406504  5.69105691  4.87804878  8.1300813   2.43902439  8.94308943
  8.1300813  11.38211382]"
